m/z,R00X136Y045,R00X162Y047,R00X167Y047,R00X158Y048,R00X257Y048,R00X130Y049,R00X159Y049,R00X128Y050,R00X146Y050,R00X094Y051,R00X099Y051,R00X158Y051,R00X160Y051,R00X174Y051,R00X190Y051,R00X209Y051,R00X123Y052,R00X131Y052,R00X162Y052,R00X171Y052,R00X198Y052,R00X121Y053,R00X123Y053,R00X157Y053,R00X158Y053,R00X167Y054,R00X090Y055,R00X166Y055,R00X191Y055,R00X303Y055,R00X191Y056,R00X294Y057,R00X163Y058,R00X170Y058,R00X149Y059,R00X169Y059,R00X299Y059,R00X132Y060,R00X167Y060,R00X184Y060,R00X241Y060,R00X161Y061,R00X210Y061,R00X087Y062,R00X102Y062,R00X139Y062,R00X149Y062,R00X154Y062,R00X158Y062,R00X221Y062,R00X251Y062,R00X295Y062,R00X138Y063,R00X164Y063,R00X239Y063,R00X155Y064,R00X154Y065,R00X155Y065,R00X175Y065,R00X218Y065,R00X087Y066,R00X194Y066,R00X259Y066,R00X141Y067,R00X145Y067,R00X173Y067,R00X145Y068,R00X151Y068,R00X232Y068,R00X145Y069,R00X202Y069,R00X300Y069,R00X077Y070,R00X106Y070,R00X145Y070,R00X171Y070,R00X239Y070,R00X154Y071,R00X136Y072,R00X167Y072,R00X176Y072,R00X103Y073,R00X127Y073,R00X143Y073,R00X154Y073,R00X169Y073,R00X156Y074,R00X168Y074,R00X096Y075,R00X098Y076,R00X101Y076,R00X156Y076,R00X161Y076,R00X236Y076,R00X155Y077,R00X237Y077,R00X135Y078,R00X165Y078,R00X169Y078,R00X189Y078,R00X113Y079,R00X129Y079,R00X157Y079,R00X158Y079,R00X159Y079,R00X164Y079,R00X190Y079,R00X265Y079,R00X141Y080,R00X156Y080,R00X164Y080,R00X233Y080,R00X234Y080,R00X236Y080,R00X245Y080,R00X298Y080,R00X163Y081,R00X165Y081,R00X173Y081,R00X174Y081,R00X236Y081,R00X141Y082,R00X156Y082,R00X226Y082,R00X240Y082,R00X151Y083,R00X163Y083,R00X265Y083,R00X175Y084,R00X235Y087,R00X243Y087,R00X270Y089,R00X234Y090
1281.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354666.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281.12,0.0,501348.1875,0.0,0.0,0.0,410686.65625,0.0,0.0,0.0,793084.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,302371.78125,0.0,0.0,0.0,0.0,0.0,411417.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387891.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403082.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273939.03125,0.0,0.0,0.0,342825.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281.37,1165441.90625,0.0,0.0,0.0,0.0,0.0,0.0,489138.4375,0.0,0.0,989221.28125,0.0,0.0,0.0,0.0,0.0,792277.0,545912.8125,0.0,533513.1875,1091962.6875,1659059.0,939334.3125,2062152.375,616328.625,0.0,1132003.4375,372392.21875,823915.0,0.0,425824.59375,0.0,697340.4375,0.0,0.0,581495.5,307401.8125,743613.0,857098.59375,0.0,819016.75,0.0,0.0,555711.4375,0.0,0.0,0.0,8895377.5625,343057.65625,0.0,411260.65625,0.0,0.0,702929.375,711410.5625,0.0,445688.4375,1489700.0,0.0,0.0,0.0,0.0,653014.875,0.0,0.0,1046795.125,0.0,0.0,0.0,0.0,0.0,0.0,3039184.125,0.0,524095.09375,1646590.75,437240.625,0.0,0.0,0.0,443474.375,0.0,493621.8125,0.0,0.0,931347.5625,296248.1875,1054206.875,0.0,0.0,1078734.75,614433.25,361778.1875,0.0,971651.75,947390.5,729138.875,1289458.625,1052195.78125,1629133.875,0.0,0.0,703116.3125,605565.0,0.0,2013250.75,522848.0625,0.0,393113.375,0.0,1016373.125,504966.6875,2340453.8125,0.0,542885.5,0.0,0.0,971656.125,474269.96875,1402987.0,1112798.25,1075704.84375,548852.0,459368.53125,419683.96875,388732.96875,916378.4375,1296786.65625,511494.375,0.0,0.0,906969.59375,0.0
1281.62,0.0,0.0,1027992.0,0.0,424325.78125,902791.6875,0.0,812409.3125,703380.875,1287747.25,709827.1875,11891230.125,973852.875,2034628.4375,1096967.875,1652365.375,2012456.625,0.0,424753.15625,635783.875,738594.875,2393706.25,0.0,2022245.8125,1464869.5625,671076.0,473948.21875,647760.75,1991524.3125,0.0,918664.0625,0.0,667410.375,1009863.375,0.0,0.0,0.0,2845257.5,647333.0,349754.375,0.0,613102.1875,2676331.375,1759174.625,2181602.8125,0.0,553738.5625,0.0,699551.125,371665.96875,985668.40625,0.0,465419.8125,611032.28125,942150.5,0.0,1576643.5625,3497597.3125,0.0,581951.0,0.0,0.0,4623474.4375,311840.53125,2980881.3125,0.0,2366333.71875,501999.375,0.0,0.0,493911.3125,1479602.71875,847730.25,3946073.75,2502804.9375,923581.8125,1302221.0625,1470826.75,495930.71875,955464.0,1490030.90625,3936347.375,339793.96875,1994099.75,1277210.71875,653743.125,0.0,1676928.5,5166897.25,2490183.9375,4690835.75,1918041.0625,0.0,0.0,0.0,0.0,977297.0625,737639.1875,2214088.125,949963.625,860584.71875,1894563.375,923845.8125,341130.6875,0.0,944184.0,337665.46875,0.0,1514053.5,0.0,1878885.0625,0.0,1238594.625,0.0,428603.53125,334411.15625,502301.59375,1166244.03125,1895002.125,2358216.0625,0.0,356186.15625,3433732.875,702552.6875,0.0,316830.90625,2057707.3125,0.0,2341915.65625,0.0,602020.0625,0.0,1664559.8125
1281.87,514226.9375,1582895.0,1038713.0,595681.5625,0.0,2075579.75,551742.0,937708.53125,0.0,698935.8125,0.0,0.0,2646711.0625,551826.375,0.0,1191822.0,630085.375,515309.46875,0.0,0.0,469778.5,871989.625,0.0,0.0,851401.625,1766166.0625,1499328.03125,0.0,586089.6875,374911.71875,1729292.625,579276.0625,831564.9375,1699526.4375,0.0,1162632.6875,505052.0625,2168835.3125,1125338.25,0.0,647835.8125,457252.875,1462983.25,0.0,0.0,0.0,735119.28125,722843.75,759691.8125,0.0,0.0,0.0,0.0,303181.71875,619004.75,1060457.5,614635.125,1465557.9375,0.0,365815.5,546775.375,657674.6875,1035187.75,763107.03125,1741482.9375,1975064.4375,967694.6875,0.0,0.0,0.0,0.0,1044857.21875,750767.6875,1307013.25,2185745.25,1086709.5,1458008.5625,961660.6875,602823.0625,849788.0,442439.84375,1643101.8125,465894.6875,1632707.0625,0.0,583351.0,1147411.375,1083219.40625,591599.625,2120016.21875,1203530.25,1382396.75,1794575.03125,401320.59375,0.0,682818.625,527344.1875,831209.3125,1339613.25,0.0,1054715.25,589696.1875,1405669.28125,0.0,0.0,0.0,1325606.5625,0.0,850289.5625,351915.53125,996906.375,396416.46875,1355139.0625,335924.9375,520799.6875,0.0,287171.65625,0.0,535435.75,1875088.0625,0.0,332062.71875,1433561.3125,0.0,337088.625,682964.3125,0.0,0.0,726121.25,0.0,489903.15625,581357.875,488638.5
1281.9,452840.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340033.34375,0.0,0.0,426970.75,0.0,0.0,0.0,0.0,0.0,0.0,391270.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421111.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451282.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354024.65625,0.0,0.0,0.0,0.0,576324.5,0.0,0.0,537791.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281.94,654784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758536.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,325116.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306480.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421192.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320282.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602743.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,505541.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395611.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271115.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318002.5,0.0,0.0,0.0,0.0,0.0,600106.3125,0.0
1282.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333478.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654442.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256055.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538432.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306350.5,0.0,0.0,0.0,0.0,0.0
1282.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369528.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.37,830858.75,506228.09375,527166.4375,0.0,583790.9375,0.0,0.0,408008.0,0.0,0.0,0.0,0.0,1517764.5625,0.0,0.0,353695.34375,698834.125,0.0,0.0,0.0,0.0,0.0,795250.5,4796202.625,0.0,941995.625,0.0,0.0,930227.9375,649659.0625,0.0,0.0,691706.5,664900.75,0.0,0.0,0.0,1240846.1875,0.0,0.0,0.0,0.0,686642.25,0.0,0.0,529173.0625,0.0,9866577.25,359534.625,0.0,0.0,0.0,0.0,336660.09375,640389.125,989071.75,1549806.0625,619855.0,1254260.5625,0.0,662959.625,0.0,689949.8125,0.0,0.0,916658.875,0.0,0.0,0.0,0.0,0.0,0.0,1584823.125,0.0,0.0,0.0,569345.9375,516579.4375,346280.53125,620133.0,474011.25,0.0,0.0,1079890.90625,0.0,493552.6875,400795.6875,1008063.71875,0.0,562004.4375,899669.875,0.0,349522.875,0.0,0.0,1924894.5625,582714.1875,860452.625,0.0,2448797.25,372741.3125,697795.6875,0.0,814064.59375,0.0,1318570.75,400341.84375,0.0,441906.3125,0.0,978336.125,0.0,1204719.375,0.0,0.0,350737.0,322616.59375,1366210.5625,398645.46875,0.0,1250864.625,499986.03125,0.0,475142.90625,0.0,503226.34375,777702.5625,278586.5,1874195.84375,697807.1875,0.0,506401.3125,814082.96875
1282.62,1009493.9375,2792166.125,813168.5625,297756.875,779952.0625,505733.8125,551468.625,516951.09375,0.0,769220.75,0.0,6111672.0,2087454.8125,978325.75,791171.0,2183018.78125,591259.0,354842.3125,1025626.9375,0.0,450429.78125,597085.75,0.0,813400.5,0.0,985924.03125,888737.6875,1090838.4375,1714146.0,0.0,0.0,566093.0625,747212.6875,0.0,0.0,470837.40625,0.0,4160931.9375,898740.21875,0.0,1947564.75,878932.0625,2350841.4375,1271023.875,940456.15625,284991.96875,0.0,0.0,444582.5625,430954.75,1363581.96875,0.0,335400.09375,358182.46875,868902.0625,0.0,480511.53125,2904552.375,0.0,462988.59375,1263793.75,494975.0625,2651805.9375,405997.53125,2542571.4375,854080.5,719489.375,353867.375,660162.0625,1290809.25,313310.28125,748436.25,2173214.1875,3476267.625,1759155.375,2133822.0,1912136.71875,571953.25,560617.9375,3503413.375,1088605.8125,3743109.5625,0.0,839564.4375,0.0,621957.4375,0.0,673693.4375,2374523.625,1416854.3125,1650293.125,3598758.53125,894765.625,385001.625,0.0,0.0,1242040.4375,0.0,2607451.875,0.0,0.0,2172198.125,1530344.0,360025.59375,0.0,1266586.625,0.0,854288.1875,1074096.3125,0.0,1022642.0,940828.8125,938251.5625,0.0,946949.375,0.0,0.0,457384.9375,1109502.5625,1875072.625,0.0,1323313.78125,1755408.5,674088.625,306220.78125,733743.03125,893259.3125,290733.21875,1071761.15625,1507510.3125,1396705.625,1908936.0,0.0
1282.78,0.0,706392.625,1464892.4375,418366.0625,0.0,0.0,0.0,0.0,721878.6875,0.0,482645.25,0.0,1858184.4375,1379671.875,0.0,796899.9375,531724.75,0.0,469539.6875,0.0,0.0,1275091.625,1092359.125,796509.125,0.0,395999.59375,562553.375,1487566.75,0.0,0.0,445264.53125,659485.625,0.0,0.0,0.0,0.0,452965.625,2040221.375,725703.59375,0.0,0.0,1115478.75,1367565.5,742686.6875,0.0,0.0,453746.65625,0.0,1652249.03125,0.0,327496.5,411599.71875,361572.28125,0.0,0.0,1045410.5,418792.15625,1168278.0,0.0,0.0,886262.4375,0.0,2390669.25,342926.1875,2128032.9375,0.0,2524574.1875,309368.5625,658297.8125,0.0,0.0,476025.78125,569333.6875,2233306.5,2830642.875,0.0,0.0,570061.75,0.0,581852.1875,0.0,1244579.375,0.0,548300.25,1938560.625,0.0,297844.5625,569470.6875,4106202.875,2264875.5,825312.6875,1415371.3125,1463794.34375,408214.75,0.0,1534500.125,1509992.5625,0.0,1200330.625,0.0,1026515.0625,0.0,829828.1875,0.0,0.0,1139133.0,1391280.625,0.0,0.0,0.0,691468.75,0.0,0.0,0.0,0.0,0.0,316713.5625,1313922.5,425104.90625,997235.4375,0.0,531640.125,1606301.6875,0.0,0.0,356473.84375,931584.0625,0.0,1279783.625,729106.0625,0.0,953909.625,0.0
1282.87,0.0,678816.4375,0.0,0.0,0.0,0.0,522417.9375,0.0,0.0,0.0,0.0,0.0,0.0,441060.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,620892.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345601.40625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927276.1875,0.0,0.0,305947.78125,0.0,595103.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881555.6875,0.0,0.0,0.0,526881.25,684518.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359616.8125,0.0,0.0,0.0,0.0,0.0,743718.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506083.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666655.375,684592.3125,0.0,0.0,700785.75,379215.65625,0.0,0.0,0.0,0.0,0.0,339253.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469317.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,536730.375,0.0,737809.5,0.0,0.0
1282.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791921.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324940.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608875.0,0.0,0.0,451724.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608472.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336490.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1382722.75,0.0,452966.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1282.98,611746.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,703372.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707174.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519267.5,0.0,0.0,0.0,0.0,0.0,657967.625,0.0,0.0,0.0,0.0,0.0,569424.625,0.0,0.0,0.0,0.0,0.0,0.0,692606.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,380986.875,0.0,355142.34375,0.0,464829.75,0.0,0.0,0.0,0.0,0.0,391096.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.0,457567.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497948.78125,0.0,0.0,387955.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464693.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516453.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1283.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484225.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
