,pixel_x,pixel_y,color
R00X100Y057,198,88,0
R00X101Y057,198,92,0
R00X102Y057,198,97,0
R00X103Y057,198,102,0
R00X104Y057,198,106,0
R00X105Y057,198,111,0
R00X106Y057,198,116,0
R00X107Y057,198,120,0
R00X108Y057,198,125,0
R00X109Y057,198,130,0
R00X110Y057,198,134,0
R00X111Y057,198,139,0
R00X112Y057,198,144,0
R00X113Y057,198,148,0
R00X114Y057,198,153,0
R00X115Y057,198,157,255
R00X116Y057,198,162,255
R00X117Y057,198,167,0
R00X118Y057,198,171,0
R00X119Y057,198,176,0
R00X120Y057,198,181,0
R00X121Y057,198,185,255
R00X122Y057,198,190,255
R00X123Y057,198,195,0
R00X124Y057,198,199,0
R00X125Y057,198,204,0
R00X126Y057,198,209,0
R00X127Y057,198,213,0
R00X128Y057,198,218,0
R00X129Y057,198,223,0
R00X130Y057,198,227,0
R00X131Y057,198,232,0
R00X132Y057,198,237,0
R00X133Y057,198,241,0
R00X134Y057,198,246,255
R00X135Y057,198,251,255
R00X136Y057,198,255,255
R00X137Y057,198,260,255
R00X138Y057,198,265,255
R00X139Y057,198,269,0
R00X140Y057,198,274,0
R00X141Y057,198,279,0
R00X142Y057,198,283,0
R00X143Y057,198,288,0
R00X144Y057,198,293,0
R00X145Y057,198,297,0
R00X146Y057,198,302,0
R00X147Y057,198,307,0
R00X148Y057,198,311,0
R00X149Y057,198,316,0
R00X150Y057,198,321,0
R00X151Y057,198,325,0
R00X152Y057,198,330,0
R00X153Y057,198,335,255
R00X154Y057,198,339,255
R00X155Y057,198,344,255
R00X156Y057,198,349,255
R00X157Y057,198,353,255
R00X158Y057,198,358,255
R00X159Y057,198,363,0
R00X160Y057,198,367,0
R00X161Y057,198,372,0
R00X162Y057,198,377,0
R00X163Y057,198,381,0
R00X164Y057,198,386,0
R00X165Y057,198,391,0
R00X166Y057,198,395,0
R00X167Y057,198,400,255
R00X168Y057,198,404,255
R00X169Y057,198,409,255
R00X170Y057,198,414,0
R00X171Y057,198,418,0
R00X172Y057,198,423,0
R00X173Y057,198,428,0
R00X174Y057,198,432,0
R00X175Y057,198,437,0
R00X176Y057,198,442,0
R00X177Y057,198,446,0
R00X178Y057,198,451,0
R00X179Y057,198,456,255
R00X180Y057,198,460,255
R00X181Y057,198,465,0
R00X182Y057,198,470,0
R00X183Y057,198,474,255
R00X184Y057,198,479,255
R00X185Y057,198,484,0
R00X186Y057,198,488,0
R00X187Y057,198,493,0
R00X188Y057,198,498,255
R00X189Y057,198,502,255
R00X190Y057,198,507,255
R00X191Y057,198,512,255
R00X192Y057,198,516,255
R00X193Y057,198,521,255
R00X194Y057,198,526,255
R00X195Y057,198,530,255
R00X196Y057,198,535,255
R00X197Y057,198,540,255
R00X198Y057,198,544,0
R00X199Y057,198,549,0
R00X200Y057,198,554,0
R00X201Y057,198,558,0
R00X202Y057,198,563,0
R00X203Y057,198,568,0
R00X204Y057,198,572,0
R00X205Y057,198,577,0
R00X206Y057,198,582,0
R00X207Y057,198,586,0
R00X208Y057,198,591,0
R00X209Y057,198,596,0
R00X210Y057,198,600,0
R00X211Y057,198,605,0
R00X212Y057,198,610,0
R00X213Y057,198,614,0
R00X214Y057,198,619,0
R00X215Y057,198,624,0
R00X216Y057,198,628,0
R00X217Y057,198,633,0
R00X218Y057,198,638,0
R00X219Y057,198,642,0
R00X220Y057,198,647,0
R00X221Y057,198,651,0
R00X222Y057,198,656,0
R00X223Y057,198,661,0
R00X224Y057,198,665,0
R00X225Y057,198,670,0
R00X226Y057,198,675,0
R00X227Y057,198,679,0
R00X228Y057,198,684,0
