m/z,R00X159Y046,R00X104Y047,R00X163Y047,R00X165Y048,R00X167Y048,R00X175Y048,R00X164Y050,R00X182Y050,R00X189Y050,R00X127Y051,R00X172Y051,R00X289Y051,R00X145Y052,R00X156Y054,R00X157Y054,R00X201Y055,R00X218Y055,R00X248Y055,R00X128Y056,R00X115Y057,R00X177Y059,R00X156Y060,R00X279Y060,R00X191Y061,R00X088Y062,R00X163Y062,R00X166Y062,R00X167Y062,R00X175Y063,R00X086Y064,R00X140Y064,R00X249Y064,R00X173Y066,R00X242Y066,R00X155Y069,R00X164Y069,R00X142Y070,R00X148Y070,R00X163Y070,R00X186Y070,R00X112Y071,R00X142Y071,R00X234Y071,R00X301Y071,R00X170Y072,R00X168Y073,R00X215Y073,R00X237Y073,R00X075Y075,R00X154Y075,R00X160Y075,R00X168Y075,R00X233Y075,R00X099Y077,R00X142Y078,R00X145Y078,R00X168Y080,R00X139Y081,R00X154Y081,R00X139Y082,R00X235Y086
1337.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,497888.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337.97,0.0,0.0,652988.5,795290.75,0.0,6915724.0,1757875.875,0.0,0.0,0.0,0.0,721314.8125,0.0,1302284.625,1597578.375,1764939.75,0.0,1006253.5,656633.5625,0.0,0.0,2855790.25,1144106.5,0.0,580281.875,0.0,634072.875,0.0,1319358.125,711092.3125,676149.0,0.0,0.0,0.0,0.0,0.0,0.0,1188597.25,0.0,0.0,761547.125,0.0,2445472.0,0.0,0.0,508409.125,0.0,10065727.0,821969.6875,0.0,0.0,0.0,966305.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352245.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428313.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338.26,2305963.5,504052.84375,995069.75,689014.3125,0.0,0.0,1761024.0,0.0,0.0,4630533.0,1076290.875,0.0,0.0,3112944.0,2836521.0,0.0,1974359.5,907249.75,0.0,0.0,1360599.75,1420212.125,0.0,0.0,0.0,550074.0625,0.0,0.0,0.0,0.0,0.0,0.0,640483.25,0.0,0.0,0.0,0.0,0.0,0.0,1402852.5,0.0,0.0,2520114.0,0.0,0.0,0.0,0.0,0.0,0.0,2769622.0,0.0,0.0,0.0,4672206.5,0.0,0.0,3373008.75,0.0,0.0,1537876.5,0.0
1338.3,1173955.875,0.0,2605713.5,0.0,0.0,0.0,3132948.0,881095.4375,1111023.375,3166185.5,1424383.125,0.0,1222819.625,4268470.0,3452489.25,0.0,1564910.5,2211124.5,0.0,5337183.5,1761630.0,1113898.5,558748.875,0.0,857971.0,0.0,0.0,0.0,909730.1875,0.0,0.0,1156324.0,1312494.875,577966.375,0.0,0.0,931164.0625,0.0,0.0,2252232.5,0.0,908964.5,4015362.5,0.0,0.0,1253891.75,458629.53125,1545526.5,0.0,3650348.5,0.0,0.0,461324.65625,5667763.5,649980.5,0.0,3746224.25,1888644.375,403023.75,675439.0,431372.25
1338.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,586556.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517784.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430430.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,898125.75,0.0,0.0,0.0,0.0
1338.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291620.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420499.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516478.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338.57,0.0,463954.71875,570274.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,664672.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351351.03125,0.0,0.0,1137698.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332892.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910762.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2325272.5,0.0,994306.8125,862525.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,848871.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797744.0625,0.0,0.0,0.0,1313138.375,439641.65625,0.0,945915.375,0.0,0.0,0.0,0.0
1338.66,0.0,444335.8125,0.0,0.0,0.0,0.0,0.0,0.0,1033625.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,507125.78125,0.0,0.0,0.0,0.0,0.0,0.0,645772.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428542.8125,414218.71875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1628945.0,0.0,488073.875,0.0,0.0,0.0,0.0,0.0
1338.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822345.4375,0.0,0.0,786179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,833166.375,520853.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1007421.5625,0.0,0.0,0.0,468561.59375
1338.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792041.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346078.65625,342704.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338.78,496664.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1158046.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880068.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364485.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338.98,0.0,0.0,0.0,0.0,0.0,2916025.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615522.6875,0.0,0.0,0.0,1154906.375,667121.3125,776127.875,766108.625,0.0,431866.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200682.625,0.0,0.0,0.0,0.0,3423173.5,0.0,0.0,0.0,0.0,483049.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377418.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339.26,1197963.5,0.0,692099.125,0.0,0.0,1238273.125,1516898.125,0.0,0.0,3273827.0,851785.0625,0.0,0.0,1726673.75,1899599.125,0.0,2092748.5,2065916.375,0.0,0.0,1636099.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799186.4375,669566.3125,0.0,0.0,0.0,0.0,0.0,0.0,1034636.625,0.0,0.0,1774289.0,0.0,0.0,961158.75,0.0,1429432.875,0.0,1797524.5,0.0,0.0,0.0,4790557.0,0.0,0.0,4122720.75,0.0,0.0,892376.75,0.0
1339.3,1579800.5,0.0,2333777.75,0.0,0.0,1128433.5,2414007.5,579860.5625,1208508.375,2762478.5,1328788.75,0.0,928756.375,3339492.0,3634188.5,0.0,1349017.5,1656608.5,0.0,3025637.0,1480387.875,1067483.25,0.0,0.0,1391440.75,866582.5,0.0,0.0,704588.625,923172.375,0.0,1053690.875,1158673.125,0.0,0.0,0.0,852346.25,0.0,0.0,2014670.5,0.0,0.0,3270230.0,0.0,0.0,573860.1875,0.0,1135096.75,0.0,2971709.5,0.0,0.0,0.0,4408532.0,824683.375,0.0,3261253.75,1541964.375,0.0,0.0,746601.5
1339.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615754.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,368454.03125,0.0,561799.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339.37,0.0,0.0,0.0,511797.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403693.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,541269.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728585.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514809.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529661.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617139.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1296465.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339.57,0.0,426212.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994670.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524038.65625,0.0,0.0,0.0,0.0,0.0,509617.0625,2486406.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574610.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654552.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956518.6875,0.0,0.0,0.0,1113840.5,0.0,509149.875,0.0,0.0,0.0,0.0,0.0
1339.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886710.5625,0.0,0.0,0.0,533085.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,455072.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718595.3125,0.0,0.0,0.0
1339.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964381.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,623130.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1793599.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688400.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,944396.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715444.125,0.0
1339.76,0.0,0.0,0.0,571723.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,677762.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339.85,0.0,0.0,0.0,588614.6875,0.0,0.0,0.0,0.0,0.0,955359.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323906.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339.96,0.0,0.0,0.0,521369.65625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,441374.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510356.59375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,440459.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,617887.875,0.0,0.0,0.0,0.0,0.0
1340.24,1064729.25,0.0,0.0,0.0,0.0,0.0,1429129.5,0.0,0.0,0.0,0.0,0.0,0.0,1831320.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340.28,11248055.0,683642.6875,7320207.0,2339689.25,0.0,5113668.5,15825304.0,2784085.5,2968174.25,30396066.0,6739885.0,1112877.375,2528788.0,24762140.0,14168360.0,0.0,12771652.0,14386020.0,464804.96875,11369429.0,12807978.0,9058777.0,1439190.875,0.0,5120942.0,2217169.5,0.0,0.0,3144336.0,2844734.0,0.0,3179303.0,4554125.0,675129.3125,0.0,0.0,2189763.25,704945.8125,706314.125,6807979.0,594929.8125,3813526.25,14902460.0,0.0,1200210.125,3822022.75,1710781.125,7818278.0,1689202.125,12078861.0,272392.59375,0.0,396554.96875,34622616.0,3240534.75,726066.5625,33478256.0,3536151.5,342780.3125,5398719.5,1777046.375
1340.32,2558816.25,0.0,3101335.25,651826.1875,0.0,1331107.0,6139053.0,2410798.25,2460916.0,0.0,2666042.75,703522.3125,2915642.75,6225449.0,5905423.0,0.0,2575285.25,3168431.25,0.0,12331664.0,3324206.75,2437497.75,0.0,0.0,2709220.0,1153652.25,0.0,0.0,1287867.875,1214881.75,0.0,1440402.5,2322358.0,0.0,0.0,0.0,1610399.375,0.0,0.0,3817983.5,0.0,1624818.625,6947184.0,0.0,570713.5625,2726864.25,1131973.0,3605497.25,0.0,6208639.0,0.0,0.0,0.0,0.0,1686712.5,0.0,8087404.0,2054967.0,436906.78125,1852992.25,1470697.125
1340.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1813149.375,0.0,0.0,0.0,0.0,1326844.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447901.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737857.875,0.0,0.0,0.0,0.0,0.0,0.0,2085014.875,0.0,0.0,0.0,0.0
1340.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359764.6875,0.0,0.0,335258.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340.48,0.0,722907.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,842921.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938828.5,0.0,0.0,373238.5,0.0,0.0,0.0,0.0,0.0,371961.375,0.0,0.0,0.0,444937.0625,0.0,0.0,0.0,0.0,0.0,0.0
