x,y,score
462.21,538.23,0.015971051
391.12,517.24,0.015970949
461.22,505.15,0.015970828
449.21,551.21,0.015970645
476.19,509.15,0.015969623
403.16,437.22,0.015968268
447.15,468.22,0.015966121
475.18,559.21,0.015965471
402.21,403.12,0.015965195
449.21,505.22,0.015964648
420.16,540.25,0.015964009
385.19,519.24,0.015963559
391.12,403.16,0.015962751
410.18,538.23,0.015962379
391.12,568.25,0.0159609
387.13,430.24,0.015960109
422.18,433.13,0.015957938
416.15,449.19,0.015957798
442.21,577.22,0.015954217
470.24,573.25,0.015953935
568.21,577.22,0.015947939
416.19,451.23,0.015947916
399.18,512.19,0.01594732
493.15,512.22,0.015946325
381.15,389.11,0.015944826
436.18,449.19,0.015944291
403.12,575.2,0.01594303
427.16,569.22,0.015939282
412.16,457.13,0.015938473
457.13,473.25,0.015938049
467.2,552.22,0.015936088
431.12,526.24,0.015936045
531.22,549.19,0.015935382
391.12,490.24,0.015935158
403.12,517.27,0.015934698
441.18,551.21,0.01593452
539.24,543.29,0.015934468
389.11,569.22,0.01593257
425.21,572.24,0.015927318
526.24,559.23,0.015927228
401.11,544.21,0.015924702
406.13,490.24,0.015922458
486.23,489.16,0.015921205
386.18,403.12,0.015920243
481.22,512.19,0.015919744
387.2,507.22,0.015918193
402.14,577.22,0.01591703
437.16,535.21,0.015916908
427.17,479.14,0.015916315
425.19,427.12,0.015916216
425.21,483.21,0.015915754
545.22,553.22,0.015915741
460.22,555.23,0.015914059
511.23,561.19,0.015913821
439.21,535.21,0.015912454
399.2,437.15,0.015909667
446.24,467.2,0.015907619
425.21,443.17,0.015906766
457.13,482.2,0.015904833
401.11,427.16,0.015902704
427.12,479.14,0.015901416
523.17,546.23,0.015900714
442.21,459.16,0.015900146
429.15,473.18,0.015899252
395.18,507.18,0.015894929
530.27,568.21,0.015892284
391.12,544.21,0.015892173
406.13,489.24,0.015887967
394.3,551.21,0.015887664
395.18,431.17,0.01588557
461.21,568.21,0.015883506
409.27,514.2,0.01588166
407.17,475.18,0.015881379
410.14,463.14,0.015881271
397.13,425.18,0.015879327
409.27,429.19,0.015878995
483.21,599.26,0.015878585
561.25,571.23,0.01587499
399.18,481.11,0.015874285
515.26,525.19,0.015873797
433.26,489.24,0.015873524
418.17,439.2,0.015871907
405.17,447.15,0.01587187
401.11,460.22,0.015871129
380.19,561.25,0.015870206
389.11,552.22,0.015865608
409.15,449.19,0.015865176
425.21,527.22,0.015862804
423.2,567.2,0.015862693
419.17,477.24,0.015860516
379.14,506.23,0.015859338
433.22,437.22,0.015858442
412.16,561.19,0.015857682
423.16,434.2,0.015854855
416.15,457.17,0.015850606
467.2,532.28,0.015848182
495.23,565.18,0.015845636
437.22,498.2,0.01584503
406.13,457.13,0.015844913
406.13,483.21,0.015844189
427.17,429.24,0.01584403
438.18,457.17,0.015842762
392.15,407.33,0.015841726
407.33,463.23,0.01583948
376.2,395.18,0.015838068
460.25,505.22,0.015834844
435.36,447.2,0.015833727
552.22,586.26,0.015829258
419.17,555.23,0.015826373
394.3,512.22,0.015824853
454.17,483.21,0.015823084
398.18,451.23,0.015820749
416.23,479.14,0.015815473
417.15,540.25,0.015815385
393.19,555.24,0.015811039
435.2,568.21,0.015809097
406.13,458.24,0.015808931
463.14,567.2,0.015805467
427.16,557.18,0.015805429
457.17,559.21,0.015804705
388.12,437.15,0.015802478
379.14,389.11,0.015802139
511.23,555.23,0.015798841
391.35,406.17,0.015797086
392.19,423.2,0.015795647
401.11,490.2,0.015792693
387.2,505.22,0.015790492
523.17,561.22,0.01579011
444.22,569.22,0.015789087
443.12,446.24,0.015788892
469.21,526.2,0.015788346
399.18,536.22,0.015786748
441.18,507.22,0.015784919
409.27,439.17,0.015783626
431.12,544.21,0.015781124
477.16,531.25,0.015779514
459.15,483.21,0.015778249
407.33,483.21,0.015777476
427.12,475.18,0.01577342
492.22,505.15,0.015772863
434.18,467.2,0.015772567
425.21,571.23,0.015771823
380.19,525.24,0.015770368
394.3,515.26,0.015770225
399.18,447.15,0.015767479
406.15,437.16,0.015766516
404.23,505.2,0.015765701
410.14,463.17,0.015765492
445.22,459.14,0.015762534
427.12,471.23,0.015760257
438.17,534.2,0.015760097
403.12,438.21,0.015758548
437.15,449.17,0.015758293
459.16,546.23,0.01575781
392.15,447.15,0.015753634
552.22,574.29,0.015752789
517.22,535.21,0.015751638
520.19,544.21,0.015748975
503.26,561.19,0.015748486
450.17,451.17,0.01574677
386.15,437.22,0.015746653
395.14,499.23,0.015743701
517.27,558.25,0.015741547
477.16,540.25,0.015738007
395.14,454.17,0.015737841
389.11,459.15,0.015730831
418.13,538.23,0.015728114
465.18,525.19,0.015727689
520.19,573.19,0.015727454
391.12,421.18,0.015727031
411.21,435.36,0.015725378
415.2,433.38,0.015724641
472.22,540.25,0.015722712
385.19,549.19,0.015720091
433.13,437.22,0.015711052
457.18,558.25,0.015709918
558.26,568.25,0.015708375
377.16,459.14,0.015706109
433.18,561.22,0.015705657
425.14,541.23,0.015703288
418.13,558.25,0.015701075
459.14,532.28,0.015698382
442.21,520.19,0.015693223
457.18,520.19,0.01569288
432.22,522.2,0.015685966
403.23,498.21,0.015684229
379.17,400.2,0.015683978
383.13,559.21,0.015683433
380.19,580.25,0.015683013
479.14,554.23,0.015680037
415.2,559.26,0.01567867
449.19,473.18,0.015675323
390.14,449.19,0.015669538
399.2,546.23,0.015668134
409.27,452.19,0.015667985
437.15,481.18,0.015667472
457.13,475.23,0.015665465
389.18,450.17,0.015664202
406.17,507.22,0.015661671
391.12,553.22,0.01565878
414.21,561.22,0.015653371
459.14,473.21,0.015650798
431.17,558.25,0.015648095
403.23,526.2,0.015647808
429.19,507.18,0.015644767
505.22,557.18,0.015644285
406.17,558.25,0.015643655
539.24,541.23,0.015641887
459.14,599.26,0.015637886
414.21,571.23,0.015636855
399.17,559.26,0.015636348
418.13,569.22,0.015636303
405.1,520.19,0.015634685
387.13,404.23,0.015631542
438.18,463.19,0.015631192
469.21,477.24,0.015630687
433.26,505.2,0.015630066
399.18,463.23,0.015629165
489.24,558.25,0.015625999
481.11,505.2,0.015623863
475.19,538.23,0.015622644
406.13,517.24,0.015622252
407.33,461.25,0.01562211
420.22,427.16,0.015621963
389.11,447.2,0.015620194
449.19,553.22,0.015617447
438.18,463.14,0.015615416
411.21,423.16,0.015613658
431.12,516.25,0.015609701
421.22,506.24,0.015606842
431.12,523.17,0.015601984
409.15,479.14,0.015601769
416.23,561.25,0.01560155
433.13,522.2,0.015601021
423.2,552.21,0.015599151
385.11,505.21,0.015596851
517.24,551.21,0.015595918
449.17,455.24,0.015594197
379.17,543.25,0.015591703
423.2,526.2,0.015591081
394.3,446.2,0.015589392
429.15,461.13,0.015589252
401.11,541.23,0.015589243
468.19,553.22,0.015587573
377.16,443.12,0.015585415
459.15,470.24,0.015585122
424.16,460.25,0.015584347
397.19,506.23,0.01558221
421.18,573.24,0.01558098
540.22,571.23,0.015580607
423.15,567.2,0.015579871
503.19,552.22,0.015576024
404.23,509.15,0.015575751
389.11,505.21,0.015575472
456.22,573.24,0.015565812
399.2,506.23,0.015564545
403.23,461.21,0.015563582
415.16,561.25,0.015562938
487.19,558.26,0.015560064
401.11,453.17,0.015556128
481.11,521.2,0.015546015
394.3,445.22,0.015545375
397.15,561.19,0.015542405
409.27,420.18,0.015540147
419.17,549.19,0.015539629
425.19,449.21,0.015534903
422.18,453.17,0.015534897
461.25,558.25,0.015533247
407.17,567.2,0.015532745
425.21,501.21,0.015530739
407.17,559.23,0.015530406
441.18,543.24,0.015530275
472.25,565.18,0.015529309
404.23,419.17,0.015528798
394.3,543.24,0.015528175
380.19,426.21,0.015528115
429.15,543.29,0.015526175
467.2,548.28,0.015522675
413.19,457.13,0.015522619
525.19,531.22,0.015521355
437.16,505.22,0.015520811
376.2,448.16,0.01552044
475.19,573.24,0.01551618
393.3,588.27,0.015515936
403.17,558.25,0.015514732
435.15,577.22,0.015511726
439.21,570.22,0.015511526
405.1,557.18,0.015510561
385.19,524.22,0.015507921
500.22,577.22,0.015507674
413.18,429.24,0.015505012
505.21,555.23,0.015504542
392.19,477.19,0.015500911
422.18,575.2,0.015500605
509.15,549.19,0.015500424
468.22,493.15,0.015500049
413.19,559.26,0.015499088
387.2,459.16,0.01549832
553.22,580.25,0.015497927
467.2,556.21,0.015493215
424.16,493.15,0.015491714
403.2,403.23,0.015491709
387.13,409.27,0.01549034
463.14,484.22,0.015485733
448.22,507.22,0.015482955
463.14,553.22,0.015482222
498.2,557.18,0.015479247
390.14,457.17,0.015477834
447.15,458.24,0.015476992
376.2,433.38,0.015473834
388.2,409.27,0.01547292
380.19,506.24,0.01547252
389.23,498.21,0.015471257
385.19,475.18,0.015469766
436.16,567.2,0.015469648
520.19,588.27,0.015468763
527.22,555.24,0.015467578
437.22,483.21,0.015466649
407.33,419.2,0.015465754
435.2,536.22,0.015463112
539.21,559.26,0.015460091
386.15,479.14,0.015460035
404.19,450.17,0.015456678
429.24,484.18,0.015455363
504.22,568.21,0.015454028
522.2,541.27,0.015451588
390.21,561.22,0.01545115
490.24,520.19,0.015446683
456.19,561.22,0.015443629
386.14,429.24,0.015442758
407.33,437.18,0.015441329
389.11,476.22,0.015441267
417.15,579.23,0.015440857
433.38,448.16,0.015440758
552.22,556.21,0.015439611
415.21,475.18,0.015439132
437.15,549.19,0.015434877
391.35,425.21,0.015434769
458.24,525.19,0.015434668
452.19,579.23,0.015434504
411.14,477.19,0.015433051
442.21,579.23,0.015432814
407.33,473.18,0.015431661
486.23,498.2,0.015429251
393.19,406.13,0.01542865
448.22,459.15,0.01542761
419.15,490.2,0.015426029
417.17,439.2,0.015424083
397.19,473.21,0.015423045
438.18,467.2,0.015420469
383.17,505.24,0.015420295
392.19,423.15,0.015417096
406.21,455.15,0.015416246
407.33,458.16,0.015411593
426.18,573.24,0.015408315
433.26,556.25,0.015408119
395.18,484.18,0.015408009
409.27,475.19,0.015406468
489.2,524.22,0.015405162
391.12,439.17,0.015404339
391.12,487.23,0.015403576
407.2,517.22,0.015402549
404.23,407.33,0.015402388
394.3,502.2,0.015399664
401.14,403.12,0.015399423
569.22,584.28,0.015395667
439.21,505.24,0.015395097
407.2,558.25,0.015393319
458.24,552.21,0.015391747
457.13,463.14,0.015391316
401.11,465.18,0.015390183
437.22,599.26,0.015388907
442.17,558.25,0.015388742
395.14,423.2,0.015388637
481.11,526.24,0.015382959
416.23,505.21,0.015378417
431.17,557.18,0.015376686
457.13,483.2,0.015375403
456.22,459.16,0.015374227
459.14,525.19,0.015373181
393.3,418.21,0.015371202
427.12,454.21,0.015370931
433.18,577.22,0.015368748
440.19,579.23,0.015367927
475.18,526.24,0.015367523
500.22,558.26,0.015366098
433.13,467.16,0.015365516
506.23,568.21,0.015364588
461.25,568.21,0.015362825
525.19,559.26,0.015360483
395.18,490.24,0.015357516
505.21,512.19,0.015356535
446.16,545.22,0.015356375
490.24,559.23,0.015355322
397.13,505.2,0.015355065
505.15,545.22,0.015354798
475.23,559.21,0.015354511
459.15,463.23,0.01535354
391.12,517.2,0.015353437
389.11,390.21,0.015349598
451.23,474.2,0.015348064
419.15,476.22,0.015346254
433.22,552.22,0.015345267
399.18,429.24,0.01534505
455.24,554.23,0.01534482
420.18,561.25,0.015342988
410.18,459.14,0.015342808
459.16,558.25,0.015342473
386.15,389.11,0.01534141
407.17,443.12,0.015340979
438.18,551.21,0.01533948
425.14,429.15,0.015337594
397.15,577.22,0.015336746
481.22,555.23,0.01533509
439.12,525.19,0.015334089
403.12,419.17,0.015333408
379.17,395.14,0.01532889
402.21,483.21,0.015328653
523.17,588.27,0.015327465
394.3,498.21,0.015325955
397.19,516.22,0.015324771
401.11,430.24,0.015321481
448.16,477.24,0.015320483
425.21,479.14,0.015319495
403.12,498.21,0.015317323
439.2,503.19,0.015315401
444.22,561.22,0.015310967
449.19,565.18,0.015310404
447.15,543.24,0.015308836
431.12,558.25,0.015308767
397.15,507.22,0.015308142
421.22,435.15,0.015307973
439.2,445.22,0.015307821
417.17,423.16,0.015307352
497.21,579.23,0.015306014
433.38,513.21,0.015305454
389.18,403.12,0.015298624
411.14,544.21,0.015296195
391.12,447.2,0.015295823
434.2,437.18,0.015294572
460.22,505.2,0.015292372
444.15,505.2,0.015291765
385.19,433.26,0.015291577
473.18,489.16,0.015289029
439.2,502.24,0.01528742
451.39,499.23,0.015287295
505.21,575.2,0.015284768
395.18,505.21,0.015284689
397.15,577.19,0.015281545
425.19,505.2,0.015281342
528.22,573.25,0.01527906
414.21,505.2,0.015278632
438.21,443.12,0.015277324
451.23,551.21,0.015277135
388.12,446.24,0.015276598
481.18,493.15,0.015276051
434.2,498.2,0.01527228
405.17,476.19,0.015267851
401.14,559.21,0.015267752
407.33,420.15,0.015267176
431.21,573.24,0.01526698
459.14,555.23,0.01526634
449.17,561.25,0.015265791
431.12,489.24,0.015264457
433.26,557.18,0.015264229
387.2,561.25,0.015262936
393.3,573.24,0.015262562
401.18,459.14,0.01525932
390.21,447.16,0.015258174
462.2,565.18,0.015258086
530.27,557.18,0.015257851
437.15,502.24,0.015253885
450.17,475.19,0.015252804
462.21,479.14,0.01525001
461.13,554.23,0.015249978
457.13,556.21,0.015246849
407.17,451.23,0.015242283
420.16,512.19,0.015240894
394.3,418.21,0.015240831
463.14,498.2,0.015239611
429.24,541.27,0.015239472
388.12,483.21,0.015238425
438.21,536.22,0.015238275
385.11,561.22,0.015235533
459.14,526.2,0.015234785
465.14,567.2,0.015234144
463.19,506.24,0.015233345
423.15,425.14,0.015232308
435.2,573.24,0.015228701
414.17,559.21,0.015227782
380.19,526.2,0.015224577
490.2,537.23,0.015224309
437.16,558.26,0.015223214
407.12,570.22,0.015221923
384.16,561.19,0.015219798
406.21,552.21,0.015217817
553.22,572.24,0.015217779
555.24,568.21,0.015217477
498.2,549.19,0.015217073
387.13,465.14,0.015213815
385.11,543.25,0.01521303
381.15,477.21,0.015211084
455.15,569.22,0.015210617
386.18,451.23,0.015210583
404.23,571.23,0.015210166
376.2,437.18,0.015209276
435.15,448.16,0.015209227
437.15,541.23,0.01520837
394.3,498.2,0.015208229
415.2,459.16,0.015207275
451.23,487.23,0.015205709
401.11,405.18,0.015204382
463.14,573.24,0.015202576
389.11,503.22,0.015201183
380.19,517.2,0.015197562
423.15,473.25,0.015196054
459.23,507.22,0.015194844
476.22,573.24,0.015194352
395.14,431.17,0.015194288
463.14,557.18,0.015192802
393.19,535.21,0.015190116
469.21,532.21,0.015187988
404.23,444.15,0.015186909
433.38,434.18,0.015185685
403.2,558.25,0.015185188
437.16,531.25,0.015183739
520.19,539.21,0.015183056
484.18,520.19,0.015181656
443.16,461.22,0.015181452
503.22,573.25,0.015180429
389.14,507.18,0.015179597
403.23,588.27,0.015175802
394.3,501.24,0.01517467
433.26,468.19,0.015173112
417.15,447.15,0.015172565
451.39,456.19,0.015171918
451.23,503.22,0.01516904
409.27,503.26,0.015168265
461.13,526.2,0.01516635
451.23,557.18,0.01516311
465.14,569.22,0.015162815
435.15,475.23,0.01516158
451.23,481.11,0.015161069
472.22,538.23,0.015159976
437.16,463.14,0.015159659
505.15,556.21,0.015156334
386.18,561.25,0.01515591
423.15,438.17,0.01515521
519.24,556.21,0.015151836
385.11,509.15,0.015149953
391.35,509.15,0.015149373
516.22,538.23,0.015149037
399.2,441.18,0.015147169
461.21,573.24,0.015143852
506.24,577.19,0.015142251
467.2,555.23,0.015142152
462.21,577.22,0.015141771
443.12,466.21,0.015139628
433.26,568.25,0.015138692
479.14,507.18,0.015137135
474.23,477.16,0.01513711
473.25,534.2,0.01513639
436.18,481.22,0.015136075
403.17,559.21,0.015135497
546.23,561.19,0.015134783
437.16,473.21,0.01513031
429.22,558.25,0.015129701
409.27,451.23,0.015128612
538.23,598.26,0.015127875
391.35,443.12,0.015127455
477.16,585.25,0.015125458
393.3,426.18,0.015124489
379.17,473.18,0.015123607
481.11,553.22,0.015122368
387.2,463.17,0.015121457
455.24,477.24,0.01512134
475.23,539.24,0.01512108
500.22,573.25,0.015120756
461.13,580.25,0.015119479
481.11,539.21,0.01511577
387.13,472.25,0.015114801
507.18,572.24,0.015113348
404.19,459.14,0.015110582
526.24,534.2,0.015110316
395.17,507.18,0.01510757
433.26,526.2,0.015107352
387.2,577.22,0.015106938
383.13,552.22,0.015106615
385.19,393.3,0.015103314
412.2,507.18,0.015101199
391.12,470.2,0.015099599
467.16,534.2,0.015098839
385.11,561.25,0.015097947
457.17,561.22,0.01509737
437.18,447.15,0.015096689
414.21,507.18,0.015095541
472.22,545.22,0.015091971
389.11,465.18,0.015088449
420.16,545.22,0.015086099
394.3,451.23,0.015084697
421.18,479.14,0.015084497
394.3,530.27,0.015084038
451.17,553.22,0.01508197
439.2,467.2,0.0150786
407.2,423.2,0.015077905
399.2,541.23,0.015076973
447.15,490.2,0.015074647
438.18,449.17,0.015070067
437.15,540.22,0.015066036
436.16,552.22,0.015065568
433.22,520.19,0.015063713
391.12,544.25,0.01506319
463.17,573.24,0.015061571
418.13,552.21,0.015057415
433.38,502.2,0.015056318
454.17,507.18,0.015052549
476.19,569.22,0.01504969
419.15,429.15,0.015046701
397.19,505.2,0.015045954
437.15,506.23,0.015044223
379.14,434.2,0.01504042
445.18,519.24,0.015038547
425.18,437.22,0.01503829
499.19,538.23,0.015035951
423.2,575.2,0.015034966
429.24,547.23,0.015031706
419.17,507.22,0.015030873
419.15,558.26,0.015027517
454.21,537.23,0.015024608
389.11,406.15,0.015024603
439.21,523.17,0.015024189
388.16,449.19,0.015023035
555.24,570.23,0.015021209
455.16,559.21,0.015018477
391.12,437.22,0.015012469
402.14,551.21,0.015010567
420.15,449.19,0.015007541
463.23,570.22,0.015004503
403.12,463.23,0.015004266
455.15,492.22,0.015000901
407.33,429.19,0.015000336
493.15,497.21,0.014992885
419.15,505.2,0.01499141
423.2,555.23,0.014986926
476.22,557.18,0.014984466
541.23,569.22,0.014983403
386.14,388.12,0.014982368
380.19,401.11,0.014981114
451.39,466.21,0.01497987
531.22,559.21,0.014978487
483.21,557.18,0.014977687
428.15,443.12,0.014976956
403.16,443.12,0.014976706
403.12,435.15,0.014975251
459.16,474.23,0.014974577
381.15,539.24,0.014973099
463.19,559.23,0.014972996
423.2,446.16,0.014972497
439.2,458.2,0.014971806
456.19,536.22,0.014971715
520.19,529.2,0.014971638
544.25,569.22,0.014971254
461.21,553.22,0.014968939
514.2,575.2,0.014968778
389.14,449.21,0.014966979
389.23,423.16,0.014963603
391.12,512.19,0.014963289
421.18,540.25,0.014962966
449.17,523.17,0.01496295
457.13,560.28,0.014960956
439.17,469.21,0.014960761
486.2,538.23,0.014958987
391.12,401.14,0.014958655
457.13,462.2,0.014956473
389.11,446.2,0.014953083
380.19,405.15,0.014951674
393.3,528.25,0.014951215
384.13,541.27,0.014949223
475.19,577.22,0.014946485
561.19,568.25,0.014946362
441.18,569.22,0.014945384
395.18,436.18,0.014942899
474.23,551.21,0.014940252
520.19,567.2,0.01493944
405.19,561.22,0.014938917
407.17,421.13,0.014937902
431.12,552.22,0.014936758
379.17,455.15,0.014935831
409.27,422.18,0.014935296
429.15,440.19,0.014933496
573.19,584.28,0.014933217
388.12,389.18,0.014927397
469.21,495.23,0.014927207
434.18,459.14,0.01492533
438.21,467.2,0.014925322
471.23,507.22,0.014924071
489.24,575.2,0.014922514
418.17,475.18,0.014920236
505.2,529.24,0.014920117
469.21,479.14,0.014919514
450.17,505.15,0.014919268
388.12,401.14,0.014918493
466.21,535.21,0.0149162
543.29,573.19,0.014915175
528.25,573.24,0.014914632
436.18,437.16,0.014907431
389.23,421.13,0.014906815
460.25,514.2,0.014905536
430.24,453.17,0.014905183
450.18,551.21,0.014905084
415.16,505.2,0.01490469
429.22,561.25,0.014901532
419.17,434.2,0.014899544
449.17,558.26,0.014897278
429.15,554.23,0.014895816
391.12,471.2,0.014894046
463.19,507.22,0.014888881
437.16,456.19,0.01488764
433.38,485.21,0.014886199
383.17,423.2,0.014885411
482.2,535.21,0.014885009
406.13,483.2,0.014884551
393.3,471.23,0.014882939
389.11,460.25,0.014880031
435.36,461.25,0.01487962
407.33,489.16,0.014877664
418.13,435.36,0.014876289
455.16,579.23,0.014875768
407.17,498.2,0.014875679
436.18,534.2,0.014873601
381.15,558.25,0.014873074
433.26,548.28,0.01487186
432.22,435.15,0.014870379
429.15,543.24,0.014868973
489.16,543.25,0.014868907
497.21,552.22,0.014867211
409.27,491.22,0.014866269
459.14,486.23,0.014865849
504.22,559.21,0.014865043
460.25,469.21,0.014864447
406.13,459.23,0.014864126
392.15,447.16,0.014859822
443.16,495.23,0.014855623
401.11,485.25,0.0148547
447.15,484.22,0.014854294
435.15,489.24,0.014851882
435.2,439.2,0.01484981
440.19,457.13,0.014849752
419.17,430.24,0.014849716
459.16,555.24,0.014848007
432.22,568.21,0.014847832
495.23,545.22,0.014844723
409.27,504.22,0.014840578
433.26,492.22,0.014839758
451.39,544.25,0.014837429
425.14,447.16,0.014835929
389.11,429.22,0.014833181
406.21,547.23,0.014831974
507.18,531.22,0.014830512
419.15,517.27,0.01482912
388.2,469.21,0.014827429
461.13,545.22,0.014826477
399.18,453.17,0.014826226
413.19,561.19,0.014826025
387.2,459.14,0.014822881
406.21,427.16,0.014822629
423.2,558.25,0.014820343
386.14,407.33,0.014819437
397.19,447.15,0.014818738
405.18,505.21,0.014817533
493.15,526.24,0.014817353
449.19,463.19,0.014816291
487.19,558.25,0.01481603
520.19,572.24,0.01481594
443.12,463.17,0.014813655
420.16,557.18,0.014812237
481.11,535.21,0.014812144
405.1,558.26,0.014811974
449.21,571.23,0.014811401
389.11,529.24,0.014809255
433.26,451.39,0.014806868
403.12,516.25,0.014805751
439.2,458.16,0.014805689
428.19,447.15,0.014804485
507.18,516.22,0.014799708
419.2,483.21,0.014799257
428.15,437.22,0.014797645
376.2,552.22,0.014796841
387.09,547.23,0.014794988
425.18,525.19,0.014792312
395.17,465.14,0.014791995
444.22,519.24,0.014791597
385.15,573.25,0.014786635
461.22,575.2,0.014778744
463.14,517.22,0.014771953
415.2,569.22,0.014770871
390.21,540.25,0.014769137
455.2,558.26,0.014768413
446.24,449.19,0.014764393
391.12,431.12,0.014762664
463.14,515.26,0.014760113
405.15,459.16,0.014757769
475.18,484.18,0.014756545
397.13,429.24,0.014753802
483.2,559.26,0.014752944
433.26,461.13,0.014752204
394.3,571.23,0.014752194
425.21,495.23,0.01475187
432.22,505.22,0.014751339
468.19,573.24,0.01474918
399.18,559.26,0.014747031
526.2,558.26,0.01473786
390.14,443.12,0.014735654
411.21,479.14,0.014735441
450.17,517.24,0.014734934
409.15,561.22,0.014734514
411.14,580.25,0.014733776
418.13,577.22,0.01473163
544.21,577.22,0.014730704
468.22,540.25,0.014729733
431.16,447.16,0.014729018
431.12,584.28,0.014727811
401.11,517.27,0.014726243
489.16,540.25,0.014725951
388.12,475.18,0.014723084
407.2,476.19,0.014722731
389.14,459.15,0.014718586
459.23,537.23,0.014717841
385.15,447.15,0.014717664
432.22,450.17,0.014717464
457.17,473.21,0.014716428
391.12,472.25,0.014716151
432.22,463.14,0.014716024
403.2,443.16,0.014715406
431.16,552.22,0.014715186
389.23,439.12,0.01471255
568.25,573.19,0.014710833
451.23,500.22,0.014710721
380.19,419.15,0.014710116
419.17,577.19,0.014704728
422.18,437.22,0.01470455
443.17,451.23,0.0147035
439.2,447.15,0.014701046
387.13,459.15,0.014699566
406.13,458.16,0.014697412
431.17,573.24,0.014696655
425.21,434.2,0.014696223
400.2,407.33,0.014695886
403.12,418.17,0.014693724
394.3,404.23,0.014693457
447.15,558.25,0.014691936
409.27,570.23,0.01468995
537.23,558.25,0.014688896
450.18,573.19,0.014688865
427.16,517.27,0.014687503
435.15,438.21,0.014686972
421.22,429.15,0.014686245
439.2,460.22,0.014683562
459.15,552.22,0.014679432
391.17,437.15,0.014679428
401.19,443.12,0.014677954
391.12,598.26,0.01467421
401.11,599.26,0.014671876
491.22,506.24,0.014668344
407.33,417.19,0.014666833
437.15,575.2,0.014665736
385.19,463.23,0.014664565
439.21,455.15,0.014663464
476.22,517.22,0.014661575
513.24,545.22,0.014660926
429.22,551.21,0.014657135
445.18,573.24,0.014653456
410.14,561.22,0.014647486
463.19,545.22,0.014647396
430.21,558.26,0.014644833
395.14,530.23,0.01464468
420.15,559.21,0.014643579
406.17,477.16,0.014643433
517.22,561.22,0.014642116
439.2,540.22,0.014640755
409.15,463.14,0.014639733
397.19,503.22,0.01463857
470.24,577.19,0.014636593
387.09,388.12,0.01463396
411.14,530.27,0.014632658
490.2,507.22,0.014629973
379.14,421.22,0.014629479
432.22,558.25,0.014628956
436.16,569.22,0.014627232
377.16,421.22,0.014626968
439.2,538.23,0.01462374
417.17,435.36,0.014623687
403.23,505.15,0.014622699
441.19,451.39,0.014620343
380.19,457.17,0.014617663
389.23,438.21,0.01461582
455.16,538.23,0.014614819
455.16,483.21,0.014613957
451.17,512.19,0.014607604
395.14,436.18,0.014606876
438.18,492.22,0.014606728
414.17,498.2,0.014604803
448.22,498.2,0.014603371
376.2,443.16,0.014602262
383.13,467.2,0.014600395
433.38,458.16,0.01459974
483.2,577.22,0.014596518
555.23,586.26,0.01459387
376.2,391.12,0.014591401
436.18,443.16,0.014590258
425.14,579.23,0.014588976
389.11,412.2,0.014587732
387.13,506.23,0.014586415
386.15,519.24,0.014586353
397.19,544.25,0.014585744
545.22,558.25,0.014584956
532.21,538.23,0.01458394
429.15,548.28,0.014583916
455.16,503.19,0.014579655
389.23,495.23,0.014579123
395.14,541.27,0.014578268
451.17,459.14,0.01457589
397.15,481.11,0.014573419
458.24,517.22,0.014573177
381.15,463.23,0.014572547
446.24,537.23,0.014572493
458.21,545.22,0.014571159
454.17,573.19,0.014568304
461.25,561.19,0.014565246
541.23,573.25,0.014560662
393.3,436.18,0.014557948
439.17,551.21,0.014554397
448.16,459.14,0.014547965
530.23,536.22,0.014547688
401.14,481.11,0.014546138
467.2,537.23,0.01454541
409.27,443.12,0.014544589
427.12,476.22,0.014543419
401.11,523.17,0.014541432
406.17,505.21,0.014539431
427.12,532.21,0.014539001
475.23,534.2,0.014537306
407.33,420.16,0.014536374
451.39,520.19,0.014536308
389.14,446.24,0.014535187
438.17,469.21,0.01453245
457.13,571.23,0.014524111
386.15,429.15,0.014516955
459.15,532.28,0.014516804
393.3,515.26,0.014516629
431.17,435.36,0.014514783
429.22,539.24,0.014514632
407.33,425.14,0.014514348
429.15,459.15,0.014508792
406.13,452.19,0.014508604
477.16,517.24,0.014505767
509.15,512.19,0.014505026
542.23,559.21,0.014504105
457.13,503.22,0.014502514
451.23,499.19,0.014501347
415.16,457.17,0.014499083
391.35,444.22,0.014495407
406.13,468.19,0.014495049
389.11,511.23,0.014493674
473.21,558.26,0.014492741
400.16,443.12,0.014490952
403.12,419.15,0.014490436
405.18,476.19,0.014488384
438.17,475.18,0.014488369
439.21,524.22,0.014487543
451.39,457.18,0.014486733
401.19,457.17,0.014483673
461.13,519.24,0.014483533
406.21,437.18,0.014482667
468.19,552.22,0.014482556
391.12,417.19,0.014481287
379.14,475.18,0.014477327
435.2,551.21,0.014474381
381.15,535.21,0.01447315
385.15,429.15,0.014470863
419.16,561.22,0.014470459
429.22,537.23,0.014469843
527.26,559.23,0.014469262
519.24,543.25,0.01446709
460.25,524.22,0.014466907
390.21,517.22,0.014466461
394.3,421.13,0.014460505
443.12,517.2,0.014460214
451.39,584.28,0.014457339
532.28,553.22,0.014452653
442.21,569.22,0.014451706
393.19,537.23,0.01445158
539.21,561.25,0.01444798
405.15,448.22,0.01444728
489.16,528.25,0.01444586
491.22,559.23,0.014445484
483.2,561.19,0.014445367
391.35,439.2,0.014444339
432.19,538.23,0.014444227
