m/z,I,S/N,em,dbe,error,C,H,Class
555.34878,1837015,8.6,555.3479836,14,0.000796427,37,47,O4
555.44243,1934959,9.2,555.441884,7,0.00054604,36,59,O4
557.45766,3030510,15.1,557.457534,6,0.000125976,36,61,O4
559.47333,4565483,23.8,559.4731841,5,0.000145911,36,63,O4
561.39511,1439437,6,561.3949338,11,0.000176233,37,53,O4
561.48881,14732260,81.5,561.4888342,4,2.42E-05,36,65,O4
563.50445,48594396,273.6,563.5044842,3,3.42E-05,36,67,O4
565.52008,59572172,335.9,565.5201343,2,5.43E-05,36,69,O4
567.4423,1829792,8.2,567.441884,8,0.00041604,37,59,O4
567.53575,28635574,160.4,567.5357843,1,3.43E-05,36,71,O4
569.45787,1464326,6.2,569.457534,7,0.000335976,37,61,O4
571.4731,2061924,9.6,571.4731841,6,8.41E-05,37,63,O4
573.48892,2243387,10.6,573.4888342,5,8.58E-05,37,65,O4
575.50442,2841866,13.4,575.5044842,4,6.42E-05,37,67,O4
577.52008,4784847,24,577.5201343,3,5.43E-05,37,69,O4
579.44232,1578869,6.5,579.441884,9,0.00043604,38,59,O4
579.53585,14380169,76.4,579.5357843,2,6.57E-05,37,71,O4
581.55148,13413945,71.1,581.5514344,1,4.56E-05,37,73,O4
583.37939,3824566,18.8,583.3792837,14,0.000106298,39,51,O4
583.47316,1816777,7.8,583.4731841,7,2.41E-05,38,63,O4
585.48895,2448994,11.3,585.4888342,6,0.000115847,38,65,O4
587.50451,3129580,15,587.5044842,5,2.58E-05,38,67,O4
589.52031,3298409,15.9,589.5201343,4,0.000175718,38,69,O4
591.53568,5352918,27.1,591.5357843,3,0.000104346,38,71,O4
593.55145,18548532,99.2,593.5514344,2,1.56E-05,38,73,O4
595.56709,15671425,84.6,595.5670845,1,5.53E-06,38,75,O4
597.48954,2250159,10.3,597.4888342,7,0.000705847,39,65,O4
599.5047,2578138,12.1,599.5044842,6,0.000215783,39,67,O4
601.52037,2959602,14.3,601.5201343,5,0.000235718,39,69,O4
603.53619,2858230,13.7,603.5357843,4,0.000405654,39,71,O4
605.55161,4570598,23.2,605.5514344,3,0.000175589,39,73,O4
607.56731,14255809,76.8,607.5670845,2,0.000225525,39,75,O4
609.58294,14585734,78.6,609.5827345,1,0.000205461,39,77,O4
611.50497,1983791,8.9,611.5044842,7,0.000485783,40,67,O4
613.52009,2710733,12.9,613.5201343,6,4.43E-05,40,69,O4
615.53595,2898266,14.3,615.5357843,5,0.000165654,40,71,O4
617.55162,3025367,15,617.5514344,4,0.00018559,40,73,O4
619.56744,3627076,18.4,619.5670845,3,0.000355525,40,75,O4
621.58309,10793636,59,621.5827345,2,0.000355461,40,77,O4
623.59887,11981559,65.8,623.5983846,1,0.000485396,40,79,O4
625.52066,2439996,11.7,625.5201343,7,0.000525718,41,69,O4
627.53622,2539387,12.2,627.5357843,6,0.000435654,41,71,O4
629.55157,3023281,15,629.5514344,5,0.000135589,41,73,O4
631.56705,2006497,9.2,631.5670845,4,3.45E-05,41,75,O4
633.58304,3081738,15.3,633.5827345,3,0.000305461,41,77,O4
635.5989,7840815,42.3,635.5983846,2,0.000515396,41,79,O4
637.61463,8580177,47.7,637.6140347,1,0.000595332,41,81,O4
641.55232,2311440,11.2,641.5514344,6,0.000885589,42,73,O4
643.56731,3153072,16.1,643.5670845,5,0.000225525,42,75,O4
645.58325,2458323,12.1,645.5827345,4,0.000515461,42,77,O4
647.59909,2839289,14.3,647.5983846,3,0.000705396,42,79,O4
649.61487,7515428,41.5,649.6140347,2,0.000835332,42,81,O4
651.6301,7259478,40.1,651.6296847,1,0.000415267,42,83,O4
655.56768,2428877,11.9,655.5670845,6,0.000595525,43,75,O4
657.58282,2456600,12.1,657.5827345,5,8.55E-05,43,77,O4
659.59893,2234479,10.8,659.5983846,4,0.000545396,43,79,O4
661.61388,1842834,8.4,661.6140347,3,0.000154668,43,81,O4
663.6302,5345092,28.6,663.6296847,2,0.000515267,43,83,O4
665.64547,5980101,32.3,665.6453348,1,0.000135203,43,85,O4
669.58245,2285299,10.9,669.5827345,6,0.000284539,44,77,O4
671.59834,3382186,17.3,671.5983846,5,4.46E-05,44,79,O4
673.61461,1978229,9.2,673.6140347,4,0.000575332,44,81,O4
677.64538,4789327,25.4,677.6453348,2,4.52E-05,44,85,O4
679.6618,5613920,30.1,679.6609849,1,0.000815139,44,87,O4
683.59879,2776243,13.8,683.5983846,6,0.000405396,45,79,O4
685.6147,3861762,20,685.6140347,5,0.000665332,45,81,O4
687.62953,1958497,8.9,687.6296847,4,0.000154733,45,83,O4
689.64495,1911761,8.6,689.6453348,3,0.000384797,45,85,O4
691.66155,3203409,16,691.6609849,2,0.000565139,45,87,O4
693.6769,4496093,23.3,693.6766349,1,0.000265074,45,89,O4
695.59799,1693026,7.4,695.5983846,7,0.000394604,46,79,O4
697.61452,3526660,17.8,697.6140347,6,0.000485332,46,81,O4
699.62931,4008366,20.5,699.6296847,5,0.000374733,46,83,O4
703.66092,1824024,8.1,703.6609849,3,6.49E-05,46,87,O4
705.67709,3586260,18.1,705.6766349,2,0.000455074,46,89,O4
707.69268,3868307,19.7,707.692285,1,0.00039501,46,91,O4
709.61354,1616446,6.9,709.6140347,7,0.000494668,47,81,O4
711.62998,3460094,17.4,711.6296847,6,0.000295267,47,83,O4
713.6459,3301308,16.5,713.6453348,5,0.000565203,47,85,O4
715.66115,1611639,6.9,715.6609849,4,0.000165139,47,87,O4
719.69252,2299356,10.8,719.692285,2,0.00023501,47,91,O4
721.70758,2912388,14.2,721.7079351,1,0.000355055,47,93,O4
723.62937,2531856,12.1,723.6296847,7,0.000314733,48,83,O4
725.64626,4224420,21.6,725.6453348,6,0.000925203,48,85,O4
727.66047,3463468,17.3,727.6609849,5,0.000514861,48,87,O4
729.67648,2346406,11,729.6766349,4,0.000154926,48,89,O4
731.69135,1581585,6.7,731.692285,3,0.00093499,48,91,O4
733.70859,3226987,16,733.7079351,2,0.000654946,48,93,O4
735.72281,2792115,13.5,735.7235851,1,0.000775119,48,95,O4
737.64548,2680793,12.9,737.6453348,7,0.000145203,49,85,O4
739.66176,3684600,18.6,739.6609849,6,0.000775139,49,87,O4
741.58277,1805045,7.9,741.5827345,12,3.55E-05,50,77,O4
741.67668,2599937,12.4,741.6766349,5,4.51E-05,49,89,O4
747.72281,2247811,10.6,747.7235851,2,0.000775119,49,95,O4
751.6617,1851811,8.3,751.6609849,7,0.000715139,50,87,O4
753.67743,2191377,10.3,753.6766349,6,0.000795074,50,89,O4
755.6925,2118504,9.9,755.692285,5,0.00021501,50,91,O4
757.70831,1744041,7.7,757.7079351,4,0.000374945,50,93,O4
761.73897,2437359,11.7,761.7392352,2,0.000265183,50,97,O4
763.75531,1957239,8.9,763.7548852,1,0.000424752,50,99,O4
767.69182,1774298,7.9,767.692285,6,0.00046499,51,91,O4
775.7549,1682697,7.4,775.7548852,2,1.48E-05,51,99,O4
777.77043,1631678,7.1,777.7705353,1,0.000105312,51,101,O4
781.70889,1733401,7.7,781.7079351,6,0.000954945,52,93,O4
785.7394,1629795,7.1,785.7392352,4,0.000164817,52,97,O4
795.72372,1755819,7.9,795.7235851,6,0.000134881,53,95,O4
224.09295,1047485,6.3,224.0928315,5,0.000118485,11,14,O4N1
266.13965,1087911,6.2,266.1397817,5,0.000131708,14,20,O4N1
272.09282,1233336,7.3,272.0928315,9,1.15E-05,15,14,O4N1
290.13989,2466088,16.8,290.1397817,7,0.000108292,16,20,O4N1
302.23376,1852263,11.8,302.2336821,1,7.79E-05,16,32,O4N1
326.23354,2407219,15.7,326.2336821,3,0.000142094,18,32,O4N1
328.24937,3795110,26.2,328.2493322,2,3.78E-05,18,34,O4N1
330.1712,1365588,7.8,330.1710818,8,0.000118163,19,24,O4N1
330.26496,2695907,17.8,330.2649822,1,2.22E-05,18,36,O4N1
338.23375,1460017,8.4,338.2336821,4,6.79E-05,19,32,O4N1
340.24936,2038817,12.7,340.2493322,3,2.78E-05,19,34,O4N1
344.18689,1307400,7.2,344.1867319,8,0.000158099,20,26,O4N1
350.23393,1249593,6.7,350.2336821,5,0.000247906,20,32,O4N1
354.17113,1204457,6.4,354.1710818,10,4.82E-05,21,24,O4N1
354.26512,2430589,15.4,354.2649822,3,0.000137777,20,36,O4N1
358.20248,1371845,7.6,358.202382,8,9.80E-05,21,28,O4N1
366.26506,1801400,10.6,366.2649822,4,7.78E-05,21,36,O4N1
368.28078,3893631,25.6,368.2806323,3,0.000147712,21,38,O4N1
378.17069,1312095,6.9,378.1710818,12,0.000391837,23,24,O4N1
378.26499,1272053,6.6,378.2649822,5,7.78E-06,22,36,O4N1
380.28067,1677897,9.5,380.2806323,4,3.77E-05,22,38,O4N1
382.29629,3867935,25,382.2962824,3,7.65E-06,22,40,O4N1
388.24925,1366025,7.2,388.2493322,7,8.22E-05,23,34,O4N1
392.28063,1208497,6.1,392.2806323,5,2.29E-06,23,38,O4N1
394.2961,2316290,13.9,394.2962824,4,0.000182352,23,40,O4N1
396.21802,24043196,164.8,396.218032,10,1.20E-05,24,30,O4N1
396.31201,6516434,42.9,396.3119324,3,7.76E-05,23,42,O4N1
404.28027,1213793,6,404.2806323,6,0.000362287,24,38,O4N1
406.29593,1496483,8,406.2962824,5,0.000352352,24,40,O4N1
408.31205,2712420,16.3,408.3119324,4,0.000117584,24,42,O4N1
410.32764,8473377,56.1,410.3275825,3,5.75E-05,24,44,O4N1
414.26491,1248385,6.2,414.2649822,8,7.22E-05,25,36,O4N1
420.31225,1828768,10.1,420.3119324,5,0.000317584,25,42,O4N1
422.32762,6960464,45.2,422.3275825,4,3.75E-05,25,44,O4N1
424.34332,20260606,135,424.3432325,3,8.75E-05,25,46,O4N1
428.28054,1709891,9.2,428.2806323,8,9.23E-05,26,38,O4N1
430.29615,2008044,11.3,430.2962824,7,0.000132352,26,40,O4N1
432.31209,1689876,9.1,432.3119324,6,0.000157584,26,42,O4N1
434.3275,1667386,8.9,434.3275825,5,8.25E-05,26,44,O4N1
436.34324,6361822,40.4,436.3432325,4,7.45E-06,26,46,O4N1
438.35898,16081537,105.7,438.3588826,3,9.74E-05,26,48,O4N1
444.31132,1359438,6.8,444.3119324,7,0.000612416,27,42,O4N1
446.328,1634540,8.5,446.3275825,6,0.000417519,27,44,O4N1
448.34333,2786697,16.2,448.3432325,5,9.75E-05,27,46,O4N1
450.35884,8272932,52.7,450.3588826,4,4.26E-05,27,48,O4N1
452.37462,10380735,66.7,452.3745327,3,8.73E-05,27,50,O4N1
456.31163,1720030,9,456.3119324,8,0.000302416,28,42,O4N1
458.32719,1453942,7.3,458.3275825,7,0.000392481,28,44,O4N1
460.343,1379597,6.8,460.3432325,6,0.000232545,28,46,O4N1
462.3588,2700195,15.5,462.3588826,5,8.26E-05,28,48,O4N1
464.3746,7284537,45.6,464.3745327,4,6.73E-05,28,50,O4N1
466.39019,10594511,67.4,466.3901827,3,7.26E-06,28,52,O4N1
470.32739,1481829,7.3,470.3275825,8,0.000192481,29,44,O4N1
472.34319,1915770,10.2,472.3432325,7,4.25E-05,29,46,O4N1
474.35868,1668878,8.6,474.3588826,6,0.000202609,29,48,O4N1
476.37426,2345378,13,476.3745327,5,0.000272674,29,50,O4N1
478.39018,6850103,42.3,478.3901827,4,2.74E-06,29,52,O4N1
480.40578,10296268,64.7,480.4058328,3,5.28E-05,29,54,O4N1
482.32769,1286991,6,482.3275825,9,0.000107519,30,44,O4N1
484.34303,2466534,13.6,484.3432325,8,0.000202545,30,46,O4N1
486.35871,2362494,12.9,486.3588826,7,0.000172609,30,48,O4N1
488.3747,1727254,8.8,488.3745327,6,0.000167326,30,50,O4N1
490.39025,3348401,19.3,490.3901827,5,6.73E-05,30,52,O4N1
492.40593,7150925,43.7,492.4058328,4,9.72E-05,30,54,O4N1
494.42158,9203434,57,494.4214829,3,9.71E-05,30,56,O4N1
498.35846,2165783,11.5,498.3588826,8,0.000422609,31,48,O4N1
500.37428,1789626,9.1,500.3745327,7,0.000252674,31,50,O4N1
502.39023,1638752,8.1,502.3901827,6,4.73E-05,31,52,O4N1
504.40566,2593545,14.2,504.4058328,5,0.000172803,31,54,O4N1
506.42155,7179444,43.4,506.4214829,4,6.71E-05,31,56,O4N1
508.34287,1307725,6,508.3432325,10,0.000362545,32,46,O4N1
508.43737,9595490,58.8,508.4371329,3,0.000237069,31,58,O4N1
510.26459,2641898,14.3,510.2649822,16,0.000392223,33,36,O4N1
512.3747,2131123,11.1,512.3745327,8,0.000167326,32,50,O4N1
514.39002,2014314,10.4,514.3901827,7,0.000162738,32,52,O4N1
516.40575,2066981,10.7,516.4058328,6,8.28E-05,32,54,O4N1
518.42157,3918564,22.3,518.4214829,5,8.71E-05,32,56,O4N1
520.43724,7998631,48,520.4371329,4,0.000107069,32,58,O4N1
522.35899,1718361,8.5,522.3588826,10,0.000107391,33,48,O4N1
522.45292,8283758,49.8,522.452783,3,0.000137004,32,60,O4N1
526.39023,1919603,9.5,526.3901827,8,4.73E-05,33,52,O4N1
528.40592,3247047,17.6,528.4058328,7,8.72E-05,33,54,O4N1
530.42165,1693088,8.1,530.4214829,6,0.000167133,33,56,O4N1
532.43718,4024190,22.3,532.4371329,5,4.71E-05,33,58,O4N1
534.35891,1498442,6.9,534.3588826,11,2.74E-05,34,48,O4N1
534.45289,6807905,39.4,534.452783,4,0.000107004,33,60,O4N1
536.37498,1707058,8.2,536.3745327,10,0.000447326,34,50,O4N1
536.46864,7115593,41.2,536.4684331,3,0.00020694,33,62,O4N1
538.39006,2105631,10.6,538.3901827,9,0.000122738,34,52,O4N1
540.40619,2362130,11.7,540.4058328,8,0.000357197,34,54,O4N1
542.42137,2748937,14,542.4214829,7,0.000112867,34,56,O4N1
544.437,2211075,10.8,544.4371329,6,0.000132932,34,58,O4N1
546.45287,3334401,17.5,546.452783,5,8.70E-05,34,60,O4N1
548.37428,1887977,8.9,548.3745327,11,0.000252674,35,50,O4N1
548.46853,8213249,46.2,548.4684331,4,9.69E-05,34,62,O4N1
550.48423,8718593,49.2,550.4840831,3,0.000146875,34,64,O4N1
552.40568,2399979,11.9,552.4058328,9,0.000152803,35,54,O4N1
554.42154,3197164,16.6,554.4214829,8,5.71E-05,35,56,O4N1
556.43708,3691756,19.5,556.4371329,7,5.29E-05,35,58,O4N1
558.45277,2338794,11.1,558.452783,6,1.30E-05,35,60,O4N1
560.46814,3794149,19.4,560.4684331,5,0.00029306,35,62,O4N1
562.39007,1695429,7.5,562.3901827,11,0.000112738,36,52,O4N1
562.48421,8108253,43.9,562.4840831,4,0.000126875,35,64,O4N1
564.4059,1917881,8.7,564.4058328,10,6.72E-05,36,54,O4N1
564.49979,7021264,37.7,564.4997332,3,5.68E-05,35,66,O4N1
568.4374,3208849,16.1,568.4371329,8,0.000267068,36,58,O4N1
570.45289,2647411,12.9,570.452783,7,0.000107004,36,60,O4N1
572.46831,2131534,9.9,572.4684331,6,0.00012306,36,62,O4N1
574.39015,1576715,6.8,574.3901827,12,3.27E-05,37,52,O4N1
574.48414,3507745,17.8,574.4840831,5,5.69E-05,36,64,O4N1
576.49998,6697451,34.5,576.4997332,4,0.000246811,36,66,O4N1
578.42116,1982358,8.7,578.4214829,10,0.000322867,37,56,O4N1
578.5153,6893483,35.6,578.5153833,3,8.33E-05,36,68,O4N1
580.43704,2907980,13.8,580.4371329,9,9.29E-05,37,58,O4N1
582.45288,3062518,14.6,582.452783,8,9.70E-05,37,60,O4N1
584.37527,1621122,6.8,584.3745327,14,0.000737326,38,50,O4N1
584.46871,2430229,11.2,584.4684331,7,0.00027694,37,62,O4N1
586.48358,2229798,10.1,586.4840831,6,0.000503125,37,64,O4N1
588.49959,3877802,19.1,588.4997332,5,0.000143189,37,66,O4N1
590.42154,2049294,9.1,590.4214829,11,5.71E-05,38,56,O4N1
590.51534,7374111,38.2,590.5153833,4,4.33E-05,37,68,O4N1
592.43725,1878645,8.2,592.4371329,10,0.000117068,38,58,O4N1
592.53106,7117445,36.8,592.5310333,3,2.67E-05,37,70,O4N1
594.45277,2474955,11.6,594.452783,9,1.30E-05,38,60,O4N1
596.4683,3612433,17.9,596.4684331,8,0.00013306,38,62,O4N1
598.48418,4729413,24.1,598.4840831,7,9.69E-05,38,64,O4N1
600.49994,2885223,13.8,600.4997332,6,0.000206811,38,66,O4N1
602.51511,4521077,22.9,602.5153833,5,0.000273254,38,68,O4N1
604.5313,8650095,45.8,604.5310333,4,0.000266682,38,70,O4N1
606.45284,2732619,13,606.452783,10,5.70E-05,39,60,O4N1
606.54699,9590357,51,606.5466834,3,0.000306618,38,72,O4N1
608.46898,2219804,10.2,608.4684331,9,0.00054694,39,62,O4N1
610.48444,3642327,18,610.4840831,8,0.000356875,39,64,O4N1
612.49991,2956927,14.2,612.4997332,7,0.000176811,39,66,O4N1
614.42179,1680399,7.2,614.4214829,13,0.000307133,40,56,O4N1
614.5156,2326293,10.7,614.5153833,6,0.000216746,39,68,O4N1
616.43661,1802132,8,616.4371329,12,0.000522932,40,58,O4N1
616.53146,4017562,20.6,616.5310333,5,0.000426682,39,70,O4N1
618.45293,2074121,9.6,618.452783,11,0.000147004,40,60,O4N1
618.54709,7570959,40.8,618.5466834,4,0.000406618,39,72,O4N1
620.46808,1566833,6.7,620.4684331,10,0.00035306,40,62,O4N1
620.56284,7387765,39.7,620.5623334,3,0.000506553,39,74,O4N1
622.48441,2454219,11.7,622.4840831,9,0.000326875,40,64,O4N1
624.50022,2814745,13.8,624.4997332,8,0.000486811,40,66,O4N1
626.51581,2893148,14.2,626.5153833,7,0.000426746,40,68,O4N1
628.43688,1736596,7.7,628.4371329,13,0.000252932,41,58,O4N1
628.5314,2720151,13.2,628.5310333,6,0.000366682,40,70,O4N1
630.45323,1652423,7.2,630.452783,12,0.000447004,41,60,O4N1
630.54643,3023690,15,630.5466834,5,0.000253382,40,72,O4N1
632.46902,1974772,9,632.4684331,11,0.00058694,41,62,O4N1
632.56282,6362102,33.9,632.5623334,4,0.000486553,40,74,O4N1
634.48495,2004251,9.2,634.4840831,10,0.000866875,41,64,O4N1
634.57833,6432797,34.3,634.5779835,3,0.000346489,40,76,O4N1
636.50042,1992255,9.1,636.4997332,9,0.000686811,41,66,O4N1
638.51625,2326112,11.3,638.5153833,8,0.000866746,41,68,O4N1
640.53203,2022784,9.5,640.5310333,7,0.000996682,41,70,O4N1
642.45372,1537182,6.7,642.452783,13,0.000937004,42,60,O4N1
642.54671,1798751,8.2,642.5466834,6,2.66E-05,41,72,O4N1
644.5626,3658433,19.1,644.5623334,5,0.000266553,41,74,O4N1
646.57842,4694245,25.1,646.5779835,4,0.000436489,41,76,O4N1
648.59389,4771086,25.6,648.5936336,3,0.000256424,41,78,O4N1
650.51461,1657145,7.4,650.5153833,9,0.000773254,42,68,O4N1
652.53159,1965422,9.2,652.5310333,8,0.000556682,42,70,O4N1
654.54745,2402218,11.7,654.5466834,7,0.000766618,42,72,O4N1
656.56249,2309616,11.2,656.5623334,6,0.000156553,42,74,O4N1
658.57827,3183169,16.3,658.5779835,5,0.000286489,42,76,O4N1
660.49996,1795737,8.2,660.4997332,11,0.000226811,43,66,O4N1
660.59442,4958878,26.6,660.5936336,4,0.000786424,42,78,O4N1
664.53151,1615740,7.1,664.5310333,9,0.000476682,43,70,O4N1
666.54647,2087044,9.8,666.5466834,8,0.000213382,43,72,O4N1
670.48413,1453890,6.2,670.4840831,13,4.69E-05,44,64,O4N1
670.57862,1787979,8.1,670.5779835,6,0.000636489,43,76,O4N1
672.59402,2270731,10.9,672.5936336,5,0.000386424,43,78,O4N1
674.60913,4209378,22,674.6092836,4,0.00015364,43,80,O4N1
676.62558,4686799,24.8,676.6249337,3,0.000646296,43,82,O4N1
680.56256,2155105,10.2,680.5623334,8,0.000226553,44,74,O4N1
684.59414,2210134,10.5,684.5936336,6,0.000506424,44,78,O4N1
686.51561,1531613,6.6,686.5153833,12,0.000226746,45,68,O4N1
686.6095,2473389,12,686.6092836,5,0.00021636,44,80,O4N1
688.62497,2898453,14.2,688.6249337,4,3.63E-05,44,82,O4N1
690.64108,3951757,20.2,690.6405838,3,0.000496231,44,84,O4N1
694.57803,2009746,9.2,694.5779835,8,4.65E-05,45,76,O4N1
700.62559,1817476,8.1,700.6249337,5,0.000656296,45,82,O4N1
702.64073,3277881,16.4,702.6405838,4,0.000146231,45,84,O4N1
704.65602,3788275,19.3,704.6562338,3,0.000213833,45,86,O4N1
708.59422,2168667,10.1,708.5936336,8,0.000586424,46,78,O4N1
710.60944,1854491,8.3,710.6092836,7,0.00015636,46,80,O4N1
714.64058,1936791,8.7,714.6405838,5,3.77E-06,46,84,O4N1
716.4694,7524903,40.3,716.4684331,18,0.00096694,48,62,O4N1
716.65627,3402831,17,716.6562338,4,3.62E-05,46,86,O4N1
718.67152,2315266,10.8,718.6718839,3,0.000363898,46,88,O4N1
726.54658,2266709,10.6,726.5466834,13,0.000103382,48,72,O4N1
730.67236,3145563,15.5,730.6718839,4,0.000476102,47,88,O4N1
732.68717,2854078,13.9,732.687534,3,0.000363962,47,90,O4N1
736.62462,1487039,6.1,736.6249337,8,0.000313704,48,82,O4N1
738.64138,1794153,7.9,738.6405838,7,0.000796231,48,84,O4N1
744.68795,3751262,19.2,744.687534,4,0.000416038,48,90,O4N1
746.70417,2723368,13.3,746.703184,3,0.000985974,48,92,O4N1
750.64084,1899361,8.6,750.6405838,8,0.000256231,49,84,O4N1
754.67178,1482303,6.2,754.6718839,6,0.000103898,49,88,O4N1
756.68783,1698699,7.4,756.687534,5,0.000296038,49,90,O4N1
760.71851,2424037,11.6,760.7188341,3,0.000324091,49,94,O4N1
764.6567,2138102,10,764.6562338,8,0.000466167,50,86,O4N1
768.68814,1718090,7.6,768.687534,6,0.000606038,50,90,O4N1
772.62484,1541230,6.5,772.6249337,11,9.37E-05,51,82,O4N1
780.68768,1866566,8.5,780.687534,7,0.000146038,51,90,O4N1
782.7038,1802733,8.1,782.703184,6,0.000615974,51,92,O4N1
784.7197,1851538,8.4,784.7188341,5,0.000865909,51,94,O4N1
786.73537,2231605,10.6,786.7344842,4,0.000885845,51,96,O4N1
788.75018,2727385,13.5,788.7501342,3,4.58E-05,51,98,O4N1
331.14965,4346482,30.2,331.1492242,17,0.000425808,26,19,
347.18091,2552530,16.4,347.1805243,16,0.000385679,27,23,
349.19654,6568294,45.7,349.1961744,15,0.000365615,27,25,
351.21221,11641601,82.9,351.2118244,14,0.000385551,27,27,
353.22791,7361700,51.5,353.2274745,13,0.000435486,27,29,
361.19655,1368145,7.5,361.1961744,16,0.000375615,28,25,
367.24359,3993749,26.4,367.2431246,13,0.000465422,28,31,
379.24325,1507672,8.3,379.2431246,14,0.000125422,29,31,
381.25917,1181613,6,381.2587746,13,0.000395358,29,33,
393.25888,1500435,8.1,393.2587746,14,0.000105357,30,33,
395.27486,2179811,12.8,395.2744247,13,0.000435293,30,35,
397.29027,1481778,7.9,397.2900748,12,0.000195229,30,37,
407.2747,1568381,8.5,407.2744247,14,0.000275293,31,35,
421.28979,1223026,6,421.2900748,14,0.000284771,32,37,
653.60266,1634317,7.3,653.6030761,10,0.000416059,48,77,
675.58654,1883473,8.6,675.587426,13,0.000885995,50,75,
697.6649,2046478,9.4,697.6656763,9,0.000776317,51,85,
703.61872,1620239,7,703.6187261,13,6.12E-06,52,79,
