m/z,I,S/N,em,dbe,error,C,H,Class
397.18015,2537847,13.8,397.1809182,15,0.000768245,27,25,O3
411.19666,1865811,9.4,411.1965683,15,9.17E-05,28,27,O3
425.21227,1790064,8.7,425.2122184,15,5.16E-05,29,29,O3
242.1762,4270657,32.3,242.1761672,2,3.28E-05,13,24,O3N1
250.1449,2003989,13.6,250.1448671,5,3.29E-05,14,20,O3N1
274.14457,5442887,40.1,274.1448671,7,0.000297088,16,20,O3N1
358.2389,1733762,9.5,358.2387675,7,0.000132526,22,32,O3N1
314.176,1920310,11.9,314.1761672,8,0.000167217,19,24,O3N1
328.19182,1676402,9.9,328.1918173,8,2.72E-06,20,26,O3N1
356.22327,1633449,8.8,356.2231174,8,0.00015259,22,30,O3N1
370.23898,1888568,10.2,370.2387675,8,0.000212526,23,32,O3N1
384.25454,2126488,11.5,384.2544175,8,0.000122461,24,34,O3N1
312.16065,1725545,10.4,312.1605172,9,0.000132848,19,22,O3N1
340.19192,1953047,11.5,340.1918173,9,0.000102719,21,26,O3N1
354.20749,1624406,8.9,354.2074673,9,2.27E-05,22,28,O3N1
368.22319,1597394,8.4,368.2231174,9,7.26E-05,23,30,O3N1
382.23868,2133324,11.6,382.2387675,9,8.75E-05,24,32,O3N1
310.1449,1533475,9.1,310.1448671,10,3.29E-05,19,20,O3N1
352.19188,1644810,9,352.1918173,10,6.27E-05,22,26,O3N1
366.20757,2364779,13.5,366.2074673,10,0.000102655,23,28,O3N1
380.22318,2360313,13.1,380.2231174,10,6.26E-05,24,30,O3N1
308.1293,2146786,13.6,308.129217,11,8.30E-05,19,18,O3N1
322.14482,1861687,11.3,322.1448671,11,4.71E-05,20,20,O3N1
336.1606,1666843,9.5,336.1605172,11,8.28E-05,21,22,O3N1
364.19176,1740038,9.4,364.1918173,11,5.73E-05,23,26,O3N1
378.20754,2148769,11.7,378.2074673,11,7.27E-05,24,28,O3N1
334.145,2202931,13.5,334.1448671,12,0.000132912,21,20,O3N1
348.16066,2219401,13.2,348.1605172,12,0.000142848,22,22,O3N1
362.17631,1603491,8.6,362.1761672,12,0.000142783,23,24,O3N1
346.14488,1815382,10.4,346.1448671,13,1.29E-05,22,20,O3N1
360.16057,1892162,10.6,360.1605172,13,5.28E-05,23,22,O3N1
203.12889,2761284,21.1,203.1288827,1,7.33E-06,10,19,O4
259.19149,3630588,26.5,259.1914829,1,7.07E-06,14,27,O4
273.20713,2166250,14.4,273.207133,1,2.99E-06,15,29,O4
287.22285,28851624,219.2,287.2227831,1,6.69E-05,16,31,O4
301.23853,10803884,79,301.2384331,1,9.69E-05,17,33,O4
315.25404,185694064,1378.9,315.2540832,1,4.32E-05,18,35,O4
329.26976,8903130,61.8,329.2697333,1,2.67E-05,19,37,O4
343.28539,8234825,55.3,343.2853833,1,6.68E-06,20,39,O4
357.30113,9141994,59.8,357.3010334,1,9.66E-05,21,41,O4
371.31688,10990464,70,371.3166834,1,0.000196555,22,43,O4
385.33238,14282703,90.2,385.3323335,1,4.65E-05,23,45,O4
399.34805,17727132,109.3,399.3479836,1,6.64E-05,24,47,O4
413.3637,19780386,120.7,413.3636336,1,6.64E-05,25,49,O4
427.37936,19316240,114.9,427.3792837,1,7.63E-05,26,51,O4
441.39492,17854554,104.6,441.3949338,1,1.38E-05,27,53,O4
455.41052,17646324,101.9,455.4105838,1,6.38E-05,28,55,O4
469.42604,19160784,107.6,469.4262339,1,0.000193895,29,57,O4
483.44177,26496138,147.3,483.441884,1,0.00011396,30,59,O4
497.45747,29549508,161.9,497.457534,1,6.40E-05,31,61,O4
511.4731,60658676,329.1,511.4731841,1,8.41E-05,32,63,O4
525.48888,32703632,167.5,525.4888342,1,4.58E-05,33,65,O4
539.50436,49992976,257.1,539.5044842,1,0.000124217,34,67,O4
553.5199,29791530,142,553.5201343,1,0.000234282,35,69,O4
567.53545,36898116,164.3,567.5357843,1,0.000334346,36,71,O4
581.55135,22932948,94.6,581.5514344,1,8.44E-05,37,73,O4
595.56619,22882144,95.5,595.5670845,1,0.000894475,38,75,O4
609.58238,26675812,111.6,609.5827345,1,0.000354539,39,77,O4
623.59833,24182520,103.7,623.5983846,1,5.46E-05,40,79,O4
637.61375,22021194,97.1,637.6140347,1,0.000284668,41,81,O4
651.62927,21162330,93.2,651.6296847,1,0.000414733,42,83,O4
665.64503,18150704,78.6,665.6453348,1,0.000304797,43,85,O4
679.6607,13948623,59.9,679.6609849,1,0.000284861,44,87,O4
693.67692,13385142,56.2,693.6766349,1,0.000285074,45,89,O4
707.69208,11604595,48.5,707.692285,1,0.00020499,46,91,O4
721.70858,8588733,35.3,721.7079351,1,0.000644945,47,93,O4
735.72392,8971337,36.9,735.7235851,1,0.000334881,48,95,O4
791.7871,4895597,20.1,791.7861854,1,0.000914623,52,103,O4
201.11325,5132358,41.4,201.1132326,2,1.74E-05,10,17,O4
215.12888,3582381,27.6,215.1288827,2,2.67E-06,11,19,O4
229.14449,3023623,22.5,229.1445327,2,4.27E-05,12,21,O4
243.16021,2981219,21.7,243.1601828,2,2.72E-05,13,23,O4
257.17588,3539535,25.8,257.1758329,2,4.71E-05,14,25,O4
271.19153,3779456,27.2,271.1914829,2,4.71E-05,15,27,O4
285.20711,18142266,137.7,285.207133,2,2.30E-05,16,29,O4
299.22286,14911856,110.7,299.2227831,2,7.69E-05,17,31,O4
313.2385,472118816,3509.6,313.2384331,2,6.69E-05,18,33,O4
327.25409,19623980,141,327.2540832,2,6.81E-06,19,35,O4
341.26982,14474544,100.5,341.2697333,2,8.67E-05,20,37,O4
355.28542,11221140,73.9,355.2853833,2,3.67E-05,21,39,O4
369.30112,19668250,129.2,369.3010334,2,8.66E-05,22,41,O4
383.3167,18288006,116.1,383.3166834,2,1.66E-05,23,43,O4
397.33235,29523102,183.5,397.3323335,2,1.65E-05,24,45,O4
411.34805,30976372,190.3,411.3479836,2,6.64E-05,25,47,O4
425.36368,37016716,222.1,425.3636336,2,4.64E-05,26,49,O4
439.37936,42274528,250.5,439.3792837,2,7.63E-05,27,51,O4
453.39492,30409056,177.1,453.3949338,2,1.38E-05,28,53,O4
467.41043,32204030,185,467.4105838,2,0.000153831,29,55,O4
481.42623,45609588,255.1,481.4262339,2,3.90E-06,30,57,O4
495.44181,51462528,283.6,495.441884,2,7.40E-05,31,59,O4
509.45744,131740056,717.1,509.457534,2,9.40E-05,32,61,O4
523.47317,86098472,467.9,523.4731841,2,1.41E-05,33,63,O4
537.48876,258527920,1338,537.4888342,2,7.42E-05,34,65,O4
551.50441,83477216,401.3,551.5044842,2,7.42E-05,35,67,O4
565.5198,179598064,806.7,565.5201343,2,0.000334282,36,69,O4
579.53575,59908968,249.8,579.5357843,2,3.43E-05,37,71,O4
593.55154,63665352,265.5,593.5514344,2,0.000105589,38,73,O4
607.56689,74672008,315.5,607.5670845,2,0.000194475,39,75,O4
621.58272,70802416,307.2,621.5827345,2,1.45E-05,40,77,O4
635.59798,61550904,266.8,635.5983846,2,0.000404604,41,79,O4
649.61388,55772768,248.8,649.6140347,2,0.000154668,42,81,O4
663.62972,49519220,217.7,663.6296847,2,3.53E-05,43,83,O4
677.64506,43732084,192,677.6453348,2,0.000274797,44,85,O4
691.6613,34413496,147.4,691.6609849,2,0.000315139,45,87,O4
705.67671,30406842,130,705.6766349,2,7.51E-05,46,89,O4
719.6928,24536110,104.3,719.692285,2,0.00051501,47,91,O4
733.70835,23545546,100,733.7079351,2,0.000414945,48,93,O4
213.11323,1690924,11.8,213.1132326,3,2.61E-06,11,17,O4
227.12888,2003033,14.1,227.1288827,3,2.67E-06,12,19,O4
241.14454,2335431,16.5,241.1445327,3,7.26E-06,13,21,O4
255.16014,2697346,19.1,255.1601828,3,4.28E-05,14,23,O4
269.17589,2700926,18.7,269.1758329,3,5.71E-05,15,25,O4
283.1915,9719997,72.6,283.1914829,3,1.71E-05,16,27,O4
297.20716,11361329,83.8,297.207133,3,2.70E-05,17,29,O4
311.22289,94696656,706.8,311.2227831,3,0.000106942,18,31,O4
325.23857,15578768,111.4,325.2384331,3,0.000136878,19,33,O4
339.25408,13857572,96.1,339.2540832,3,3.19E-06,20,35,O4
353.26978,10451524,69.8,353.2697333,3,4.67E-05,21,37,O4
367.28541,9449140,60.9,367.2853833,3,2.67E-05,22,39,O4
381.30103,11585336,72.7,381.3010334,3,3.38E-06,23,41,O4
395.31665,16212628,99.8,395.3166834,3,3.34E-05,24,43,O4
409.3324,20342716,124.2,409.3323335,3,6.65E-05,25,45,O4
423.34802,25219846,152.6,423.3479836,3,3.64E-05,26,47,O4
437.36365,23459176,138.1,437.3636336,3,1.64E-05,27,49,O4
451.37933,25487312,148.1,451.3792837,3,4.63E-05,28,51,O4
465.39481,27345720,156.8,465.3949338,3,0.000123767,29,53,O4
479.41042,31649898,179.1,479.4105838,3,0.000163831,30,55,O4
493.42616,41017156,229.2,493.4262339,3,7.39E-05,31,57,O4
507.44175,74297144,410.3,507.441884,3,0.00013396,32,59,O4
521.45749,66199492,359.3,521.457534,3,4.40E-05,33,61,O4
535.473,167202912,864.6,535.4731841,3,0.000184088,34,63,O4
549.48866,73646224,353.8,549.4888342,3,0.000174153,35,65,O4
563.50413,520351904,2340.6,563.5044842,3,0.000354217,36,67,O4
577.51986,58704124,244.7,577.5201343,3,0.000274282,37,69,O4
591.53573,56578612,235.8,591.5357843,3,5.43E-05,38,71,O4
605.55128,64873664,273.9,605.5514344,3,0.000154411,39,73,O4
619.56699,67983600,294.9,619.5670845,3,9.45E-05,40,75,O4
633.5824,62967332,273,633.5827345,3,0.000334539,41,77,O4
647.59833,61473632,274.4,647.5983846,3,5.46E-05,42,79,O4
661.61371,63010728,277.5,661.6140347,3,0.000324668,43,81,O4
675.62976,54127108,238.1,675.6296847,3,7.53E-05,44,83,O4
689.6451,46721452,200.8,689.6453348,3,0.000234797,45,85,O4
703.66139,39773944,170.7,703.6609849,3,0.000405139,46,87,O4
717.67703,34173592,146.1,717.6766349,3,0.000395074,47,89,O4
731.69271,31882570,136.1,731.692285,3,0.00042501,48,91,O4
239.1289,2286112,16.2,239.1288827,4,1.73E-05,13,19,O4
253.14445,1903513,12.8,253.1445327,4,8.27E-05,14,21,O4
295.19157,3801838,26.6,295.1914829,4,8.71E-05,17,27,O4
309.20714,25533326,188.8,309.207133,4,7.01E-06,18,29,O4
323.22277,7544069,52.7,323.2227831,4,1.31E-05,19,31,O4
337.2385,5337126,35.6,337.2384331,4,6.69E-05,20,33,O4
351.25423,5033467,32.4,351.2540832,4,0.000146813,21,35,O4
365.26976,5187150,32.4,365.2697333,4,2.67E-05,22,37,O4
379.28541,7518435,46.4,379.2853833,4,2.67E-05,23,39,O4
393.30096,10074236,61.9,393.3010334,4,7.34E-05,24,41,O4
407.31675,11236858,67.7,407.3166834,4,6.66E-05,25,43,O4
421.3324,15509883,93,421.3323335,4,6.65E-05,26,45,O4
435.34807,13302766,77.4,435.3479836,4,8.64E-05,27,47,O4
449.36364,13829704,79.4,449.3636336,4,6.36E-06,28,49,O4
463.37903,16150907,91.7,463.3792837,4,0.000253702,29,51,O4
477.39476,20123238,113.1,477.3949338,4,0.000173767,30,53,O4
491.41046,28585228,159.1,491.4105838,4,0.000123831,31,55,O4
505.4262,42216672,232.2,505.4262339,4,3.39E-05,32,57,O4
519.44185,52501856,284.5,519.441884,4,3.40E-05,33,59,O4
533.4575,65637884,338.2,533.457534,4,3.40E-05,34,61,O4
547.47303,61570624,295.5,547.4731841,4,0.000154089,35,63,O4
561.48847,108817992,488.1,561.4888342,4,0.000364153,36,65,O4
575.50429,64863896,270.6,575.5044842,4,0.000194217,37,67,O4
589.51999,57823144,241,589.5201343,4,0.000144282,38,69,O4
603.53548,70345208,297.1,603.5357843,4,0.000304346,39,71,O4
617.55127,66786800,289.7,617.5514344,4,0.000164411,40,73,O4
631.56684,62139152,269.3,631.5670845,4,0.000244475,41,75,O4
645.58244,56893532,253.9,645.5827345,4,0.000294539,42,77,O4
659.5984,55915736,249.4,659.5983846,4,1.54E-05,43,79,O4
673.61372,53159816,233.8,673.6140347,4,0.000314668,44,81,O4
687.62997,44414872,190.8,687.6296847,4,0.000285267,45,83,O4
701.64589,37700908,161.7,701.6453348,4,0.000555203,46,85,O4
715.6618,36737280,157.2,715.6609849,4,0.000815139,47,87,O4
729.67695,33270728,142.2,729.6766349,4,0.000315074,48,89,O4
743.69322,32294458,137.9,743.692285,4,0.00093501,49,91,O4
757.70888,25997570,113.7,757.7079351,4,0.000944946,50,93,O4
293.17581,39311780,297.7,293.1758329,5,2.29E-05,17,25,O4
307.19147,9584206,69.4,307.1914829,5,1.29E-05,18,27,O4
321.20703,2750856,17.9,321.207133,5,0.000102994,19,29,O4
335.22281,2945590,18.6,335.2227831,5,2.69E-05,20,31,O4
363.25416,3530730,21.3,363.2540832,5,7.68E-05,22,35,O4
377.26988,7574152,47.6,377.2697333,5,0.000146749,23,37,O4
391.28542,6424666,38.7,391.2853833,5,3.67E-05,24,39,O4
405.30107,9604142,57.5,405.3010334,5,3.66E-05,25,41,O4
419.31675,10151914,60.1,419.3166834,5,6.66E-05,26,43,O4
433.33239,10582645,62,433.3323335,5,5.65E-05,27,45,O4
447.34802,9455811,53.6,447.3479836,5,3.64E-05,28,47,O4
461.36333,11331528,63.7,461.3636336,5,0.000303638,29,49,O4
475.37907,14509164,81,475.3792837,5,0.000213702,30,51,O4
489.39474,19671770,108.9,489.3949338,5,0.000193766,31,53,O4
503.41047,25795214,141.1,503.4105838,5,0.000113831,32,55,O4
517.42615,33188604,179.1,517.4262339,5,8.39E-05,33,57,O4
531.44186,39455644,202.5,531.441884,5,2.40E-05,34,59,O4
545.45753,39431152,188.6,545.457534,5,4.02E-06,35,61,O4
559.47278,53693432,240,559.4731841,5,0.000404089,36,63,O4
573.48878,47995956,214.3,573.4888342,5,5.42E-05,37,65,O4
587.50418,45608228,189.8,587.5044842,5,0.000304217,38,67,O4
601.51971,55492416,234,601.5201343,5,0.000424282,39,69,O4
615.53562,53203708,230.4,615.5357843,5,0.000164346,40,71,O4
629.55125,48130044,208.2,629.5514344,5,0.000184411,41,73,O4
643.56669,49872212,222.3,643.5670845,5,0.000394475,42,75,O4
657.58245,43790844,194.9,657.5827345,5,0.000284539,43,77,O4
671.59845,43779328,192.2,671.5983846,5,6.54E-05,44,79,O4
685.61415,40777076,178.9,685.6140347,5,0.000115332,45,81,O4
699.6301,37106520,159.1,699.6296847,5,0.000415267,46,83,O4
713.64611,37859168,162.4,713.6453348,5,0.000775203,47,85,O4
727.66123,34466372,147.3,727.6609849,5,0.000245139,48,87,O4
741.67743,32285880,137.9,741.6766349,5,0.000795074,49,89,O4
755.69328,31240042,137,755.692285,5,0.00099501,50,91,O4
221.08194,1524745,10.2,221.0819325,6,7.52E-06,12,13,O4
277.14457,2534634,17.3,277.1445327,6,3.73E-05,16,21,O4
291.16005,2210517,14.4,291.1601828,6,0.000132801,17,23,O4
305.17591,2707475,18,305.1758329,6,7.71E-05,18,25,O4
319.19156,3248408,21.6,319.1914829,6,7.71E-05,19,27,O4
333.20717,2579029,16.2,333.207133,6,3.70E-05,20,29,O4
347.22271,2565506,15.6,347.2227831,6,7.31E-05,21,31,O4
361.23817,3009991,18.2,361.2384331,6,0.000263122,22,33,O4
375.25424,4305962,26.1,375.2540832,6,0.000156813,23,35,O4
389.26993,6346796,38.2,389.2697333,6,0.000196749,24,37,O4
403.28543,14559831,89.4,403.2853833,6,4.67E-05,25,39,O4
417.30114,12260946,73.1,417.3010334,6,0.00010662,26,41,O4
431.31684,12929274,76.2,431.3166834,6,0.000156555,27,43,O4
445.33229,10611522,60.4,445.3323335,6,4.35E-05,28,45,O4
459.34794,10239518,57.4,459.3479836,6,4.36E-05,29,47,O4
473.36335,11176572,61.9,473.3636336,6,0.000283638,30,49,O4
487.37898,13191344,72.3,487.3792837,6,0.000303702,31,51,O4
501.39489,17539132,95.3,501.3949338,6,4.38E-05,32,53,O4
515.41036,22964376,123.3,515.4105838,6,0.000223831,33,55,O4
529.42612,23746876,121.1,529.4262339,6,0.000113895,34,57,O4
543.44166,25299358,120.3,543.441884,6,0.00022396,35,59,O4
557.45714,31795626,141.4,557.457534,6,0.000394024,36,61,O4
571.47305,31455704,139.8,571.4731841,6,0.000134089,37,63,O4
585.4887,28949156,119.8,585.4888342,6,0.000134153,38,65,O4
599.50407,36453516,153.2,599.5044842,6,0.000414217,39,67,O4
613.51981,39985164,168.1,613.5201343,6,0.000324282,40,69,O4
627.5356,41481452,179.2,627.5357843,6,0.000184346,41,71,O4
641.55123,41458244,184.5,641.5514344,6,0.000204411,42,73,O4
655.56691,38461208,171,655.5670845,6,0.000174475,43,75,O4
669.58237,37261928,163.3,669.5827345,6,0.000364539,44,77,O4
683.59817,36275008,158.9,683.5983846,6,0.000214604,45,79,O4
697.61402,35447164,151.9,697.6140347,6,1.47E-05,46,81,O4
711.63027,40312252,173,711.6296847,6,0.000585267,47,83,O4
725.64565,40532160,173.6,725.6453348,6,0.000315203,48,85,O4
739.66151,39469880,169,739.6609849,6,0.000525139,49,87,O4
289.1445,2324603,15.4,289.1445327,7,3.27E-05,17,21,O4
303.16034,2433496,15.9,303.1601828,7,0.000157199,18,23,O4
317.17595,2887861,18.9,317.1758329,7,0.000117135,19,25,O4
331.19158,3261829,21.1,331.1914829,7,9.71E-05,20,27,O4
345.20734,3091028,19.3,345.207133,7,0.000207006,21,29,O4
359.22278,2814760,16.8,359.2227831,7,3.06E-06,22,31,O4
373.2384,2944967,17.1,373.2384331,7,3.31E-05,23,33,O4
387.25415,3496948,20.1,387.2540832,7,6.68E-05,24,35,O4
401.26989,4981364,29.1,401.2697333,7,0.000156749,25,37,O4
415.28558,6296756,36.5,415.2853833,7,0.000196684,26,39,O4
429.30117,6544254,37.5,429.3010334,7,0.00013662,27,41,O4
443.31669,6816197,38.6,443.3166834,7,6.56E-06,28,43,O4
457.33229,6717564,36.9,457.3323335,7,4.35E-05,29,45,O4
471.34775,9262230,51,471.3479836,7,0.000233573,30,47,O4
485.36331,9651852,52.4,485.3636336,7,0.000323638,31,49,O4
499.37934,13458928,72.6,499.3792837,7,5.63E-05,32,51,O4
513.39482,14028343,74.5,513.3949338,7,0.000113767,33,53,O4
527.41044,16979672,86,527.4105838,7,0.000143831,34,55,O4
541.42625,19883850,94.2,541.4262339,7,1.61E-05,35,57,O4
555.44168,19996508,94.7,555.441884,7,0.00020396,36,59,O4
569.45734,25597822,113.5,569.457534,7,0.000194024,37,61,O4
583.47299,21045292,86.7,583.4731841,7,0.000194089,38,63,O4
597.48815,25090530,104.9,597.4888342,7,0.000684153,39,65,O4
611.50423,31087906,130.3,611.5044842,7,0.000254217,40,67,O4
625.52002,31584736,136,625.5201343,7,0.000114282,41,69,O4
639.53556,31733558,140.8,639.5357843,7,0.000224346,42,71,O4
653.55145,32783402,145.5,653.5514344,7,1.56E-05,43,73,O4
667.56731,28057538,122.5,667.5670845,7,0.000225525,44,75,O4
681.58291,28385538,123.9,681.5827345,7,0.000175461,45,77,O4
695.59857,27131794,115.8,695.5983846,7,0.000185396,46,79,O4
709.61436,28888082,123.4,709.6140347,7,0.000325332,47,81,O4
723.6299,29710134,126.7,723.6296847,7,0.000215267,48,83,O4
737.64582,35340728,151.1,737.6453348,7,0.000485203,49,85,O4
301.14463,1983646,12.5,301.1445327,8,9.73E-05,18,21,O4
315.16022,2180827,13.8,315.1601828,8,3.72E-05,19,23,O4
329.17573,2364614,14.7,329.1758329,8,0.000102865,20,25,O4
343.19153,2489136,15.1,343.1914829,8,4.71E-05,21,27,O4
357.20703,3168718,19.2,357.207133,8,0.000102994,22,29,O4
371.22271,3257955,19.2,371.2227831,8,7.31E-05,23,31,O4
385.23842,3398324,19.8,385.2384331,8,1.31E-05,24,33,O4
399.25418,4117124,23.7,399.2540832,8,9.68E-05,25,35,O4
413.26971,5140750,29.8,413.2697333,8,2.33E-05,26,37,O4
427.28548,5293054,29.9,427.2853833,8,9.67E-05,27,39,O4
441.30119,4916297,27.3,441.3010334,8,0.00015662,28,41,O4
455.31663,6673121,37.2,455.3166834,8,5.34E-05,29,43,O4
469.3321,6266554,33.8,469.3323335,8,0.000233509,30,45,O4
483.34799,5726321,30.2,483.3479836,8,6.43E-06,31,47,O4
497.36365,10185640,54.5,497.3636336,8,1.64E-05,32,49,O4
511.37926,11068375,58.4,511.3792837,8,2.37E-05,33,51,O4
525.39483,12618867,63.4,525.3949338,8,0.000103767,34,53,O4
539.4104,13759732,69.3,539.4105838,8,0.000183831,35,55,O4
553.42615,17057038,80.5,553.4262339,8,8.39E-05,36,57,O4
567.44159,18218278,80.3,567.441884,8,0.00029396,37,59,O4
581.45722,17571256,72.1,581.457534,8,0.000314024,38,61,O4
595.47236,17641282,73.2,595.4731841,8,0.000824089,39,63,O4
609.48852,23706178,99,609.4888342,8,0.000314153,40,65,O4
623.50438,24899284,106.9,623.5044842,8,0.000104217,41,67,O4
637.51985,24982564,110.4,637.5201343,8,0.000284282,42,69,O4
651.53544,26274102,116.2,651.5357843,8,0.000344346,43,71,O4
665.55112,24562958,107,665.5514344,8,0.000314411,44,73,O4
679.56678,22167220,96.4,679.5670845,8,0.000304475,45,75,O4
693.58312,21560734,91.7,693.5827345,8,0.000385461,46,77,O4
707.59821,19511902,82.8,707.5983846,8,0.000174604,47,79,O4
721.61435,20290986,86,721.6140347,8,0.000315332,48,81,O4
735.63023,19263544,81.5,735.6296847,8,0.000545267,49,83,O4
777.67758,14406116,63.2,777.6766349,8,0.000945074,52,89,O4
327.16018,2207257,13.7,327.1601828,9,2.80E-06,20,23,O4
341.17603,1941272,11.4,341.1758329,9,0.000197135,21,25,O4
355.19142,2098040,12.2,355.1914829,9,6.29E-05,22,27,O4
369.20739,2043645,11.4,369.207133,9,0.000257006,23,29,O4
383.22302,2200684,12,383.2227831,9,0.000236942,24,31,O4
397.2384,2887302,16,397.2384331,9,3.31E-05,25,33,O4
411.25416,2464607,13.1,411.2540832,9,7.68E-05,26,35,O4
425.26989,3004796,16.1,425.2697333,9,0.000156749,27,37,O4
439.28551,5745871,32.2,439.2853833,9,0.000126684,28,39,O4
453.30092,4271949,23.1,453.3010334,9,0.00011338,29,41,O4
467.31665,5449961,29.6,467.3166834,9,3.34E-05,30,43,O4
481.33239,6367837,33.8,481.3323335,9,5.65E-05,31,45,O4
495.34797,7294310,38.4,495.3479836,9,1.36E-05,32,47,O4
509.36348,8966521,46.9,509.3636336,9,0.000153638,33,49,O4
523.37923,8772110,45.8,523.3792837,9,5.37E-05,34,51,O4
537.39494,10963611,54.8,537.3949338,9,6.23E-06,35,53,O4
551.4106,11135681,51.9,551.4105838,9,1.62E-05,36,55,O4
565.4259,13566673,59.3,565.4262339,9,0.000333895,37,57,O4
579.44188,12839753,52.2,579.441884,9,3.96E-06,38,59,O4
593.45755,12682408,51.6,593.457534,9,1.60E-05,39,61,O4
607.47311,17190762,71.3,607.4731841,9,7.41E-05,40,63,O4
621.48872,19008462,81.2,621.4888342,9,0.000114153,41,65,O4
635.50416,19251474,82.2,635.5044842,9,0.000324217,42,67,O4
649.51995,19236412,84.6,649.5201343,9,0.000184282,43,69,O4
663.53588,16835154,72.8,663.5357843,9,9.57E-05,44,71,O4
677.55137,17050710,73.7,677.5514344,9,6.44E-05,45,73,O4
691.56737,15907744,67.1,691.5670845,9,0.000285525,46,75,O4
705.58276,16060581,67.8,705.5827345,9,2.55E-05,47,77,O4
719.59907,14875675,62.5,719.5983846,9,0.000685396,48,79,O4
733.61426,16150200,68,733.6140347,9,0.000225332,49,81,O4
311.12898,1759554,10.7,311.1288827,10,9.73E-05,19,19,O4
339.1604,1582476,8.9,339.1601828,10,0.000217199,21,23,O4
353.17575,1744680,9.7,353.1758329,10,8.29E-05,22,25,O4
381.2072,2173852,11.8,381.207133,10,6.70E-05,24,29,O4
395.22308,1864187,9.5,395.2227831,10,0.000296942,25,31,O4
409.23829,2285991,12,409.2384331,10,0.000143122,26,33,O4
423.25415,2405621,12.6,423.2540832,10,6.68E-05,27,35,O4
451.28515,2385343,11.9,451.2853833,10,0.000233316,29,39,O4
465.30067,3612962,18.9,465.3010334,10,0.00036338,30,41,O4
479.31657,3254353,16.5,479.3166834,10,0.000113445,31,43,O4
507.34781,5314334,27.4,507.3479836,10,0.000173573,33,47,O4
521.36361,7669673,39.8,521.3636336,10,2.36E-05,34,49,O4
535.3792,8470592,41.9,535.3792837,10,8.37E-05,35,51,O4
549.39471,8796275,40.6,549.3949338,10,0.000223767,36,53,O4
563.41027,10348670,44.8,563.4105838,10,0.000313831,37,55,O4
577.42595,11111648,45,577.4262339,10,0.000283895,38,57,O4
591.44186,9880085,39.8,591.441884,10,2.40E-05,39,59,O4
605.45745,13737117,56.6,605.457534,10,8.40E-05,40,61,O4
619.47294,12621003,53.3,619.4731841,10,0.000244089,41,63,O4
633.48851,14386687,61,633.4888342,10,0.000324153,42,65,O4
647.50443,14271292,62.3,647.5044842,10,5.42E-05,43,67,O4
661.51973,15431560,66.5,661.5201343,10,0.000404282,44,69,O4
675.53585,14707176,63.3,675.5357843,10,6.57E-05,45,71,O4
689.55151,13744533,57.8,689.5514344,10,7.56E-05,46,73,O4
703.56719,12428002,52,703.5670845,10,0.000105525,47,75,O4
717.58343,13589127,56.9,717.5827345,10,0.000695461,48,77,O4
731.59903,12045624,50.2,731.5983846,10,0.000645396,49,79,O4
759.63047,10431116,44.4,759.6296847,10,0.000785267,51,83,O4
309.11335,1554174,9.2,309.1132326,11,0.000117393,19,17,O4
323.1282,11318514,80.3,323.1288827,11,0.000682672,20,19,O4
337.14372,1684750,9.6,337.1445327,11,0.000812736,21,21,O4
365.17588,1954353,10.8,365.1758329,11,4.71E-05,23,25,O4
379.19166,1597383,8.1,379.1914829,11,0.000177071,24,27,O4
393.20741,2021475,10.7,393.207133,11,0.000277006,25,29,O4
407.22283,2283749,12,407.2227831,11,4.69E-05,26,31,O4
421.23852,1967977,9.9,421.2384331,11,8.69E-05,27,33,O4
449.2698,2410038,12.1,449.2697333,11,6.67E-05,29,37,O4
477.30061,1865167,8.6,477.3010334,11,0.00042338,31,41,O4
491.31649,5097713,26.7,491.3166834,11,0.000193444,32,43,O4
505.33224,4584646,23.4,505.3323335,11,9.35E-05,33,45,O4
519.34778,5795140,29.6,519.3479836,11,0.000203573,34,47,O4
533.36352,6205410,30.2,533.3636336,11,0.000113638,35,49,O4
547.37908,5974052,27,547.3792837,11,0.000203702,36,51,O4
561.39467,7864366,33.7,561.3949338,11,0.000263766,37,53,O4
575.41047,8775291,35.2,575.4105838,11,0.000113831,38,55,O4
589.42618,8172426,32.6,589.4262339,11,5.39E-05,39,57,O4
603.44151,10719705,43.8,603.441884,11,0.00037396,40,59,O4
617.45756,12287438,51.8,617.457534,11,2.60E-05,41,61,O4
631.47301,10640107,44.6,631.4731841,11,0.000174089,42,63,O4
645.48859,11927607,51.7,645.4888342,11,0.000244153,43,65,O4
659.50457,11482294,49.7,659.5044842,11,8.58E-05,44,67,O4
673.51986,12607340,54,673.5201343,11,0.000274282,45,69,O4
687.53607,10497917,43.7,687.5357843,11,0.000285654,46,71,O4
701.55205,10679575,44.4,701.5514344,11,0.000615589,47,73,O4
715.56774,10773741,44.8,715.5670845,11,0.000655525,48,75,O4
729.58284,9264566,38.2,729.5827345,11,0.000105461,49,77,O4
743.59931,10718759,44.5,743.5983846,11,0.000925396,50,79,O4
757.61497,9433328,40,757.6140347,11,0.000935332,51,81,O4
363.16066,10905037,70.6,363.1601828,12,0.000477199,23,23,O4
377.17588,1754988,9.3,377.1758329,12,4.71E-05,24,25,O4
391.19167,2422336,13.2,391.1914829,12,0.000187071,25,27,O4
405.20708,2064409,10.7,405.207133,12,5.30E-05,26,29,O4
