,L0_330_O,L0_330_H,L0_354_O,L0_354_H,L0_378_O,L0_378_H,L0_402_O,L0_402_H,L0_426_O,L0_426_H,L0_450_O,L0_450_H,L2_330_O,L2_330_H,L2_354_O,L2_354_H,L2_378_O,L2_378_H,L2_402_O,L2_402_H,L2_426_O,L2_426_H,L2_450_O,L2_450_H,L5_330_O,L5_330_H,L5_354_O,L5_354_H,L5_378_O,L5_378_H,L5_402_O,L5_402_H,L5_426_O,L5_426_H,L5_450_O,L5_450_H,L8_330_O,L8_330_H,L8_354_O,L8_354_H,L8_378_O,L8_378_H,L8_402_O,L8_402_H,L8_426_O,L8_426_H,L8_450_O,L8_450_H
19786,,,0.05555555555555555,1.8888888888888888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05714285714285714,1.6571428571428573,,,,,,,,,,,,,,,,
19790,,,,,,,,,,,,,,,,,,,,,,,,,0.05263157894736842,1.6842105263157894,,,,,,,,,,,,,0.041666666666666664,1.4166666666666667,,,,,,,,
19797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0425531914893617,1.702127659574468,,,,,,,,
19801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043478260869565216,2.0,,,,,,,,
19809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,1.0555555555555556,,,,
19810,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1.4,,,,,,,,,,,,,,,,,,,,
19818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05263157894736842,1.9473684210526316,,,,,,,,,,,,,,,,,,
19819,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05128205128205128,1.7435897435897436,,,,,,,,,,,,,,,,,,,,
19820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05714285714285714,1.4285714285714286,,,,
19821,,,,,,,,,,,,,,,,,,,,,,,,,0.05128205128205128,1.3846153846153846,,,,,,,,,,,,,,,,,,,,,,
19823,,,0.05405405405405406,1.5675675675675675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19828,,,0.05555555555555555,1.9444444444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19833,,,,,,,,,,,,,,,,,,,,,,,,,0.05263157894736842,1.736842105263158,,,,,,,,,,,,,,,,,,,,,,
19847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,1.3333333333333333,,,,,,,,,,,,,,,,
19849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0425531914893617,1.7446808510638299,,,,,,,,
19861,0.041666666666666664,1.9583333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19862,,,,,,,,,,,,,,,0.0392156862745098,1.7254901960784315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19863,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1.45,,,,,,,,,,,,,,,,,,,,
19865,,,,,,,,,,,,,,,0.04,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19870,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05128205128205128,1.794871794871795,,,,,,,,,,,,,,,,,,,,
19873,,,0.05405405405405406,1.6216216216216217,,,,,,,,,,,,,,,,,,,,,0.05128205128205128,1.435897435897436,,,,,,,,,,,,,,,,,,,,,,
19878,,,0.05555555555555555,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,1.1111111111111112,,,,
19881,,,,,,,,,,,,,0.05128205128205128,1.794871794871795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19882,,,,,,,,,,,,,,,,,,,,,,,,,0.05263157894736842,1.7894736842105263,,,,,,,,,,,,,,,,,,,,,,
19887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041666666666666664,1.5,,,,,,,,
19890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05714285714285714,1.4857142857142858,,,,
19895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0425531914893617,1.7872340425531914,,,,,,,,
19897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058823529411764705,1.8823529411764706,,,,
19901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405405405405406,1.027027027027027,,,,,,,,,,,,,,,,
19908,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1.5,,,,,,,,,,,,,,,,,,,,
19912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,1.3888888888888888,,,,,,,,,,,,,,,,
19919,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05128205128205128,1.8461538461538463,,,,,,,,,,,,,,,,,,,,
19922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05714285714285714,1.7714285714285714,,,,,,,,,,,,,,,,
19924,,,0.05405405405405406,1.6756756756756757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19927,,,,,,,,,,,,,,,,,,,,,,,,,0.05128205128205128,1.4871794871794872,,,,,,,,,,,,,,,,,,,,,,
19932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041666666666666664,1.5416666666666667,,,,,,,,
19936,,,,,,,,,,,,,,,0.0392156862745098,1.803921568627451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19938,,,,,,,,,,,,,,,,,,,,,,,,,0.05263157894736842,1.8421052631578947,,,,,,,,,,,,,,,,,,,,,,
19941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0425531914893617,1.8297872340425532,,,,,,,,
19946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1.4,,,,,,,,,,,,,,,,,,
19949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,1.1666666666666667,,,,
19960,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1.55,,,,,,,,,,,,,,,0.05714285714285714,1.542857142857143,,,,
19964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058823529411764705,1.9411764705882353,,,,
19965,,,0.05263157894736842,1.368421052631579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19968,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05128205128205128,1.8974358974358974,,,,,,,,,,,,,,,,,,,,
19972,,,,,,,,,,,,,0.05128205128205128,1.8974358974358974,0.038461538461538464,1.5769230769230769,,,,,,,,,,,,,,,0.05555555555555555,1.4444444444444444,,,,,,,,,,,,,,,,
19975,,,0.05405405405405406,1.7297297297297298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041666666666666664,1.5833333333333333,,,,,,,,
19978,,,,,,,,,,,,,,,0.0392156862745098,1.8431372549019607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19981,,,,,,,,,,,,,,,,,,,,,,,,,0.05128205128205128,1.5384615384615385,,,,,,,,,,,,,,,,,,,,,,
19983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0425531914893617,1.872340425531915,,,,,,,,
19991,,,,,,,,,,,,,,,,,,,,,,,,,0.05263157894736842,1.894736842105263,,,,,,,,,,,,,,,,,,,,,,
20002,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1.6,,,,,,,,,,,,,,,,,,,,
20006,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05128205128205128,1.9487179487179487,,,,,,,,,,,,,,,,,,,,
20012,,,,,,,,,,,,,0.05128205128205128,1.9487179487179487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20013,,,,,,,,,,,,,,,0.0392156862745098,1.8823529411764706,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,1.2222222222222223,,,,
20024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405405405405406,1.135135135135135,,,,,,,0.041666666666666664,1.625,,,,,,,,
20025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05714285714285714,1.6,,,,
20029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0425531914893617,1.9148936170212767,,,,,,,,
20031,,,0.05405405405405406,1.7837837837837838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.058823529411764705,2.0,,,,
20033,,,,,,,,,,,,,,,,,,,,,,,,,0.05128205128205128,1.5897435897435896,,,,,,,,,,,,,,,,,,,,,,
20034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,1.5,,,,,,,,,,,,,,,,
20039,,,,,,,,,,,,,,,,,,,,,,,,,0.05263157894736842,1.9473684210526316,,,,,,,,,,,,,,,,,,,,,,
20041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05714285714285714,1.8857142857142857,,,,,,,,,,,,,,,,
20046,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1.65,,,,,,,,,,,,,,,,,,,,
20049,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05128205128205128,2.0,,,,,,,,,,,,,,,,,,,,
20055,,,,,,,,,,,,,0.05128205128205128,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041666666666666664,1.6666666666666667,,,,,,,,
20074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0425531914893617,1.9574468085106382,,,,,,,,
20081,,,,,,,,,,,,,,,,,,,,,,,,,0.05128205128205128,1.641025641025641,,,,,,,,,,,,,,,,,,,,,,
20084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,1.2777777777777777,,,,
20086,,,,,,,,,,,,,,,,,,,,,,,,,0.05263157894736842,2.0,,,,,,,,,,,,,,,,,,,,,,
20091,,,0.05405405405405406,1.837837837837838,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405405405405406,1.1891891891891893,,,,,,,,,,,,,,,,
20092,,,,,,,,,,,,,,,0.038461538461538464,1.6923076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05714285714285714,1.6571428571428573,,,,
20095,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1.7,,,,,,,,,,,,,,,,,,,,
20097,,,,,,,,,,,,,,,0.0392156862745098,1.9607843137254901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,1.5555555555555556,,,,,,,,,,,,,,,,
20105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05714285714285714,1.9428571428571428,,,,,,,,,,,,,,,,
20112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041666666666666664,1.7083333333333333,,,,,,,,
20115,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1.35,,,,,,,,,,,,,,,,,,,,,,
20117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0425531914893617,2.0,,,,,,,,
20126,,,,,,,,,,,,,,,,,,,,,,,,,0.05128205128205128,1.6923076923076923,,,,,,,,,,,,,,,,,,,,,,
20127,0.04,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20131,,,0.05263157894736842,1.5263157894736843,,,,,,,,,,,,,,,,,,,,,,,0.04878048780487805,1.4146341463414633,,,,,,,,,,,,,,,,,,,,
20132,,,,,,,,,,,,,0.05,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20136,,,,,,,,,,,,,,,0.038461538461538464,1.7307692307692308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20139,,,0.05405405405405406,1.8918918918918919,,,,,,,,,,,0.0392156862745098,2.0,,,,,,,,,,,0.05,1.75,,,,,,,,,,,,,,,,,,,,
20141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05128205128205128,1.9487179487179487,,,,,,,,,,,,,,,,,,
20157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,1.3333333333333333,,,,
20159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405405405405406,1.2432432432432432,,,,,,,,,,,,,,,,
20160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041666666666666664,1.75,,,,,,,,
20162,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1.4,,,,,,,,,,,,,,,,,,,,,,
20172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,1.6111111111111112,,,,,,,,,,,,,,,,
20174,,,,,,,,,,,,,,,,,,,,,,,,,0.05128205128205128,1.7435897435897436,,,,,,,,,,,,,,,,,,,,,,
20175,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04878048780487805,1.4634146341463414,,,,,,,,,,,,,,,,,,,,
20177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05714285714285714,2.0,,,,,,,,,,,,,,,,
20179,,,0.05263157894736842,1.5789473684210527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05128205128205128,2.0,,,,,,,,,,,,,,,,,,
20183,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1.8,,,,,,,,,,,,,,,,,,,,
20185,,,0.05405405405405406,1.945945945945946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04081632653061224,1.510204081632653,,,,,,,,
20201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041666666666666664,1.7916666666666667,,,,,,,,
20215,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1.45,,,,,,,,,,,,,,,,,0.05405405405405406,1.027027027027027,,,,
20223,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04878048780487805,1.5121951219512195,,,,,,,,,,,,,,,,,,,,
20225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,1.3888888888888888,,,,
20226,,,,,,,,,,,,,,,,,,,,,,,,,0.05128205128205128,1.794871794871795,,,,,,,,,,,,,,,,,,,,,,
20227,,,0.05263157894736842,1.631578947368421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20231,,,0.05405405405405406,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20234,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1.85,,,0.05405405405405406,1.2972972972972974,,,,,,,,,,,0.05714285714285714,1.7714285714285714,,,,
20238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04081632653061224,1.5510204081632653,,,,,,,,
20244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,1.6666666666666667,,,,,,,,,,,,,,,,
20246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041666666666666664,1.8333333333333333,,,,,,,,
20270,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1.5,,,,,,,,,,,,,,,,,,,,,,
20272,0.04,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20273,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04878048780487805,1.5609756097560976,,,,,,,,,,,,,,,,,,,,
20278,,,0.05263157894736842,1.6842105263157894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,1.4444444444444444,,,,
20279,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1.9,,,,,,,,,,,,,,,,,,,,
20281,,,,,,,,,,,,,,,,,,,,,,,,,0.05128205128205128,1.8461538461538463,,,,,,,,,,,,,,,,,,,,,,
20285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05714285714285714,1.8285714285714285,,,,
20287,,,,,,,,,,,,,0.05,1.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04081632653061224,1.5918367346938775,,,,,,,,
20291,,,,,,,,,,,,,,,0.038461538461538464,1.8846153846153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041666666666666664,1.875,,,,,,,,
20304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405405405405406,1.3513513513513513,,,,,,,,,,,,,,,,
20315,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04878048780487805,1.6097560975609757,,,,,,,,,,,,,,,,,,,,
20321,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1.95,,,,,,,,,,,,,,,,,,,,
20322,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1.55,,,,,,,,,,,,,,,,,,,,,,
20323,,,0.05263157894736842,1.736842105263158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20324,,,,,,,,,,,,,0.05,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20330,,,,,,,,,,,,,,,,,,,,,,,,,0.05128205128205128,1.8974358974358974,,,,,,,,,,,,,,,,,,,,,,
20332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405405405405406,1.135135135135135,,,,
20334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04081632653061224,1.6326530612244898,,,,,,,,
20340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041666666666666664,1.9166666666666667,,,,,,,,
20342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,1.5,,,,
20350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05714285714285714,1.8857142857142857,,,,
20357,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04878048780487805,1.6585365853658536,,,,,,,,,,,,,,,,,,,,
20362,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,2.0,,,,,,,,,,,,,,,,,,,,
20365,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1.6,,,,,,,,,,,,,,,,,,,,,,
20367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405405405405406,1.4054054054054055,,,,,,,,,,,,,,,,
20370,,,,,,,,,,,,,,,0.038461538461538464,1.9615384615384615,,,,,,,,,0.05128205128205128,1.9487179487179487,,,,,,,,,,,,,,,,,,,,,,
20373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,1.7777777777777777,,,,,,,,,,,,,,,,
20374,,,0.05263157894736842,1.7894736842105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04081632653061224,1.6734693877551021,,,,,,,,
20381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041666666666666664,1.9583333333333333,,,,,,,,
20395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405405405405406,1.1891891891891893,,,,
20396,,,,,,,,,,,,,0.04878048780487805,1.7560975609756098,,,,,,,,,,,,,0.047619047619047616,1.380952380952381,,,,,,,,,,,,,,,,,,,,
20406,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04878048780487805,1.7073170731707317,,,,,,,,,,,,,,,0.05555555555555555,1.5555555555555556,,,,
20410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05714285714285714,1.9428571428571428,,,,
20412,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1.65,,,,,0.05263157894736842,1.105263157894737,,,,,,,,,,,,,,,,
20417,,,,,,,,,,,,,,,,,,,,,,,,,0.05128205128205128,2.0,,,,,,,,,,,,,,,,,,,,,,
20418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04081632653061224,1.7142857142857142,,,,,,,,
20422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041666666666666664,2.0,,,,,,,,
20423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405405405405406,1.4594594594594594,,,,,,,,,,,,,,,,
20429,,,0.05263157894736842,1.8421052631578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1.95,,,,,,,,,,,,,,,,,,
20441,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047619047619047616,1.4285714285714286,,,,,,,,,,,,,,,,,,,,
20446,,,,,,,,,,,,,,,,,,,,,,,,,0.04878048780487805,1.3658536585365855,,,,,,,,,,,,,,,,,,,,,,
20448,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04878048780487805,1.7560975609756098,,,,,,,,,,,,,,,,,,,,
20452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,1.48,,,,,,,,
20456,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1.7,,,,,,,,,,,,,,,,,,,,,,
20460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04081632653061224,1.7551020408163265,,,,,,,,
20462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405405405405406,1.2432432432432432,,,,
20470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05,2.0,,,,,,,,,,,,,,,,,,
20471,,,0.05128205128205128,1.5384615384615385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05263157894736842,1.1578947368421053,,,,,,,,,,,,,,,,
20474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,1.6111111111111112,,,,
20479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05714285714285714,2.0,,,,
20480,,,0.05263157894736842,1.894736842105263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405405405405406,1.5135135135135136,,,,,,,,,,,,,,,,
20492,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047619047619047616,1.4761904761904763,,,,,,,,,,,,,,,,,,,,
20493,,,,,,,,,,,,,,,,,,,,,,,,,0.04878048780487805,1.4146341463414633,,,,,,,,,,,,,0.04,1.52,,,,,,,,
20501,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04878048780487805,1.8048780487804879,,,,,,,,,,,0.04081632653061224,1.7959183673469388,,,,,,,,
20503,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1.75,,,,,,,,,,,,,,,,,,,,,,
20517,,,0.05128205128205128,1.5897435897435896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20523,,,0.05263157894736842,1.9473684210526316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20524,,,,,,,,,,,,,,,0.03773584905660377,1.849056603773585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20530,,,,,,,,,,,,,0.04878048780487805,1.9024390243902438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405405405405406,1.2972972972972974,,,,
20536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,1.56,,,,,,,,
20538,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047619047619047616,1.5238095238095237,,,0.05263157894736842,1.2105263157894737,,,,,,,,,,,,,,,,
20544,,,,,,,,,,,,,,,,,,,,,,,,,0.04878048780487805,1.4634146341463414,,,,,,,,,,,,,0.04081632653061224,1.836734693877551,,,0.05555555555555555,1.6666666666666667,,,,
20547,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04878048780487805,1.853658536585366,,,,,,,,,,,,,,,,,,,,
20549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405405405405406,1.5675675675675675,,,,,,,,,,,,,,,,
20553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,1.9444444444444444,,,,,,,,,,,,,,,,
20554,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1.8,,,,,,,,,,,,,,,,,,,,,,
20561,,,,,,,,,,,,,,,0.03773584905660377,1.8867924528301887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20566,,,0.05128205128205128,1.641025641025641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20570,,,0.05263157894736842,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20573,,,,,,,,,,,,,0.04878048780487805,1.951219512195122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20583,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047619047619047616,1.5714285714285714,,,,,,,,,,,0.04,1.6,,,,,,,,
20588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04081632653061224,1.8775510204081634,,,,,,,,
20590,,,,,,,,,,,,,,,,,,,,,,,,,0.04878048780487805,1.5121951219512195,0.04878048780487805,1.9024390243902438,,,,,,,,,,,,,,,,,,,,
20600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405405405405406,1.3513513513513513,,,,
20601,,,,,,,,,,,,,,,,,,,,,,,,,0.05,1.85,,,,,,,,,,,,,,,,,,,,,,
20605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05263157894736842,1.263157894736842,,,,,,,,,,,,,,,,
20609,,,,,,,,,,,,,0.04878048780487805,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20610,,,0.05128205128205128,1.6923076923076923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,1.7222222222222223,,,,
20616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05405405405405406,1.6216216216216217,,,,,,,,,,,,,,,,
20621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05555555555555555,2.0,,,,,,,,,,,,,,,,
20623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04,1.64,,,,,,,,
20626,,,,,,,,,,,,,,,,,,,,,,,,,,,0.047619047619047616,1.619047619047619,,,,,,,,,,,,,,,,,,,,
20628,,,,,,,,,,,,,,,0.03773584905660377,1.9622641509433962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
