,429.15,473.21,487.28,509.15,513.31,515.31,517.31,527.31,529.31,531.31,541.31,551.31,555.31,557.31,561.31,571.31,573.31,ccat
R00X226Y050,192801942.0,11268554.0,10279945.0,144783872.0,10317254.0,14395959.0,18093581.5,10040753.0,15086110.0,13566617.5,12008284.0,16262146.0,16396306.0,44236049.0,16703346.0,14103094.0,15268716.0,0.508
R00X227Y050,4254120.0,3878726.0,7508428.0,,5791699.0,10926364.0,9230412.0,14031729.0,11426038.0,10178684.0,18151558.0,26204214.0,21676424.0,16559704.0,17914116.0,24411132.0,25543972.0,0.486
R00X229Y050,2360571.25,4759886.0,4183972.0,1642272.0,2832756.5,4568003.0,4467344.0,1847563.0,3224955.0,2291834.0,3700397.0,5922322.0,5773551.0,11014255.0,7051537.0,2896677.0,6331477.5,0.503
R00X230Y050,1567325.0,2807264.0,13098268.0,1970844.0,14229892.0,19461290.0,18198908.0,16163498.0,20325664.0,26965993.0,31380822.0,152428288.0,46767762.0,236403200.0,29446564.0,32955284.0,57428264.0,0.495
R00X231Y050,1624951.0,7314114.0,11282120.0,3404353.0,18450064.0,17808746.0,20065132.0,17177612.0,20558440.0,21370773.0,27912432.0,60559744.0,27130920.0,74882944.0,25823542.0,21130176.0,36631588.0,0.496
R00X232Y050,11130304.0,9594186.0,8845032.0,5393934.0,8932488.0,10108077.0,11708720.0,6732995.0,9097233.0,8815042.0,7898422.0,5243837.0,7494347.0,13950582.0,5349179.0,6408481.0,5585995.0,0.607
R00X233Y050,51123597.0,10578088.0,8320488.5,20135968.0,15735988.0,15100660.0,14497660.0,15618596.0,12721156.0,19713804.5,17902032.0,11737800.0,17390340.0,34761216.0,18289800.0,18194240.0,17591046.0,0.461
R00X234Y050,1544433.5,4905734.0,11864565.0,,14959854.0,19978609.5,11312458.0,16939829.0,18886108.0,17795934.0,22703722.0,30380096.0,25286572.0,14439378.0,24437558.0,29248404.0,15468024.0,0.44299999999999995
R00X236Y050,3329104.75,4777704.0,11176536.0,2413771.0,11207662.0,18380535.875,13344256.625,14394459.0,20039323.0,12492904.0,21049090.0,65930726.0,25368926.0,24759616.0,20763814.0,18759346.0,24777548.0,0.46299999999999997
R00X237Y050,5254713.5,13814286.0,9937080.0,6312816.0,8781685.0,13339442.0,15177670.0,13140605.0,10050661.0,12984369.5,13674842.0,8005745.0,12837944.0,15342726.0,8345372.0,11428773.0,12426260.0,0.495
R00X238Y050,10299888.0,12878302.0,10561620.0,11038412.0,13027330.0,13520101.0,11041924.0,8897152.0,12904200.0,12240708.0,13750987.5,8871362.0,11318380.0,14981981.0,11421942.0,12087168.0,12482519.0,0.499
R00X241Y050,7515814.0,14314163.0,11351652.0,7360232.0,12537318.0,15671074.0,14292712.0,11880026.0,12278714.0,13532543.0,10635866.0,8785268.0,18240350.0,15066584.0,10232465.0,11574217.0,13855030.625,0.513
R00X242Y050,9411638.0,12998129.0,10651419.0,12627248.0,7521802.0,14545268.0,10860778.0,12750494.0,15486762.0,16404234.0,11346356.0,11339276.0,14830774.0,10462792.0,14645124.0,16805056.0,8692446.0,0.48
R00X243Y050,2957043.0,1732544.0,9664499.0,,10206675.0,8722866.5,6263302.0,11655732.0,12936488.0,12846052.0,8630538.0,12065875.0,6677872.0,3325807.0,7691000.0,6300175.0,7259292.0,0.45899999999999996
