,m/z,R00X323Y078
2778,573.172028288714,880702.5
2779,573.18613528671,1956896.0
2780,573.203220126237,1260196.0
2781,573.213564894743,2018336.0
2782,573.22554464337,941048.0
2783,573.232737468221,1948480.0
2784,573.240203326768,1457264.0
2785,573.252217226849,1444468.0
2786,573.273286891837,893403.0
2787,573.296306005063,922840.0
2788,573.334885226785,1024292.0
2789,573.52048422048,592394.0
2790,574.123784152939,744133.0
2791,574.151946164583,797704.0
2792,574.183572924555,1181450.0
2793,574.212837763329,711080.0
2794,574.220432549337,1754012.0
2795,574.258761763143,3086240.0
2796,574.292286699624,1696662.0
2797,575.107273690105,1056814.0
2798,575.11845447554,796280.0
2799,575.141175285657,1071792.0
2800,575.160518919716,1196608.0
2801,575.168586540882,1120116.0
2802,575.200444641546,1442974.0
2803,575.206685190631,1320904.0
2804,575.224582786328,1180152.0
2805,575.239747542245,870104.0
2806,575.247218262241,1297676.0
2807,575.254411160974,773812.0
2808,575.262226523671,792636.0
2809,575.269466076846,934732.0
2810,575.289357220883,1597332.0
2811,576.084381744948,769024.0
2812,576.117114291695,681724.0
2813,576.13351687038,760158.0
2814,576.142160614949,785074.0
2815,576.161460577277,662550.0
2816,576.172741091595,949636.0
2817,576.180436590386,1151856.0
2818,576.205415197578,889876.0
2819,576.266316252666,667136.0
2820,576.311326572206,925100.0
2821,577.167731664583,666381.5
2822,577.177624841013,933040.0
2823,577.184653540221,977740.0
2824,577.205976099067,1417316.0
2825,577.221729382339,914496.0
2826,577.24255260522,873296.0
2827,577.266406051943,769956.0
2828,577.273872289157,1057424.0
2829,578.130956058165,961420.0
2830,578.225954018636,770868.0
2831,578.232673879142,1137608.0
2832,578.250277906858,646168.0
2833,579.161721398683,1303600.0
2834,579.192891854904,631882.0
2835,579.202907217633,1529548.0
2836,579.221482265934,1217852.0
2837,579.228793069555,1199132.0
2838,579.235610291805,1899352.0
2839,579.252158042718,999326.0
2840,579.287271967336,943412.0
2841,580.094609609244,736489.0
2842,580.203540570978,886139.0
2843,580.214730823152,802365.0
2844,580.245228434492,663708.0
2845,581.123082033849,969584.0
2846,581.137233677252,681761.0
2847,581.178583677251,1690428.0
2848,581.214151139633,683876.0
2849,581.242533939286,910072.0
2850,581.250206146534,777632.0
2851,581.266895372029,673280.0
2852,581.311368031969,1000280.0
2853,582.190957348107,722418.0
2854,582.223836109951,765394.0
2855,582.231309478884,845280.0
2856,582.262110278412,1618992.0
2857,582.296412139079,826326.0
2858,583.121719891585,713122.0
2859,583.154528009512,838776.0
2860,583.182425514765,975878.0
2861,583.205783578514,789332.0
2862,583.231652030875,741052.0
2863,583.238628728903,1104728.0
2864,583.258532351368,928720.0
2865,583.282555689715,899076.0
2866,583.305398360495,640502.0
2867,584.148079895048,893170.0
2868,584.172281547447,1212312.0
2869,584.193363617498,793384.0
2870,584.210195248093,821992.0
2871,584.219738176012,739060.0
2872,584.241412103468,2025000.0
2873,584.277981572649,2108752.0
2874,585.105917538535,798566.0
2875,585.135926278808,756180.0
2876,585.148520275531,807736.0
2877,585.170346275118,1191444.0
2878,585.207172367664,1760064.0
2879,585.231172227861,607547.125
2880,585.245390154725,1136284.0
2881,585.286457724863,1131300.0
2882,585.296037849485,962634.0
2883,586.08441958167,611080.0
2884,586.217365725628,847052.0
2885,586.231604100797,621650.0
2886,586.243683881263,853604.0
2887,586.256025740624,2227284.0
2888,586.272256898034,1082620.0
2889,586.289478288797,1205362.0
2890,586.297020419707,1552340.0
2891,587.116066802631,622092.0
2892,587.164039644141,1441360.0
2893,587.171124666323,764264.0
2894,587.19488157003,860726.0
2895,587.211291211759,979658.0
2896,587.223740740528,1575172.0
2897,587.239503780489,803160.0
2898,587.250026782653,1317712.0
2899,587.266662518272,968892.0
2900,587.287849154989,808648.0
2901,587.324301329562,629036.0
2902,587.351023797936,592868.0
2903,588.118921456299,659880.0
2904,588.134621771664,688602.0
2905,588.15329099625,871259.0
2906,588.181253865364,912016.0
2907,588.248945862958,976572.0
2908,588.273145214432,1866176.0
2909,588.283405919296,816792.0
2910,589.127531359806,1283284.0
2911,589.182524011017,1240604.0
2912,589.19961672487,1304684.0
2913,589.228104003534,1013352.0
2914,589.236005984479,650028.0
2915,589.264079918972,2028340.0
2916,589.275769183999,743370.0
2917,589.284755861876,914372.0
2918,589.302659407603,730754.0
2919,589.312639248006,645584.0
2920,589.366927327818,804206.0
2921,590.126620714157,833549.0
2922,590.212796879578,1308388.0
2923,590.220503059113,843648.0
2924,590.246798442892,752028.0
2925,590.282718694306,794798.0
2926,590.303426847577,796232.0
2927,591.110848400221,698126.0
2928,591.201425142869,1278626.0
2929,591.209907115492,966964.0
2930,591.251352979255,751746.0
2931,591.287073564675,938980.0
2932,591.294451082769,712660.0
2933,592.169700863672,713387.0
2934,592.203755135387,716348.0
2935,592.218464455165,602938.0
2936,592.240355224587,931348.0
2937,592.247499880901,845108.0
2938,592.259178827597,611476.0
2939,592.273838074158,883320.0
2940,592.296449943036,708906.0
2941,592.335435169096,616886.0
2942,593.087508196654,619723.0
2943,593.159379726191,1108952.0
2944,593.167274393825,1435972.0
2945,593.180549431457,684906.0
2946,593.211143416367,1119604.0
2947,593.221119642157,1043420.0
2948,593.228979073988,649616.0
2949,593.249996077317,738556.0
2950,593.275846336824,796514.0
2951,593.288089945719,658578.0
2952,593.309150088482,808278.0
2953,593.37720820646,613108.0
2954,594.142928380178,811638.0
2955,594.160504718971,702092.0
2956,594.194614682399,915738.0
2957,594.261154525537,1427948.0
2958,595.120430991042,704910.0
2959,595.155792013604,867556.0
2960,595.188678607059,1130976.0
2961,595.19634952144,2434896.0
2962,595.222408606675,630766.0
2963,595.241529340737,931416.0
2964,595.251814673025,583982.0
2965,595.26737702307,829728.0
2966,596.197802684465,1242996.0
2967,596.209934033965,759268.0
2968,596.242166919098,736082.0
2969,596.27629544698,1123426.0
2970,596.290116771195,816812.0
2971,596.310484019403,680396.0
2972,597.173804970482,895816.0
2973,597.199605385298,603396.0
2974,597.234904364788,666732.0
2975,597.250166335274,737290.0
2976,597.273430675394,978632.0
2977,597.282149901057,626968.0
2978,598.098077567517,646786.0
2979,598.111871474696,762430.0
2980,598.173818570884,752106.0
2981,598.213807861517,876138.0
2982,598.224668332655,649310.0
2983,598.255908169742,1927016.0
2984,598.295717077183,1378108.0
2985,599.178303145633,966586.0
2986,599.191041853881,906412.0
2987,599.201387950268,873616.0
2988,599.222458672301,813234.0
2989,599.231717239521,668704.0
2990,599.250738359802,1206740.0
2991,599.258373631215,1272960.0
2992,599.265515229024,704864.0
2993,599.289464107899,920256.0
2994,599.99504971639,2117104.0
