,m/z,I,S/N,em,error,C,H,Class
3265,488.3743,2050246,9.1,488.3745326739,0.00023267389997272403,30,50,O4N1
3269,488.42589000000004,9965271,52.1,488.4261743227,0.0002843226999402759,35,54,N1
3280,489.37379000000004,1900307,8.3,489.3738043977,1.4397699942492181e-05,34,49,O2
3282,489.39482000000004,4002330,19.7,489.3949337665,0.00011376649996464039,31,53,O4
3286,489.4312,9647142,50.3,489.4313192753,0.0001192752999941149,32,57,O3
3287,489.4676,5287986,26.7,489.4677047841,0.00010478410001724114,33,61,O2
3298,490.34752000000003,4847447,24.3,490.3479240007,0.00040400069997303945,36,44,N1
3300,490.36897,21160286,112.9,490.36905336949997,8.336949997556076e-05,33,48,O2N1
3302,490.39014000000003,3046757,14.5,490.3901827383,4.273829995327105e-05,30,52,O4N1
3316,491.31665999999996,1730712,7.3,491.31668344450003,2.344450007285559e-05,32,43,O4
3323,491.38924000000003,2171569,9.7,491.3894544621,0.0002144620999615654,34,51,O2
3325,491.41014,3247288,15.6,491.4105838309,0.00044383089999655567,31,55,O4
3326,491.4831,10941136,57.4,491.48335484849997,0.00025484849999202197,33,63,O2
3336,492.31282999999996,2877923,13.6,492.3119324163,0.00089758369995252,31,42,O4N1
3340,492.34809,2904047,13.7,492.3483179251,0.0002279250999777105,32,46,O3N1
3344,492.38457999999997,19923962,106.2,492.3847034339,0.0001234339000006912,33,50,O2N1
3346,492.40585,7653378,39.5,492.4058328027,1.719729999649644e-05,30,54,O4N1
3358,493.36857000000003,2879297,13.6,493.36871901769996,0.00014901769992547997,33,49,O3
3362,493.40494,3112269,14.8,493.4051045265,0.00016452649998655033,34,53,O2
3364,493.42596,4266324,21.1,493.4262338953,0.0002738953000402944,31,57,O4
3365,493.49887,21579116,115.2,493.4990049129,0.00013491289996636624,33,65,O2
3374,494.30629000000005,3640440,17.7,494.3064531119,0.00016311189995121822,34,40,O2N1
3376,494.32760999999994,1789311,7.6,494.3275824807,2.7519299919731566e-05,31,44,O4N1
3381,494.36375999999996,1913227,8.3,494.36396798949994,0.00020798949998379612,32,48,O3N1
3382,494.37917000000004,4325520,21.4,494.37922412949996,5.412949991523419e-05,36,48,N1
3384,494.40012,2556055,11.8,494.4003534983,0.0002334982999627755,33,52,O2N1
3385,494.42144,14612126,77.3,494.4214828671,4.286709997813887e-05,30,56,O4N1
3386,494.43657,2034851,9.0,494.43673900709996,0.00016900709994160934,34,56,O1N1
3400,495.32689000000005,4754378,23.4,495.3268542045,3.5795500025415095e-05,35,43,O2
3402,495.348,2225361,9.9,495.3479835733,1.642670002865998e-05,32,47,O4
3406,495.38392999999996,3091421,14.5,495.38436908209997,0.00043908210000154213,33,51,O3
3410,495.42072,2942953,13.7,495.4207545909,3.4590899986142176e-05,34,55,O2
3412,495.44160999999997,8983536,46.1,495.4418839597,0.0002739597000527283,31,59,O4
3421,496.32194000000004,3956499,19.1,496.3221031763,0.00016317629996365213,34,42,O2N1
3427,496.39477999999997,7673131,39.1,496.39487419389997,9.419389999720806e-05,36,50,N1
3428,496.41582,4766002,23.5,496.4160035627,0.00018356269998776042,33,54,O2N1
3450,497.43630999999993,7383683,37.5,497.4364046553,9.465530007446432e-05,34,57,O2
3451,497.45732000000004,9254538,47.5,497.4575340241,0.00021402409998927396,31,61,O4
3452,497.47258,4171407,20.3,497.4727901641,0.0002101640999967458,35,61,O1
3460,498.3009,2157984,9.5,498.3013677319,0.0004677318999597446,33,40,O3N1
3463,498.33761,15553452,81.3,498.3377532407,0.00014324070002658118,34,44,O2N1
3465,498.35888,2658995,12.2,498.3588826095,2.609499972550111e-06,31,48,O4N1
3467,498.37414,2138552,9.4,498.37413874949993,1.2505000768214813e-06,35,48,O1N1
3470,498.3953,1887679,8.1,498.39526811829995,3.188170006751534e-05,32,52,O3N1
3471,498.41038,4122052,20.0,498.4105242583,0.00014425829999709094,36,52,N1
3473,498.43183,3117003,14.6,498.4316536271,0.00017637290000038774,33,56,O2N1
3491,499.37942999999996,2973956,13.9,499.3792837021,0.0001462978999597908,32,51,O4
3494,499.41558,6234384,31.3,499.4156692109,8.92109000005803e-05,33,55,O3
3496,499.45198,7868700,40.1,499.4520547197,7.471970002370654e-05,34,59,O2
3497,499.48845,8487208,43.4,499.48844022849994,9.771500060651306e-06,35,63,O1
3505,500.31642,2155065,9.5,500.3170177963,0.0005977962999850206,33,42,O3N1
3506,500.33200999999997,3267646,15.4,500.3322739363,0.00026393630002985446,37,42,N1
3507,500.35322,19748420,103.7,500.3534033051,0.00018330509999486821,34,46,O2N1
3509,500.37459,2482252,11.2,500.3745326739,5.73261000340608e-05,31,50,O4N1
3512,500.41059,1735255,7.2,500.41091818269996,0.00032818269994550064,32,54,O3N1
3513,500.42599,6352477,32.0,500.4261743227,0.00018432269996537798,36,54,N1
3532,501.37428,1692309,7.0,501.3738043977,0.00047560230001408854,35,49,O2
3534,501.39485,3185051,15.0,501.3949337665,8.376649998353969e-05,32,53,O4
3538,501.4313,8267688,42.2,501.4313192753,1.9275299962373538e-05,33,57,O3
3541,501.46763,3975091,19.2,501.4677047841,7.478410003614044e-05,34,61,O2
3546,502.27497,2118589,9.3,502.2751529831,0.0001829830999895421,35,36,O2N1
3552,502.36895,8188124,41.8,502.36905336949997,0.00010336949998190903,34,48,O2N1
3554,502.38994,1996515,8.6,502.3901827383,0.00024273829995991036,31,52,O4N1
3555,502.40547000000004,2259688,10.0,502.40543887829995,3.1121700089897786e-05,35,52,O1N1
3558,502.44174000000004,11718899,60.7,502.4418243871,8.438709994607052e-05,36,56,N1
3576,503.35278,2868255,13.3,503.35306895329995,0.000288953299957484,34,47,O3
3580,503.3887,1701931,7.1,503.3894544621,0.0007544621000192819,35,51,O2
3582,503.41045999999994,3145522,14.8,503.4105838309,0.00012383090006551356,32,55,O4
3586,503.44684000000007,10936894,56.5,503.4469693397,0.00012933969992445782,33,59,O3
3587,503.48315999999994,6592074,33.3,503.48335484849997,0.00019484850002982057,34,63,O2
3598,504.34804,2828645,13.1,504.3483179251,0.00027792509996515946,33,46,O3N1
3600,504.3633,4325226,21.1,504.3635740651,0.0002740651000294747,37,46,N1
3602,504.38446,24007538,126.6,504.3847034339,0.00024343389998193743,34,50,O2N1
3604,504.40569000000005,3606392,17.3,504.4058328027,0.0001428026999406029,31,54,O4N1
3621,505.36850999999996,3290804,15.6,505.36871901769996,0.0002090177000013682,34,49,O3
3625,505.40485,2587840,11.8,505.4051045265,0.00025452649998669585,35,53,O2
3627,505.42605,3645127,17.5,505.4262338953,0.00018389530004014887,32,57,O4
3628,505.49885,9674974,49.8,505.4990049129,0.0001549128999727145,34,65,O2
3636,506.30627000000004,2310119,10.3,506.3064531119,0.0001831118999575665,35,40,O2N1
3638,506.32760999999994,2156526,9.5,506.3275824807,2.7519299919731566e-05,32,44,O4N1
3642,506.36419000000006,2694650,12.4,506.36396798949994,0.00022201050012427004,33,48,O3N1
3643,506.37894000000006,4097279,19.9,506.37922412949996,0.0002841294999029742,37,48,N1
3645,506.40027000000003,22210054,116.9,506.4003534983,8.349829994358515e-05,34,52,O2N1
3646,506.42137,8490509,43.4,506.4214828671,0.00011286709997193611,31,56,O4N1
3661,507.38407,2948936,13.7,507.38436908209997,0.0002990820999571042,34,51,O3
3665,507.42075,2673748,12.3,507.4207545909,4.590900005041476e-06,35,55,O2
3668,507.44167999999996,6785883,34.3,507.4418839597,0.00020395970005893105,32,59,O4
3669,507.51448,18868082,99.0,507.5146549773,0.0001749772999914967,34,67,O2
3676,508.32222,3266682,15.4,508.3221031763,0.00011682370001153686,35,42,O2N1
3678,508.34249000000005,1749121,7.3,508.3432325451,0.0007425450999676286,32,46,O4N1
3682,508.37934,1958029,8.4,508.37961805389995,0.00027805389993318386,33,50,O3N1
3683,508.39465,4145554,20.1,508.39487419389997,0.0002241938999532067,37,50,N1
3685,508.41580999999996,2604185,11.9,508.4160035627,0.00019356270001935627,34,54,O2N1
3687,508.43704,13988000,72.9,508.4371329315,9.293149997802175e-05,31,58,O4N1
3689,508.45272,1679269,6.9,508.45238907149997,0.0003309285000341333,35,58,O1N1
3696,509.30630999999994,2176508,9.4,509.3061187601,0.0001912398999479592,35,41,O3
3705,509.40024000000005,2657242,12.0,509.4000191465,0.00022085350008183013,34,53,O3
3710,509.43594,1774566,7.3,509.4364046553,0.0004646552999929554,35,57,O2
3712,509.45744,18874860,97.6,509.4575340241,9.402410000802774e-05,32,61,O4
3716,510.26415,4136180,19.8,510.2649822231,0.0008322231000192915,33,36,O4N1
3720,510.33786,5450508,26.7,510.3377532407,0.0001067592999675071,35,44,O2N1
3726,510.41044000000005,6308644,31.3,510.4105242583,8.42582999212027e-05,37,52,N1
3727,510.43175,3915563,18.6,510.4316536271,9.637290003183807e-05,34,56,O2N1
3737,511.32162999999997,2242125,9.8,511.3217688245,0.00013882450002711266,35,43,O3
3741,511.37969000000004,1938528,8.2,511.3792837021,0.00040629790004231836,33,51,O4
3744,511.41555999999997,3309163,15.4,511.4156692109,0.00010921090000692857,34,55,O3
3746,511.45194000000004,4898423,23.8,511.4520547197,0.00011471969997955966,35,59,O2
3747,511.47309,21193854,109.8,511.4731840885,9.408849996361823e-05,32,63,O4
3748,511.48882000000003,2579331,11.6,511.48844022849994,0.00037977150009282923,36,63,O1
3757,512.3534400000001,20491676,106.1,512.3534033051001,3.669490001811937e-05,35,46,O2N1
3759,512.37437,2791844,12.7,512.3745326739,0.0001626739000357702,32,50,O4N1
3765,512.4264,3586996,16.9,512.4261743227,0.00022567729990896623,37,54,N1
3766,512.447,1928891,8.1,512.4473036915001,0.0003036915001075613,34,58,O2N1
3781,513.3951400000001,2632944,11.8,513.3949337665,0.00020623350008008856,33,53,O4
3783,513.43142,4959995,24.1,513.4313192753001,0.00010072469990518584,34,57,O3
3785,513.46734,6287111,31.1,513.4677047841001,0.0003647841000429253,35,61,O2
3786,513.50396,7388947,37.0,513.5040902929001,0.00013029290005306393,36,65,O1
3796,514.31057,3510297,16.5,514.3115384919,0.0009684919000392256,37,40,O1N1
3799,514.36888,20754476,107.5,514.3690533695001,0.00017336950008939311,35,48,O2N1
3801,514.3904,3064883,14.1,514.3901827383,0.00021726169995872624,32,52,O4N1
3804,514.42615,1898559,8.0,514.4265682471,0.0004182471000149235,33,56,O3N1
3806,514.4417900000001,5197892,25.4,514.4418243871,3.438709995862155e-05,37,56,N1
3820,515.4104,2646654,11.9,515.4105838309,0.00018383090002771496,33,55,O4
3824,515.44705,7359882,36.8,515.4469693397001,8.066029988640366e-05,34,59,O3
3826,515.48331,2424214,10.7,515.4833548485,4.484850001063023e-05,35,63,O2
3836,516.34824,2069166,8.9,516.3483179251001,7.792510007220699e-05,34,46,O3N1
3837,516.3632200000001,2421683,10.7,516.3635740651001,0.0003540651000548678,38,46,N1
3838,516.38449,9208506,46.6,516.3847034339001,0.00021343390005768015,35,50,O2N1
3840,516.40546,3010753,13.8,516.4058328027,0.0003728027000988732,32,54,O4N1
3843,516.45745,7313106,36.6,516.4574744515,2.4451500053146447e-05,37,58,N1
3853,517.33211,1790061,7.4,517.3323335089001,0.00022350890014877223,34,45,O4
3857,517.4259599999999,3013899,13.9,517.4262338953,0.0002738953000971378,33,57,O4
3859,517.44177,1706512,7.0,517.4414900353,0.00027996469998470275,37,57,O1
3860,517.4625599999999,8369175,42.1,517.4626194041001,5.9404100170468155e-05,34,61,O3
3861,517.49893,4729891,22.9,517.4990049129,7.491290000416484e-05,35,65,O2
3866,518.3061700000001,2666792,12.0,518.3064531119,0.00028311189998930786,36,40,O2N1
3871,518.36376,2340411,10.3,518.3639679895,0.00020798950004063954,34,48,O3N1
3873,518.37914,3734336,17.7,518.3792241295,8.412950001002173e-05,38,48,N1
3874,518.40021,19920198,103.1,518.4003534983001,0.0001434983000763168,35,52,O2N1
3876,518.42171,3329358,15.5,518.4214828671,0.00022713289990861085,32,56,O4N1
3893,519.38437,2504069,11.2,519.3843690821001,9.178999107462005e-07,35,51,O3
3896,519.42057,1918993,8.1,519.4207545909001,0.00018459090006217593,36,55,O2
3898,519.44174,3278487,15.2,519.4418839597,0.00014395970003988623,33,59,O4
3899,519.51468,8701615,43.9,519.5146549773,2.5022700015142618e-05,35,67,O2
3905,520.3220200000001,2237108,9.7,520.3221031763001,8.317629999510245e-05,36,42,O2N1
3910,520.37964,2579910,11.6,520.3796180539,2.1946099991509982e-05,34,50,O3N1
3911,520.3949200000001,4036555,19.2,520.3948741939,4.580610004722985e-05,38,50,N1
3913,520.4159099999999,18644946,96.4,520.4160035627001,9.356270015814516e-05,35,54,O2N1
3914,520.43709,7725017,38.7,520.4371329315001,4.2931500047416193e-05,32,58,O4N1
3926,521.39999,2439184,10.8,521.4000191465001,2.9146500082788407e-05,35,53,O3
3930,521.43659,2575132,11.5,521.4364046553001,0.00018534469995756808,36,57,O2
3933,521.4575,4068130,19.4,521.4575340241,3.4024100045826344e-05,33,61,O4
3934,521.53039,13115706,67.2,521.5303050417,8.495830002175353e-05,35,69,O2
3939,522.33762,3426878,16.0,522.3377532407001,0.00013324070005182875,36,44,O2N1
3941,522.35924,2266181,9.9,522.3588826095,0.00035739049997118855,33,48,O4N1
3945,522.3951400000001,2289745,10.0,522.3952681183,0.00012811829992642743,34,52,O3N1
3946,522.41055,4568662,22.1,522.4105242583,2.574169991476083e-05,38,52,N1
3947,522.43169,1795420,7.4,522.4316536271001,3.6372899899106415e-05,35,56,O2N1
3948,522.45293,12962403,66.4,522.4527829959001,0.00014700409997203678,32,60,O4N1
3961,523.37904,2152205,9.3,523.3792837021,0.00024370209996504855,34,51,O4
3964,523.41626,1940377,8.2,523.4156692109001,0.0005907890998742005,35,55,O3
3969,523.47298,10924972,55.6,523.4731840885,0.00020408850002695544,33,63,O4
3973,524.3163599999999,1690811,6.5,524.3170177963001,0.0006577963001745957,35,42,O3N1
3976,524.3528299999999,5226695,24.4,524.3534033051001,0.0005733051001470812,36,46,O2N1
3981,524.42611,5277919,24.6,524.4261743227,6.432270004097518e-05,38,54,N1
3998,525.43111,3104289,13.7,525.4313192753001,0.00020927530010794726,35,57,O3
4001,525.4672099999999,4089901,18.6,525.4677047841001,0.0004947841001694542,36,61,O2
4002,525.489,9382452,45.3,525.4888341529,0.00016584709999278857,33,65,O4
4003,525.5044,2879545,12.5,525.5040902929001,0.00030970709997291124,37,65,O1
4011,526.36862,22626126,112.1,526.3690533695001,0.00043336950011507724,36,48,O2N1
4013,526.39,2814293,12.2,526.3901827383,0.00018273830005455238,33,52,O4N1
4017,526.44165,3236454,14.3,526.4418243871,0.00017438710005990288,38,56,N1
4018,526.46335,2342253,9.8,526.4629537559001,0.0003962440998748207,35,60,O2N1
4025,527.31688,2094207,8.6,527.3166834445001,0.00019655549988328858,35,43,O4
4030,527.35266,2312586,9.7,527.3530689533001,0.00040895330005241703,36,47,O3
4032,527.38875,1834390,7.3,527.3894544621,0.0007044621000886764,37,51,O2
4034,527.4110599999999,2010781,8.2,527.4105838309,0.00047616909989756095,34,55,O4
4036,527.44688,6455721,30.6,527.4469693397001,8.933970013913495e-05,35,59,O3
4038,527.4830599999999,5488308,25.7,527.4833548485,0.00029484850006156194,36,63,O2
4039,527.51965,5627584,26.4,527.5197403573001,9.035730010964471e-05,37,67,O1
4049,528.34805,11358665,55.3,528.3483179251001,0.0002679251001609373,35,46,O3N1
4050,528.36313,2472654,10.5,528.3635740651001,0.00044406510016870016,39,46,N1
4052,528.3844,22454740,111.3,528.3847034339001,0.00030343390005782567,36,50,O2N1
4054,528.40608,2524892,10.7,528.4058328027,0.00024719729992739303,33,54,O4N1
4057,528.45765,3621868,16.3,528.4574744515,0.00017554849989664945,38,58,N1
4068,529.33208,1755652,6.9,529.3323335089001,0.0002535089000730295,35,45,O4
4075,529.4260400000001,2918690,12.7,529.4262338953,0.00019389529995805788,34,57,O4
4078,529.46241,14826286,72.8,529.4626194041001,0.00020940410013281507,35,61,O3
4080,529.4986200000001,2125242,8.7,529.4990049129,0.0003849128999036111,36,65,O2
4086,530.32745,1739331,6.8,530.3275824807001,0.00013248070013105462,34,44,O4N1
4090,530.36369,2746446,11.9,530.3639679895001,0.0002779895000912802,35,48,O3N1
4091,530.37888,2624851,11.2,530.3792241295001,0.0003441295001493927,39,48,N1
4093,530.3998,10658906,51.8,530.4003534983001,0.0005534983000643479,36,52,O2N1
4095,530.4218,2508385,10.7,530.4214828671,0.00031713289990875637,33,56,O4N1
4098,530.47299,6906993,32.8,530.4731245159,0.00013451590007207415,38,60,N1
4109,531.3845299999999,2194837,9.1,531.3843690821001,0.00016091789984784555,36,51,O3
4113,531.44165,3181479,14.1,531.4418839597,0.00023395970004003175,34,59,O4
4115,531.4780900000001,8931762,43.1,531.4782694685,0.0001794684999367746,35,63,O3
4116,531.51433,4115902,18.8,531.5146549773,0.00032497730001068703,36,67,O2
4122,532.32177,1728704,6.7,532.3221031763001,0.00033317630004603416,37,42,O2N1
4127,532.3792599999999,2330578,9.8,532.3796180539001,0.0003580539001859506,35,50,O3N1
4129,532.41579,20133598,99.5,532.4160035627001,0.00021356270008254796,36,54,O2N1
4131,532.43654,3410148,15.2,532.4371329315001,0.0005929315000230417,33,58,O4N1
4148,533.4000599999999,2435352,10.3,533.4000191465001,4.085349985416542e-05,36,53,O3
4151,533.43653,2032227,8.3,533.4364046553001,0.00012534469988167984,37,57,O2
4153,533.45746,4217898,19.3,533.4575340241,7.402410005852289e-05,34,61,O4
4154,533.4721900000001,1728047,6.7,533.4727901641,0.0006001640999784286,38,61,O1
4155,533.5297099999999,7080001,33.7,533.5303050417,0.0005950417000804009,36,69,O2
4162,534.33728,3407682,15.2,534.3377532407001,0.000473240700102906,37,44,O2N1
4167,534.39465,3413844,15.2,534.3952681183001,0.0006181183001672252,35,52,O3N1
4171,534.43121,17025376,83.9,534.4316536271001,0.0004436271001395653,36,56,O2N1
4172,534.45248,7876967,37.7,534.4527829959001,0.0003029959000286908,33,60,O4N1
4186,535.41659,1901722,7.6,535.4156692109001,0.0009207890999505253,36,55,O3
4190,535.45146,3117733,13.7,535.4520547197001,0.0005947197000750748,37,59,O2
4193,535.4727,16865964,83.1,535.4731840885,0.00048408850000214443,34,63,O4
4194,535.54568,12352195,60.3,535.5459551061,0.00027510610004810587,36,71,O2
4200,536.35315,5444548,25.5,536.3534033051001,0.0002533051000455089,37,46,O2N1
4202,536.37399,2090442,8.5,536.3745326739,0.0005426738999858571,34,50,O4N1
4204,536.38925,1724495,6.7,536.3897888139,0.0005388139001070158,38,50,O1N1
4207,536.41081,3168726,14.0,536.4109181827001,0.00010818270015988674,35,54,O3N1
4209,536.4255,3442138,15.4,536.4261743227,0.0006743226999788021,39,54,N1
4210,536.4470299999999,2920929,12.7,536.4473036915001,0.000273691500183304,36,58,O2N1
4211,536.4681,13497320,66.1,536.4684330603001,0.0003330603000222254,33,62,O4N1
4213,536.48313,1813997,7.2,536.4836892003001,0.0005592003001311241,37,62,O1N1
4228,537.43159,2888218,12.6,537.4313192753001,0.00027072469993072446,36,57,O3
4232,537.4673700000001,2374949,10.0,537.4677047841001,0.00033478410000498116,37,61,O2
4234,537.48839,47742252,238.8,537.4888341529,0.0004441529000587252,34,65,O4
4241,538.33199,1779256,7.0,538.3326678607001,0.000677860700079691,36,44,O3N1
4243,538.36874,8948291,43.1,538.3690533695001,0.0003133695000769876,37,48,O2N1
4248,538.4417,5616219,26.3,538.4418243871,0.0001243871000724539,39,56,N1
4250,538.4630000000001,4162913,19.0,538.4629537559001,4.6244099962677865e-05,36,60,O2N1
4262,539.35267,5938044,27.9,539.3530689533001,0.0003989533000776646,37,47,O3
4269,539.44638,3234201,14.3,539.4469693397001,0.0005893397001273115,36,59,O3
4272,539.48314,3112101,13.7,539.4833548485,0.000214848499922482,37,63,O2
4274,539.50397,24211372,120.1,539.5044842173,0.0005142173000649564,34,67,O4
4275,539.51944,2861488,12.4,539.5197403573001,0.00030035730003419303,38,67,O1
4285,540.34778,2141879,8.3,540.3483179251001,0.0005379251001613738,36,46,O3N1
4288,540.38433,26986690,125.9,540.3847034339001,0.00037343390010846633,37,50,O2N1
4290,540.40573,3237065,13.4,540.4058328027,0.00010280270009843662,34,54,O4N1
4294,540.4418400000001,2051284,7.8,540.4422183115001,0.00037831150007150427,35,58,O3N1
4295,540.45736,2690265,10.9,540.4574744515,0.00011445150005329197,39,58,N1
4296,540.4779599999999,2772192,11.2,540.4786038203001,0.0006438203001835063,36,62,O2N1
4311,541.4261,2553612,10.2,541.4262338953,0.00013389529999585648,35,57,O4
4313,541.4619700000001,5432343,23.8,541.4626194041001,0.0006494041000451034,36,61,O3
4315,541.4984099999999,4958755,21.6,541.4990049129,0.0005949129000555331,37,65,O2
4316,541.53498,5713455,25.2,541.5353904217001,0.00041042170005312073,38,69,O1
4326,542.36361,4183861,17.9,542.3639679895001,0.0003579895001166733,36,48,O3N1
4330,542.3999200000001,27243328,127.1,542.4003534983001,0.0004334983000262582,37,52,O2N1
4332,542.4213900000001,3199175,13.3,542.4214828671,9.286709996558784e-05,34,56,O4N1
4335,542.47265,5066583,22.1,542.4731245159,0.00047451590000946453,39,60,N1
4350,543.44196,3442826,14.4,543.4418839597,7.604029997310136e-05,35,59,O4
4352,543.47794,8579221,38.7,543.4782694685,0.00032946850001280836,36,63,O3
4354,543.5145,2641569,10.6,543.5146549773,0.00015497729998514842,37,67,O2
4362,544.3790799999999,2935730,12.0,544.3796180539001,0.0005380539001862417,36,50,O3N1
4363,544.39394,3007927,12.4,544.3948741939001,0.0009341939000933053,40,50,N1
4365,544.4157,15971773,73.7,544.4160035627001,0.0003035627000826935,37,54,O2N1
4367,544.43688,3037636,12.5,544.4371329315001,0.00025293150008565135,34,58,O4N1
4368,544.45177,2060745,7.9,544.4523890715001,0.0006190715000684577,38,58,O1N1
4371,544.48807,7009749,31.3,544.4887745803001,0.0007045803000664819,39,62,N1
4385,545.40002,2404085,9.5,545.4000191465001,8.534999551557121e-07,37,53,O3
4389,545.45751,2913543,11.9,545.4575340241,2.4024100071073917e-05,35,61,O4
4391,545.49365,11366162,51.9,545.4939195329,0.00026953290000619745,36,65,O3
4392,545.53035,3154718,13.0,545.5303050417,4.4958300009056984e-05,37,69,O2
4397,546.33752,2973213,12.2,546.3377532407001,0.0002332407000267267,38,44,O2N1
4399,546.35864,2407972,9.5,546.3588826095,0.00024260949999188597,35,48,O4N1
4403,546.3947400000001,3143215,13.0,546.3952681183001,0.0005281183000533929,36,52,O3N1
4406,546.43126,24053818,112.0,546.4316536271001,0.0003936271001521163,37,56,O2N1
4408,546.45225,4138049,17.7,546.4527829959001,0.0005329959000164308,34,60,O4N1
4428,547.41542,1721714,6.3,547.4156692109001,0.0002492109000513665,37,55,O3
4434,547.47284,4682628,20.3,547.4731840885,0.00034408850001454994,35,63,O4
4435,547.5456,7823771,35.2,547.5459551061,0.0003551060999598121,37,71,O2
4442,548.35387,3425434,14.3,548.3534033051001,0.0004666948999556553,38,46,O2N1
4444,548.37388,2130081,8.2,548.3745326739,0.0006526739000491943,35,50,O4N1
4448,548.4101900000001,3339948,13.9,548.4109181827001,0.0007281827000724661,36,54,O3N1
4451,548.44709,20361912,94.5,548.4473036915001,0.00021369150010741578,37,58,O2N1
4452,548.46829,10382014,47.3,548.4684330603001,0.00014306030004718195,34,62,O4N1
4467,549.3942400000001,2428899,9.6,549.3949337665,0.0006937664999213666,36,53,O4
4470,549.4313400000001,3138031,13.0,549.4313192753001,2.072469999347959e-05,37,57,O3
4474,549.4671,2770938,11.2,549.4677047841,0.0006047841000054177,38,61,O2
4477,549.4886700000001,7499777,33.6,549.4888341529,0.00016415289996984939,35,65,O4
4478,549.5614099999999,10031128,45.6,549.5616051705,0.0001951705000919901,37,73,O2
4483,550.3323,2026252,7.7,550.3326678607001,0.0003678607000665579,37,44,O3N1
4485,550.36877,9133335,41.4,550.3690533695001,0.0002833695000390435,38,48,O2N1
4487,550.3901099999999,2173214,8.4,550.3901827383,7.273830010490201e-05,35,52,O4N1
4489,550.40522,2142755,8.2,550.4054388783002,0.0002188783001884076,39,52,O1N1
4492,550.42609,2829610,11.5,550.4265682471001,0.00047824710009081173,36,56,O3N1
4494,550.44149,4713775,20.4,550.4418243871,0.0003343870999970022,40,56,N1
4497,550.46347,2937269,12.0,550.4629537559001,0.0005162440999129103,37,60,O2N1
4498,550.48383,14069052,64.7,550.4840831247001,0.00025312470006610965,34,64,O4N1
4515,551.41034,1940705,7.3,551.4105838309,0.00024383089998991636,36,55,O4
4519,551.4467900000001,3222637,13.4,551.4469693397001,0.00017933970002559363,37,59,O3
4523,551.48291,2820216,11.5,551.4833548485,0.00044484850002390885,38,63,O2
4525,551.5043,14876287,68.6,551.5044842173,0.0001842173001023184,35,67,O4
4526,551.51911,1958531,7.4,551.5197403573001,0.0006303573001105178,39,67,O1
4532,552.3843099999999,13815701,63.5,552.3847034339001,0.000393433900171658,38,50,O2N1
4534,552.40512,2736028,11.1,552.4058328027,0.0007128027000362636,35,54,O4N1
4538,552.45707,7253933,32.5,552.4574744515,0.0004044515000032334,40,58,N1
4541,552.47812,4367795,18.8,552.4786038203001,0.00048382030013272015,37,62,O2N1
4550,553.33256,4763842,20.7,553.3323335089001,0.00022649109985195537,37,45,O4
4560,553.46228,3804907,16.1,553.4626194041001,0.00033940410014565714,37,61,O3
4563,553.49878,4374775,18.8,553.4990049129,0.00022491289996651176,38,65,O2
4564,553.51985,11012349,50.2,553.5201342817,0.00028428170003280684,35,69,O4
4565,553.5349,2756354,11.2,553.5353904217001,0.0004904217000785138,39,69,O1
4573,554.36359,2728969,11.0,554.3639679895001,0.00037798950006617815,37,48,O3N1
4575,554.4,35275284,165.2,554.4003534983001,0.00035349830011455197,38,52,O2N1
4577,554.4213,4050971,17.3,554.4214828671,0.0001828671000794202,35,56,O4N1
4581,554.47284,2500907,9.9,554.4731245159,0.00028451590003442107,40,60,N1
4583,554.49383,2647602,10.6,554.4942538847,0.0004238847000124224,37,64,O2N1
4595,555.34794,3522369,14.8,555.3479835733,4.357329999038484e-05,37,47,O4
4598,555.38383,2051277,7.8,555.3843690821001,0.0005390821000901269,38,51,O3
4603,555.44196,2450271,9.7,555.4418839597,7.604029997310136e-05,36,59,O4
4605,555.47807,5690219,25.0,555.4782694685,0.0001994684999999663,37,63,O3
4607,555.51445,4643190,20.1,555.5146549773,0.0002049772999725974,38,67,O2
4608,555.55066,5734274,25.3,555.5510404861001,0.00038048610008445394,39,71,O1
4615,556.37899,4152457,17.8,556.3796180539001,0.0006280539000727003,37,50,O3N1
4618,556.41572,29172884,136.2,556.4160035627001,0.00028356270013318863,38,54,O2N1
4620,556.43722,4595867,19.9,556.4371329315001,8.706849996542587e-05,35,58,O4N1
4621,556.4524200000001,1743008,6.3,556.4523890715001,3.0928499995752645e-05,39,58,O1N1
4624,556.4886799999999,4775084,20.7,556.4887745803001,9.458030012865493e-05,40,62,N1
4635,557.39972,1958861,6.9,557.4000191465001,0.00029914650008322496,38,53,O3
4640,557.45734,3534816,13.9,557.4575340241,0.0001940240999829257,36,61,O4
4643,557.49362,11570667,49.7,557.4939195329,0.00029953290004414157,37,65,O3
4645,557.5300599999999,2547191,9.5,557.5303050417,0.00024504170005457127,38,69,O2
4649,558.33751,2042104,7.3,558.3377532407001,0.00024324070011516596,39,44,O2N1
4654,558.39525,3693322,14.6,558.3952681183001,1.811830009046389e-05,37,52,O3N1
4658,558.43146,17577750,76.4,558.4316536271,0.00019362709997494676,38,56,O2N1
4660,558.45295,2488093,9.3,558.4527829959001,0.00016700409992154164,35,60,O4N1
4663,558.50419,7169837,30.1,558.5044246447001,0.0002346447000718399,40,64,N1
4675,559.41512,2865232,10.9,559.4156692109001,0.0005492109000897472,38,55,O3
