,m/z,I,S/N,em,error,C,H,Class
17464,618.35933,2249185,8.4,618.3588826095001,0.00044739049985764723,41,48,O4N1
17466,618.3957,5860334,24.8,618.3952681183001,0.0004318816999102637,42,52,O3N1
17469,618.43195,25926650,116.2,618.4316536271,0.0002963729000384774,43,56,O2N1
17471,618.4531900000001,5479426,23.1,618.4527829959001,0.0004070040999977209,40,60,O4N1
17473,618.4685599999999,3426823,13.7,618.4680391359001,0.0005208640998262126,44,60,O1N1
17475,618.4895,7911438,34.2,618.4891685047,0.00033149529997444915,41,64,O3N1
17478,618.5259900000001,32222234,144.9,618.5255540135,0.00043598650006515527,42,68,O2N1
17480,618.54672,5388834,22.7,618.5466833823001,3.661769994778297e-05,39,72,O4N1
17482,618.58272,1738798,6.0,618.5830688911001,0.0003488911000886219,40,76,O3N1
17488,619.4162299999999,2305614,8.6,619.4156692109001,0.0005607890998362564,43,55,O3
17495,619.47357,9723234,42.4,619.4731840885,0.00038591149996136664,41,63,O4
17498,619.50992,11015534,48.3,619.5095695973,0.00035040269995079143,42,67,O3
17501,619.54643,7468411,32.1,619.5459551061,0.0004748938999910024,43,71,O2
17503,619.56744,42552704,191.9,619.5670844749001,0.0003555250999625059,40,75,O4
17505,619.64026,15971739,70.9,619.6398554925,0.00040450749997944513,42,83,O2
17508,620.37518,2433177,9.2,620.3745326739001,0.0006473260998518526,41,50,O4N1
17511,620.41157,6696614,28.6,620.4109181827,0.0006518172999676608,42,54,O3N1
17512,620.4476400000001,31129266,139.9,620.4473036915,0.00033630850009558344,43,58,O2N1
17514,620.4684599999999,3790009,15.4,620.4684330603001,2.693969986466982e-05,40,62,O4N1
17516,620.48398,2270911,8.5,620.4836892003001,0.0002907996998828821,44,62,O1N1
17520,620.50517,4306630,17.7,620.5048185691,0.0003514308999683635,41,66,O3N1
17522,620.52068,2228939,8.3,620.5200747091001,0.0006052908998981366,45,66,N1
17525,620.5417,3426515,13.7,620.5412040779,0.0004959220999580793,42,70,O2N1
17527,620.56308,2536666,9.7,620.5623334467001,0.0007465532999049174,39,74,O4N1
17537,621.43188,3729414,15.1,621.4313192753,0.0005607246999943527,43,57,O3
17542,621.4683200000001,2101011,7.7,621.4677047841,0.0006152159000976098,44,61,O2
17543,621.48954,10813466,47.4,621.4888341529,0.0007058470999936617,41,65,O4
17545,621.50456,3341855,13.3,621.5040902929001,0.0004697070999100106,45,65,O1
17547,621.52574,11499558,50.5,621.5252196617,0.0005203383000207396,42,69,O3
17549,621.56223,11307059,49.6,621.5616051705,0.0006248294999977588,43,73,O2
17550,621.5831900000001,70848568,320.8,621.5827345393001,0.0004554606999818134,40,77,O4
17557,622.39082,2853713,11.1,622.3901827383002,0.0006372616998078229,41,52,O4N1
17562,622.4271200000001,9165150,39.9,622.4265682471,0.0005517529000371724,42,56,O3N1
17564,622.4633,29942122,134.5,622.4629537559,0.00034624410000105854,43,60,O2N1
17566,622.48457,4465522,18.5,622.4840831247001,0.00048687529988455935,40,64,O4N1
17568,622.50028,3123063,12.3,622.4993392647001,0.0009407352998778151,44,64,O1N1
17572,622.5206099999999,3745918,15.2,622.5204686335001,0.00014136649986085104,41,68,O3N1
17574,622.5361,3320707,13.2,622.5357247735001,0.00037522649995480606,45,68,N1
17577,622.55761,2777995,10.8,622.5568541423,0.0007558576999144861,42,72,O2N1
17586,623.41135,2281650,8.5,623.4105838309001,0.0007661690998475024,42,55,O4
17590,623.44736,4647614,19.3,623.4469693397,0.0003906603000132236,43,59,O3
17594,623.48404,2474187,9.4,623.4833548485,0.0006851515000789732,44,63,O2
17596,623.50513,12143314,53.4,623.5044842173,0.000645782699962183,41,67,O4
17598,623.52046,3143895,12.4,623.5197403573001,0.000719642699891665,45,67,O1
17600,623.5414599999999,11565791,50.8,623.5408697261,0.000590273899888416,42,71,O3
17602,623.57783,12233451,53.8,623.5772552349,0.0005747650999410325,43,75,O2
17604,623.59888,57234164,258.8,623.5983846037001,0.0004953962999252326,40,79,O4
17605,623.6142,2129656,7.8,623.6136407437001,0.0005592562998799622,44,79,O1
17609,624.40612,3507209,14.1,624.4058328027,0.0002871972999400896,41,54,O4N1
17610,624.42175,1945614,7.0,624.4210889427001,0.0006610572999079523,45,54,O1N1
17613,624.44272,8722454,37.8,624.4422183115,0.0005016884999804461,42,58,O3N1
17615,624.47904,45716516,206.3,624.4786038203,0.00043617970004561357,43,62,O2N1
17616,624.50033,3917354,16.0,624.4997331891001,0.0005968108998786192,40,66,O4N1
17619,624.5153799999999,2414127,9.1,624.5149893291001,0.00039067089983291226,44,66,O1N1
17621,624.53655,2653238,10.2,624.5361186979001,0.0004313020999688888,41,70,O3N1
17625,624.5727400000001,2476611,9.4,624.5725042067,0.00023579330002121424,42,74,O2N1
17633,625.42719,2965865,11.6,625.4262338953,0.0009561046999806422,42,57,O4
17638,625.46342,5122422,21.4,625.4626194041,0.0008005959000456642,43,61,O3
17643,625.49915,2327938,8.7,625.4990049129,0.00014508710000882274,44,65,O2
17645,625.5206900000001,15431050,68.4,625.5201342817,0.000555718300006447,41,69,O4
17648,625.55709,15570326,69.0,625.5565197905,0.0005702094999833207,42,73,O3
17652,625.5934599999999,12012963,52.8,625.5929052993,0.0005547006999222504,43,77,O2
17659,626.40098,9313977,40.5,626.4003534983001,0.0006265016999122963,44,52,O2N1
17661,626.4222,3552449,14.3,626.4214828671,0.000717132899922035,41,56,O4N1
17662,626.43772,1785030,6.2,626.4367390071001,0.0009809928999402473,45,56,O1N1
17665,626.45835,7934669,34.2,626.4578683759,0.0004816240999616639,42,60,O3N1
17667,626.49478,50026200,225.9,626.4942538847,0.0005261152999764818,43,64,O2N1
17668,626.51617,3029729,11.9,626.5153832535001,0.0007867464998980722,40,68,O4N1
17670,626.53076,2790630,10.8,626.5306393935001,0.00012060649987688521,44,68,O1N1
17673,626.5671,2482931,9.4,626.5670249023001,7.509769989155757e-05,45,72,N1
17683,627.44265,4811808,20.0,627.4418839597,0.0007660402999363214,42,59,O4
17686,627.4788599999999,7182381,30.8,627.4782694685,0.0005905314999381517,43,63,O3
17690,627.51523,2526265,9.6,627.5146549773,0.0005750226999907682,44,67,O2
17692,627.5362299999999,20027456,89.3,627.5357843461001,0.0004456538998738324,41,71,O4
17693,627.5514900000001,3819590,15.5,627.5510404861001,0.0004495138999800474,45,71,O1
17695,627.5727,20146254,89.9,627.5721698549,0.0005301451000150337,42,75,O3
17698,627.6091700000001,7887962,34.0,627.6085553637,0.0006146363000425481,43,79,O2
17702,628.38005,4783459,19.9,628.3796180539001,0.0004319460998658542,43,50,O3N1
17705,628.43743,4085623,16.7,628.4371329315001,0.0002970684998899742,41,58,O4N1
17709,628.47381,8295811,35.9,628.4735184403,0.0002915596999173431,42,62,O3N1
17713,628.51045,21350800,95.3,628.5099039491,0.0005460508999703961,43,66,O2N1
17715,628.5317,2972055,11.6,628.5310333179001,0.0006666820999043921,40,70,O4N1
17720,628.58327,2589865,9.9,628.5826749667001,0.0005950332998736485,45,74,N1
17729,629.4581400000001,4925142,20.5,629.4575340241,0.0006059759000436316,42,61,O4
17732,629.49437,8049378,34.8,629.4939195329,0.0004504670999949667,43,65,O3
17734,629.5083099999999,1840871,6.5,629.5091756729,0.0008656729000904306,47,65,
17737,629.53095,4753135,19.8,629.5303050417,0.0006449582999721315,44,69,O2
17739,629.55179,20495094,91.4,629.5514344105001,0.0003555894999180964,41,73,O4
17743,629.58841,15618818,69.2,629.5878199193,0.0005900806999079578,42,77,O3
17744,629.62475,12303119,54.1,629.6242054281,0.0005445718999226301,43,81,O2
17747,630.39586,5642264,23.8,630.3952681183001,0.000591881699847363,43,52,O3N1
17749,630.43205,16127012,71.5,630.4316536271,0.00039637290001337533,44,56,O2N1
17751,630.45331,4771884,19.8,630.4527829959001,0.0005270040999221237,41,60,O4N1
17755,630.4896200000001,8709176,37.8,630.4891685047,0.0004514953000125388,42,64,O3N1
17757,630.50528,1892925,6.7,630.5044246447001,0.0008553552999046588,46,64,N1
17759,630.52597,33545284,150.9,630.5255540135,0.0004159865000019636,43,68,O2N1
17761,630.5471299999999,2441548,9.2,630.5466833823001,0.0004466176998221272,40,72,O4N1
17778,631.45279,1734146,6.0,631.4520547197,0.00073528030009129,45,59,O2
17780,631.47352,6069642,25.7,631.4731840885,0.00033591149997391767,42,63,O4
17783,631.50996,9394582,40.9,631.5095695973,0.000390402699963488,43,67,O3
17785,631.52389,2042267,7.4,631.5248257373,0.000935737299982975,47,67,
17787,631.54609,5364130,22.5,631.5459551061,0.00013489390005361201,44,71,O2
17789,631.56758,19422634,86.6,631.5670844749001,0.0004955250999501004,41,75,O4
17791,631.6403799999999,14216642,62.8,631.6398554925,0.0005245074999038479,43,83,O2
17793,632.37507,1886910,6.7,632.3745326739001,0.0005373260999022023,42,50,O4N1
17794,632.4115,5187787,21.7,632.4109181827,0.000581817300030707,43,54,O3N1
17795,632.44756,22146774,99.0,632.4473036915,0.0002563084999565035,44,58,O2N1
17797,632.46887,4968158,20.7,632.4684330603001,0.0004369396999663877,41,62,O4N1
17799,632.4845799999999,2410467,9.1,632.4836892003001,0.0008907996998459566,45,62,O1N1
17801,632.50528,6672107,28.5,632.5048185691,0.0004614308999180139,42,66,O3N1
17803,632.52055,2206448,8.1,632.5200747091001,0.0004752908998852945,46,66,N1
17805,632.54157,28610294,128.4,632.5412040779,0.0003659220999452373,43,70,O2N1
17807,632.56247,4336382,17.8,632.5623334467001,0.0001365532998534036,40,74,O4N1
17817,633.43161,2359335,8.8,633.4313192753,0.00029072469999391615,44,57,O3
17822,633.4894,8346683,36.1,633.4888341529,0.0005658471000060672,42,65,O4
17825,633.52552,9688135,42.2,633.5252196617,0.00030033830000775197,43,69,O3
17828,633.56196,5483604,23.1,633.5616051705,0.0003548294999973223,44,73,O2
17830,633.58305,33292378,149.7,633.5827345393001,0.00031546069988053205,41,77,O4
17832,633.65586,9840755,42.9,633.6555055569,0.00035444309992271883,43,85,O2
17835,634.39023,2383214,8.9,634.3901827383002,4.726169981950079e-05,42,52,O4N1
17836,634.4269099999999,5646715,23.8,634.4265682471,0.00034175289988525037,43,56,O3N1
17837,634.46334,28590470,128.3,634.4629537559,0.0003862441000137551,44,60,O2N1
17839,634.48379,3405710,13.6,634.4840831247001,0.0002931247000788062,41,64,O4N1
17841,634.49997,2215827,8.2,634.4993392647001,0.000630735299864682,45,64,O1N1
17843,634.52085,4832667,20.1,634.5204686335001,0.0003813664999370303,42,68,O3N1
17845,634.5365,1756576,6.1,634.5357247735001,0.0007752264999680847,46,68,N1
17847,634.55694,2832295,11.0,634.5568541423,8.58577000144578e-05,43,72,O2N1
17849,634.57813,2228142,8.2,634.5779835111001,0.00014648889987256553,40,76,O4N1
17854,635.4110099999999,2220745,8.2,635.4105838309001,0.00042616909979642514,43,55,O4
17857,635.44773,2605014,10.0,635.4469693397,0.0007606602999885581,44,59,O3
17864,635.5049799999999,9067241,39.4,635.5044842173,0.0004957826998861492,42,67,O4
17866,635.54145,9613045,41.9,635.5408697261,0.0005802739000273505,43,71,O3
17868,635.57757,7455490,32.0,635.5772552349,0.00031476510002903524,44,75,O2
17869,635.59875,55460616,250.7,635.5983846037001,0.00036539629991239053,41,79,O4
17872,636.40626,2263323,8.4,636.4058328027,0.00042719729992768407,42,54,O4N1
17875,636.44267,7786536,33.6,636.4422183115,0.0004516884999929971,43,58,O3N1
17877,636.47902,27882548,125.1,636.4786038203,0.0004161796999824219,44,62,O2N1
17879,636.5006900000001,2518587,9.6,636.4997331891001,0.0009568108999928882,41,66,O4N1
17883,636.53563,3190855,12.6,636.5361186979001,0.0004886979000957581,42,70,O3N1
17885,636.5521,2437197,9.2,636.5513748379001,0.0007251620999113584,46,70,N1
17888,636.57192,1851731,6.5,636.5725042067,0.0005842067000685347,43,74,O2N1
17895,637.42722,2758005,10.5,637.4262338953,0.0009861047000185863,43,57,O4
17899,637.46327,4159361,16.8,637.4626194041,0.0006505958999696304,44,61,O3
17903,637.49993,2623885,9.9,637.4990049129,0.0009250870999721883,45,65,O2
17905,637.52071,10360212,44.7,637.5201342817,0.0005757182999559518,42,69,O4
17908,637.55727,10778017,46.6,637.5565197905,0.0007502094999836117,43,73,O3
17910,637.59338,9799085,42.2,637.5929052993,0.0004747007000105441,44,77,O2
17912,637.6143599999999,47900084,213.6,637.6140346681001,0.00032533189983041666,41,81,O4
17919,638.4587700000001,8814289,37.8,638.4578683759,0.0009016241000381342,43,60,O3N1
17921,638.49487,38602460,171.8,638.4942538847,0.0006161152999766273,44,64,O2N1
17922,638.5155599999999,3208676,12.5,638.5153832535001,0.00017674649984655844,41,68,O4N1
17926,638.552,3049712,11.8,638.5517687623001,0.00023123769994981558,42,72,O3N1
17930,638.58861,2306301,8.5,638.5881542711,0.0004557288999649245,43,76,O2N1
17938,639.4427099999999,3443740,13.6,639.4418839597,0.0008260402998985228,43,59,O4
17941,639.47901,5820457,24.3,639.4782694685,0.0007405315000141854,44,63,O3
17948,639.5364900000001,13326396,58.1,639.5357843461001,0.0007056539000132034,42,71,O4
17951,639.57277,13285448,57.9,639.5721698549,0.0006001450999519875,43,75,O3
17955,639.60933,9074772,38.9,639.6085553637,0.0007746362999796474,44,79,O2
17957,639.64503,1987168,7.1,639.6449408725001,8.91274999048619e-05,45,83,O1
17960,640.41662,9159011,39.3,640.4160035627,0.0006164372999819534,45,54,O2N1
17967,640.4742200000001,7620983,32.4,640.4735184403,0.000701559700019061,43,62,O3N1
17969,640.5105599999999,42011012,187.1,640.5099039491,0.0006560508999200465,44,66,O2N1
17970,640.53159,3638154,14.5,640.5310333179001,0.0005566820999547417,41,70,O4N1
17985,641.45843,3267264,12.8,641.4575340241,0.000895975899993573,43,61,O4
17988,641.4941,5406412,22.4,641.4939195329,0.00018046709999453014,44,65,O3
17992,641.53118,2647768,10.0,641.5303050417,0.0008749582999598715,45,69,O2
17994,641.5521200000001,16919262,74.2,641.5514344105001,0.0006855894999944212,42,73,O4
17995,641.58852,18805482,82.7,641.5878199193,0.000700080699971295,43,77,O3
17997,641.62482,6669047,28.1,641.6242054281,0.0006145718999732708,44,81,O2
18000,642.39572,3640824,14.5,642.3952681183001,0.00045188169985976856,44,52,O3N1
18003,642.4320700000001,11357188,49.2,642.4316536271,0.000416372900076567,45,56,O2N1
18005,642.4529,4042763,16.3,642.4527829959001,0.00011700409993409266,42,60,O4N1
18008,642.48973,7837719,33.4,642.4891685047,0.0005614952999621892,43,64,O3N1
18012,642.52593,19702820,86.7,642.5255540135,0.00037598649998926703,44,68,O2N1
18014,642.5461700000001,2058026,7.4,642.5466833823001,0.0005133823000278426,41,72,O4N1
18028,643.4739400000001,3372894,13.3,643.4731840885,0.000755911500050388,43,63,O4
18032,643.50973,6804842,28.7,643.5095695973,0.00016040269997574796,44,67,O3
18036,643.54595,3518326,13.9,643.5459551061,5.106100047669315e-06,45,71,O2
18038,643.5671,18460028,81.1,643.5670844749001,1.5525099911428697e-05,42,75,O4
18040,643.60388,14310793,62.5,643.6034699837,0.0004100162999520762,43,79,O3
18041,643.64012,11851157,51.4,643.6398554925,0.00026450749999185064,44,83,O2
18044,644.41126,4123284,16.7,644.4109181827,0.0003418172999545277,44,54,O3N1
18045,644.44789,15683232,68.7,644.4473036915,0.0005863085000328283,45,58,O2N1
18047,644.46889,3796647,15.2,644.4684330603001,0.00045693969991589256,42,62,O4N1
18051,644.50533,8013491,34.2,644.5048185691,0.0005114308999054629,43,66,O3N1
18053,644.54131,30744254,136.4,644.5412040779,0.00010592209991955315,44,70,O2N1
18054,644.56264,2335942,8.6,644.5623334467001,0.0003065532998789422,41,74,O4N1
18061,645.43121,1923044,6.8,645.4313192753,0.00010927530001936248,45,57,O3
18067,645.4893,5400567,22.4,645.4888341529,0.0004658470999174824,43,65,O4
18070,645.52543,8706051,37.3,645.5252196617,0.00021033830000760645,44,69,O3
18071,645.5398299999999,1921544,6.7,645.5404758017,0.0006458017001023109,48,69,
18073,645.56153,4086799,16.5,645.5616051705,7.517050005390047e-05,45,73,O2
18075,645.58313,19726358,86.8,645.5827345393001,0.00039546069990592514,42,77,O4
18078,645.65539,14086190,61.5,645.6555055569,0.00011555690002751362,44,85,O2
18081,646.39073,1820191,6.3,646.3901827383002,0.0005472616998076774,43,52,O4N1
18082,646.4274,5524779,23.0,646.4265682471,0.0008317529000123614,44,56,O3N1
18084,646.4634900000001,21586230,95.2,646.4629537559,0.0005362441000897888,45,60,O2N1
18086,646.48449,4845886,19.9,646.4840831247001,0.0004068752999728531,42,64,O4N1
18090,646.52055,5791050,24.2,646.5204686335001,8.136649989864964e-05,43,68,O3N1
18093,646.55739,26423638,117.0,646.5568541423,0.0005358577000151854,44,72,O2N1
18095,646.57867,3129949,12.2,646.5779835111001,0.0006864888998734386,41,76,O4N1
18102,647.44783,2231544,8.1,647.4469693397,0.0008606602999634561,45,59,O3
18107,647.5054200000001,8020619,34.2,647.5044842173,0.0009357827000258112,43,67,O4
18112,647.5414599999999,9386647,40.3,647.5408697261,0.000590273899888416,44,71,O3
18114,647.57796,4597923,18.8,647.5772552349,0.0007047650999538746,45,75,O2
18116,647.59903,29049514,128.8,647.5983846037001,0.0006453962998875795,42,79,O4
18118,647.67198,10155713,43.8,647.6711556213,0.0008243786999173608,44,87,O2
18123,648.44261,5680572,23.7,648.4422183115,0.00039168849991710886,44,58,O3N1
18126,648.4788,25347016,112.1,648.4786038203,0.0001961796999694343,45,62,O2N1
18128,648.50039,3834319,15.3,648.4997331891001,0.0006568108999545075,42,66,O4N1
18133,648.53598,3649498,14.5,648.5361186979001,0.00013869790006992844,43,70,O3N1
18138,648.57322,2040294,7.3,648.5725042067,0.0007157932999461991,44,74,O2N1
18140,648.5941799999999,2490605,9.3,648.5936335755001,0.0005464244998165668,41,78,O4N1
18149,649.4625599999999,2986758,11.5,649.4626194041,5.940410005678132e-05,45,61,O3
18154,649.5208,8841496,37.9,649.5201342817,0.0006657182999560973,43,69,O4
18157,649.55737,8114469,34.6,649.5565197905,0.0008502094999585097,44,73,O3
18161,649.61432,50050360,223.2,649.6140346681001,0.00028533189993140695,42,81,O4
18165,650.42138,2881594,11.1,650.4214828671,0.0001028671000540271,43,56,O4N1
18167,650.45805,6886982,29.1,650.4578683759,0.0001816240999232832,44,60,O3N1
18169,650.49414,26879570,119.0,650.4942538847,0.0001138846999992893,45,64,O2N1
18170,650.5151400000001,2980440,11.5,650.5153832535001,0.0002432535000025382,42,68,O4N1
18175,650.5663599999999,1953385,6.9,650.5670249023001,0.0006649023001727983,47,72,N1
18186,651.44286,2419073,9.0,651.4418839597,0.0009760402999745565,44,59,O4
18190,651.47905,3113869,12.1,651.4782694685,0.000780531500026882,45,63,O3
18195,651.5144700000001,2116248,7.6,651.5146549773,0.0001849772999094057,46,67,O2
18197,651.53594,10402719,44.9,651.5357843461001,0.000155653899923891,43,71,O4
18199,651.57223,10311595,44.5,651.5721698549,6.014509995111439e-05,44,75,O3
18201,651.60833,7412662,31.4,651.6085553637,0.0002253636999967057,45,79,O2
18203,651.6296,46954428,209.3,651.6296847325001,8.473250011320488e-05,42,83,O4
18209,652.43671,3043262,11.8,652.4371329315001,0.00042293150011118996,43,58,O4N1
18212,652.47366,8352458,35.7,652.4735184403,0.00014155969995499618,44,62,O3N1
18214,652.50999,39258324,174.7,652.5099039491,8.605089999491611e-05,45,66,O2N1
18215,652.53177,3845852,15.4,652.5310333179001,0.0007366820999550328,42,70,O4N1
18217,652.54718,1946337,6.8,652.5462894579001,0.0008905420999099078,46,70,O1N1
18218,652.567,2997991,11.6,652.5674188267001,0.00041882670006998524,43,74,O3N1
18222,652.60321,2092787,7.5,652.6038043355001,0.0005943355000681549,44,78,O2N1
18232,653.4580900000001,3261953,12.8,653.4575340241,0.0005559759000561826,44,61,O4
18236,653.49402,4575757,18.7,653.4939195329,0.00010046709996913705,45,65,O3
18239,653.53072,2489880,9.3,653.5303050417,0.0004149582999843915,46,69,O2
18241,653.55161,13009439,56.6,653.5514344105001,0.00017558949991780537,43,73,O4
18243,653.58835,13636138,59.4,653.5878199193,0.0005300806999457564,44,77,O3
18245,653.62421,8665654,37.1,653.6242054281,4.5718999217569944e-06,45,81,O2
18250,654.43171,9153332,39.3,654.4316536271,5.6372899962298106e-05,46,56,O2N1
18252,654.4536099999999,3218747,12.6,654.4527829959001,0.0008270040998468176,43,60,O4N1
18255,654.4893099999999,7078726,29.9,654.4891685047,0.00014149529988571885,44,64,O3N1
18257,654.52575,40348496,179.6,654.5255540135,0.000195986499988976,45,68,O2N1
18258,654.5468900000001,3016536,11.7,654.5466833823001,0.00020661769997332158,42,72,O4N1
18260,654.5824200000001,2382435,8.8,654.5830688911001,0.0006488911000133157,43,76,O3N1
18262,654.59816,1856104,6.4,654.5983250311001,0.00016503110009580269,47,76,N1
18273,655.47278,4492922,18.3,655.4731840885,0.0004040885000904382,44,63,O4
18276,655.51025,4689541,19.2,655.5095695973,0.0006804027000271162,45,67,O3
18278,655.54598,2751632,10.5,655.5459551061,2.4893899990274804e-05,46,71,O2
18280,655.56694,19856534,87.4,655.5670844749001,0.00014447490002567065,43,75,O4
18282,655.60358,19373218,85.2,655.6034699837,0.00011001629991369555,44,79,O3
18284,655.64,8345774,35.6,655.6398554925,0.000144507499953761,45,83,O2
18288,656.4109900000001,4505501,18.4,656.4109181827,7.181730006777798e-05,45,54,O3N1
18290,656.4471,13405608,58.4,656.4473036915,0.0002036915000189765,46,58,O2N1
18291,656.46934,3639727,14.5,656.4684330603001,0.0009069396999166202,43,62,O4N1
18295,656.50492,7781818,33.1,656.5048185691,0.00010143089991743182,44,66,O3N1
18298,656.5410099999999,23281094,102.8,656.5412040779,0.00019407790011882753,45,70,O2N1
18299,656.56313,2907084,11.2,656.5623334467001,0.0007965532998923663,42,74,O4N1
18315,657.48907,5177578,21.4,657.4888341529,0.0002358470999297424,44,65,O4
18318,657.52528,7634677,32.4,657.5252196617,6.033829993157269e-05,45,69,O3
18320,657.56081,3792128,15.1,657.5616051705,0.0007951705000550646,46,73,O2
18322,657.58265,19678982,86.6,657.5827345393001,8.453930013274658e-05,43,77,O4
18323,657.6191200000001,17401618,76.4,657.6191200481001,4.809999154531397e-08,44,81,O3
18324,657.65547,13043485,56.8,657.6555055569,3.555690000212053e-05,45,85,O2
18326,658.3906900000001,2000382,7.1,658.3901827383002,0.0005072616999086677,44,52,O4N1
18328,658.42625,4659209,19.0,658.4265682471,0.00031824710004002554,45,56,O3N1
18330,658.46327,16314389,71.5,658.4629537559,0.0003162440999631144,46,60,O2N1
18331,658.4844099999999,5714971,23.8,658.4840831247001,0.00032687529983377317,43,64,O4N1
18333,658.49901,2023456,7.2,658.4993392647001,0.00032926470009897457,47,64,O1N1
18336,658.52092,8844326,37.9,658.5204686335001,0.000451366499987671,44,68,O3N1
18338,658.55718,29691954,131.7,658.5568541423,0.00032585769997695024,45,72,O2N1
18340,658.57872,2774840,10.6,658.5779835111001,0.0007364888998608876,42,76,O4N1
18356,659.50503,6244690,26.2,659.5044842173,0.000545782699987285,44,67,O4
18359,659.54152,9257309,39.7,659.5408697261,0.0006502738999643043,45,71,O3
18362,659.5781,4007272,16.1,659.5772552349,0.0008447650999414691,46,75,O2
18364,659.59869,18760046,82.5,659.5983846037001,0.00030539629995018913,43,79,O4
18366,659.6711700000001,15720836,68.8,659.6711556213,1.4378700029737956e-05,45,87,O2
18370,660.40531,2512994,9.4,660.4058328027,0.0005228027000612201,44,54,O4N1
18373,660.44233,5924461,24.7,660.4422183115,0.00011168849994191987,45,58,O3N1
18375,660.4785,24232568,107.1,660.4786038203,0.00010382029995525954,46,62,O2N1
18377,660.49928,3793534,15.1,660.4997331891001,0.00045318910008518287,43,66,O4N1
18379,660.51567,2511363,9.4,660.5149893291001,0.0006806708998965405,47,66,O1N1
18381,660.53586,5862025,24.5,660.5361186979001,0.0002586979001080181,44,70,O3N1
18384,660.57245,28500628,126.3,660.5725042067,5.420670004241401e-05,45,74,O2N1
18386,660.5939,3563163,14.1,660.5936335755001,0.00026642449984137784,42,78,O4N1
18392,661.42687,2010260,7.1,661.4262338953,0.0006361046999927567,45,57,O4
18395,661.46284,2509215,9.3,661.4626194041,0.0002205959000320945,46,61,O3
18400,661.51986,8744880,37.2,661.5201342817,0.0002742817000580544,44,69,O4
18403,661.55678,9232315,39.4,661.5565197905,0.0002602094999701876,45,73,O3
18405,661.5927,4921798,20.1,661.5929052993,0.0002052992999779235,46,77,O2
18407,661.6138599999999,33584076,148.5,661.6140346681001,0.0001746681001577599,43,81,O4
18409,661.6867599999999,15328226,66.7,661.6868056857,4.568570011542761e-05,45,89,O2
18413,662.42235,2701501,10.2,662.4214828671,0.0008671328999980688,44,56,O4N1
18415,662.4583,6820552,28.6,662.4578683759,0.0004316240999742149,45,60,O3N1
18417,662.49432,28181714,124.3,662.4942538847,6.611530000100174e-05,46,64,O2N1
18419,662.51552,4197593,16.9,662.5153832535001,0.00013674649994754873,43,68,O4N1
18423,662.55164,4007651,16.0,662.5517687623001,0.0001287623000507665,44,72,O3N1
18425,662.56728,1870824,6.5,662.5670249023001,0.0002550976998918486,48,72,N1
18428,662.58778,2315502,8.5,662.5881542711,0.00037427110009957687,45,76,O2N1
18430,662.60895,2070772,7.4,662.6092836399001,0.00033363990007728717,42,80,O4N1
18442,663.47855,3354613,13.1,663.4782694685,0.0002805315000387054,46,63,O3
18446,663.53589,8857605,37.7,663.5357843461001,0.00010565389993644203,44,71,O4
18450,663.57251,10295824,44.2,663.5721698549,0.0003401450999263034,45,75,O3
18453,663.60878,5631515,23.3,663.6085553637,0.0002246363000040219,46,79,O2
18454,663.62992,51660320,229.4,663.6296847325001,0.00023526749987468065,43,83,O4
18459,664.43713,3276045,12.8,664.4371329315001,2.9315000347196474e-06,44,58,O4N1
18461,664.47366,9199384,39.3,664.4735184403,0.00014155969995499618,45,62,O3N1
18463,664.50988,31037218,137.1,664.5099039491,2.3949100068421103e-05,46,66,O2N1
18466,664.53112,3327273,13.0,664.5310333179001,8.668209989082243e-05,43,70,O4N1
18471,664.58304,2454840,9.1,664.5826749667001,0.0003650332998859085,48,74,N1
18474,664.60442,2752830,10.4,664.6038043355001,0.0006156644999464334,45,78,O2N1
18486,665.45726,3235893,12.6,665.4575340241,0.0002740241000083188,45,61,O4
18489,665.49351,4632640,18.8,665.4939195329,0.00040953289999379194,46,65,O3
18493,665.53035,2195787,7.9,665.5303050417,4.4958300009056984e-05,47,69,O2
18495,665.55132,12902481,55.9,665.5514344105001,0.00011441050003213604,44,73,O4
18497,665.5876900000001,12626011,54.6,665.5878199193,0.00012991929997951956,45,77,O3
18499,665.62382,9576549,41.0,665.6242054281,0.00038542810000308236,46,81,O2
18501,665.6452,47663212,211.5,665.6453347969001,0.00013479690005624434,43,85,O4
18509,666.4534,3358036,13.1,666.4527829959001,0.0006170040999222692,44,60,O4N1
18511,666.48903,9689438,41.5,666.4891685047,0.00013850470008947013,45,64,O3N1
18513,666.5256099999999,41355624,183.3,666.5255540135,5.598649988769466e-05,46,68,O2N1
18514,666.54673,3618159,14.3,666.5466833823001,4.6617699922535394e-05,43,72,O4N1
18516,666.56135,2066803,7.3,666.5619395223001,0.0005895223001743943,47,72,O1N1
18518,666.58297,3042681,11.7,666.5830688911001,9.88911000376902e-05,44,76,O3N1
18522,666.61973,2332548,8.5,666.6194543999001,0.00027560009993976564,45,80,O2N1
18534,667.4735,4530295,18.4,667.4731840885,0.000315911499910726,45,63,O4
18537,667.50994,5904001,24.5,667.5095695973,0.0003704027000139831,46,67,O3
18542,667.56758,12409489,53.6,667.5670844749001,0.0004955250999501004,44,75,O4
18544,667.60376,15153820,65.9,667.6034699837,0.0002900162999139866,45,79,O3
